"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
59 198 833 397 1136 4229 46 10 478 156 102 1 363 102 1964
27 223 922 443 1174 4096 24 25 493 159 72 1 337 81 2278
34 219 945 380 1108 4211 44 22 545 98 93 NA 401 97 2242
45 193 957 365 1337 4244 29 21 547 162 103 NA 311 99 2185
86 166 911 406 1237 4258 46 36 563 174 73 NA 316 85 2182
55 189 965 378 1192 4168 35 29 532 196 98 3 403 82 2149
29 188 919 363 1205 4260 42 15 488 107 73 NA 358 88 2156
54 216 1010 422 1105 4124 47 36 500 119 83 NA 323 116 2288
70 182 998 446 1340 4116 53 24 527 146 69 1 369 87 2104
22 199 1046 430 1320 4186 87 40 593 164 89 3 360 80 2251
62 187 882 424 1194 4101 55 31 484 145 70 2 407 74 2127
65 206 967 443 1220 4120 57 11 500 135 96 NA 310 89 2157
30 181 990 369 1159 4263 34 45 518 106 92 3 359 63 2176
64 235 1018 398 1319 4183 37 23 557 155 72 6 163 81 2118
46 209 986 438 1139 3953 34 36 524 121 96 NA 365 113 2095
36 83 899 388 1172 4072 41 25 514 73 60 3 339 88 2288
57 192 1006 366 1090 4019 40 21 506 110 96 1 418 94 2240
21 181 1016 394 1243 4225 30 40 534 183 82 NA 360 87 2388
53 173 926 415 1127 4096 42 29 545 137 76 2 350 91 2314
90 214 894 413 1174 4160 49 27 528 165 82 8 382 86 2269
40 230 972 348 1230 4222 19 16 600 99 85 NA 326 99 2157
28 173 948 421 1274 4097 51 27 506 123 76 1 333 76 2082
51 203 950 428 1271 4277 45 18 554 169 102 NA 365 71 2197
52 196 983 451 1268 4134 57 26 546 119 64 2 184 113 2195
26 205 955 383 1102 4250 51 36 470 140 95 NA 381 89 2169
38 223 1021 413 1211 4078 48 28 559 97 79 2 360 99 2038
46 234 980 447 1245 4189 51 37 529 85 94 1 365 124 2177
52 202 960 396 1113 3995 39 25 485 89 92 NA 330 88 2231
40 174 938 457 1284 4252 63 28 496 138 111 2 361 97 2199
65 218 892 431 1144 4373 35 25 525 149 82 5 318 85 2261
22 194 953 422 1244 4244 76 40 557 233 58 NA 364 92 2260
33 212 1004 391 1141 4242 55 32 484 85 85 1 369 83 2186
35 176 1065 387 1282 4151 47 40 556 111 100 3 370 96 2135
50 207 962 411 1067 4149 51 21 529 211 67 NA 311 80 2205
87 185 871 483 1199 4378 75 44 558 85 78 1 380 78 2329
49 200 1037 379 1291 4124 69 38 508 102 89 NA 372 114 2082
71 204 984 417 1285 4072 69 27 482 139 69 1 302 81 2119
52 207 986 177 1260 4155 52 39 577 99 89 NA 347 100 2087
40 185 988 390 1205 4122 60 32 518 180 92 NA 373 81 2226
32 203 900 456 1107 4080 73 47 519 191 88 NA 381 81 2210
37 195 934 369 1125 4189 75 37 556 161 78 3 360 74 2042
38 167 1090 384 1252 4073 61 24 534 157 111 1 334 94 2124
54 200 944 396 1119 4117 41 24 541 123 76 1 354 78 2058
32 162 979 386 1235 4129 76 28 537 135 80 NA 380 98 2227
63 156 907 410 1196 4204 35 29 502 80 75 3 353 92 2362
59 195 838 388 1138 4231 50 28 478 175 76 3 392 101 2122
54 218 996 473 1230 4187 40 38 542 209 90 3 373 63 2237
38 156 904 409 1139 4061 42 34 498 138 70 NA 338 90 2203
43 193 984 356 1229 4052 26 33 509 159 111 NA 387 61 2245
53 195 938 417 1234 4048 52 25 470 128 74 1 385 92 2205
56 138 976 372 1090 4050 43 34 528 113 81 NA 400 111 2217
93 173 930 436 1144 3991 49 37 504 180 63 NA 350 82 2100
22 154 949 406 1212 3961 58 36 504 81 110 5 363 92 2286
49 197 1018 423 1190 4090 34 25 555 120 102 3 368 100 2326
57 192 848 456 1183 4088 52 37 579 127 73 3 356 72 2149
38 174 975 369 1274 4139 23 27 545 268 86 1 367 90 2227
55 202 1017 446 1172 4251 105 44 566 118 96 2 376 88 2239
55 191 920 444 1228 4272 31 21 491 96 83 1 345 106 2234
18 215 965 372 1209 4163 61 21 487 92 70 3 408 76 2119
70 186 1088 413 1209 4112 51 14 567 96 65 4 369 90 2214
43 168 916 430 1055 4068 30 35 576 150 90 NA 426 100 2197
42 168 897 408 1109 4060 74 27 447 118 78 1 391 79 2315
33 175 972 406 1144 4018 41 29 524 191 102 1 337 78 2138
55 200 959 395 1275 4056 55 31 514 107 64 NA 365 84 2046
53 167 922 438 1181 3925 41 39 505 92 67 1 350 86 2203
53 180 951 417 1031 4139 75 34 584 78 66 1 363 101 2182
86 224 937 435 1066 4172 42 26 579 126 95 NA 340 110 2130
46 152 1002 394 1175 4167 26 41 507 168 109 NA 390 99 2057
49 188 1007 405 1288 4165 47 27 557 186 103 NA 326 112 2247
52 236 1048 415 1225 4238 38 41 511 126 91 NA 361 80 2195
91 221 1029 433 1220 4196 54 47 572 93 87 NA 302 93 2158
47 190 1007 406 1226 4102 46 37 513 119 79 1 361 82 2262
57 208 949 392 1157 4221 16 16 513 107 86 NA 351 91 2231
47 167 945 389 1130 4161 46 37 547 173 92 1 353 70 2125
29 180 886 402 1081 4158 46 41 542 163 85 2 377 70 2137
63 239 1032 414 1293 4190 51 28 484 131 79 2 330 106 2167
63 206 960 432 1235 4205 104 26 582 124 85 2 325 124 2155
55 178 956 454 1148 4294 55 34 513 181 94 NA 319 86 2266
23 159 905 428 1187 4260 29 31 547 138 79 2 339 91 2224
58 200 972 399 1107 3938 96 7 580 145 109 NA 322 96 2231
30 194 988 400 1248 4039 50 32 527 164 92 2 350 82 2229
37 167 879 439 1250 4144 55 27 515 129 64 1 327 116 2161
40 188 962 373 1289 4338 56 25 549 116 93 NA 345 100 2125
79 235 1003 438 1185 4132 47 38 484 187 66 2 333 117 2268
57 222 954 438 1193 4109 58 37 426 114 92 NA 345 78 2130
38 187 966 387 1209 4181 59 37 527 136 97 NA 368 104 2109
40 195 948 397 1309 4151 42 32 507 121 89 1 409 80 2090
98 209 889 376 1066 4060 48 40 568 99 102 NA 383 121 2122
56 188 927 430 1175 4119 63 29 531 118 92 3 385 61 2102
43 190 955 434 1171 4168 41 32 564 163 67 NA 416 106 2155
45 187 944 391 1147 4146 50 4 548 223 69 1 352 94 2166
71 213 896 433 1158 4031 37 24 491 145 74 1 390 69 2183
26 184 966 424 1105 4037 68 28 464 92 101 2 347 109 2186
54 177 936 412 1184 3997 49 31 523 122 98 NA 363 101 2283
25 179 988 382 1176 4004 39 37 494 98 84 3 400 76 2358
56 199 852 395 1161 4123 64 24 530 100 74 1 384 79 2123
95 203 900 425 1143 4242 65 26 511 100 92 4 344 91 2030
66 177 926 405 1095 4145 40 53 556 116 85 1 384 110 2251
71 173 853 423 1088 4140 42 32 544 193 73 NA 365 87 2251
15 207 1040 395 1118 4081 45 36 537 115 89 NA 302 115 2255
