"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
25 174 1163 390 1577 4739 35 23 503 42 95 3 487 148 3041
19 180 1201 404 1584 4805 28 51 489 47 113 NA 475 137 3176
34 213 1042 424 1550 4598 29 29 503 54 105 NA 483 108 3006
23 200 1125 419 1423 4628 32 40 517 54 117 1 454 89 3188
25 222 1034 422 1459 4752 36 34 536 53 111 3 511 110 3017
28 181 1092 399 1448 4602 29 43 529 39 86 NA 540 107 3040
21 177 1179 374 1492 4660 36 61 489 46 106 1 427 123 3014
23 198 1127 405 1626 4798 39 34 528 46 84 NA 491 131 3096
21 86 1161 408 1617 4858 35 44 484 49 117 3 441 142 2884
31 205 1237 385 1617 4927 30 33 551 44 124 1 526 132 2973
26 212 1170 376 1558 4804 41 62 552 41 113 1 536 145 3080
29 119 1124 396 1408 4789 20 40 529 46 104 1 420 119 3025
32 263 1203 400 1679 4761 36 37 505 35 93 NA 498 122 2925
17 214 1118 388 1451 4608 42 33 502 58 92 2 453 163 3177
22 183 1115 400 1511 4814 27 38 545 51 116 1 470 107 2905
22 223 1152 423 1537 4649 37 47 518 48 100 3 461 119 2862
22 206 1062 394 1512 4747 31 33 541 46 111 NA 463 115 3224
24 196 1108 443 1652 4723 25 48 520 44 104 5 540 163 2935
26 225 1262 406 1597 4789 49 26 512 45 84 NA 481 128 3243
31 189 1036 407 1437 4717 38 37 535 40 104 1 486 122 2912
23 182 1157 413 1451 4864 36 46 515 45 106 NA 486 122 2976
23 233 1224 425 1661 4823 31 25 473 43 110 1 488 133 3056
26 190 1111 426 1506 4792 27 32 494 46 99 NA 505 121 3045
27 167 1047 362 1391 4776 26 45 521 40 97 2 472 129 3217
36 208 1144 392 1565 4816 34 57 515 29 105 4 490 112 2963
23 213 1170 420 1635 4727 27 36 516 53 114 NA 476 125 3169
32 188 1188 418 1526 4699 47 41 517 42 126 1 467 135 3146
27 165 1165 419 1590 4773 42 43 505 43 97 NA 487 160 3097
27 229 1175 438 1594 4837 29 43 542 44 105 2 509 145 2909
18 169 1086 420 1472 4705 30 40 498 43 105 1 521 133 3155
18 215 1022 408 1518 4785 36 32 533 42 114 NA 426 129 3058
24 212 1084 392 1502 4658 26 46 518 48 104 NA 498 135 3047
21 185 1192 398 1633 4619 35 42 518 40 102 NA 485 99 2969
23 210 1156 430 1587 4761 35 25 570 42 137 9 488 113 3011
22 229 1123 442 1477 4688 39 21 536 48 116 2 539 129 3149
24 197 1141 389 1553 4683 40 34 500 46 133 NA 469 126 2936
27 205 1127 462 1510 4633 33 42 498 55 112 NA 447 125 3086
28 202 1082 400 1457 4793 38 43 535 44 95 1 491 113 3006
20 196 1156 397 1527 4896 41 46 508 46 104 1 455 126 3101
32 207 1152 395 1680 4895 17 38 540 50 102 NA 497 135 3086
22 195 1110 369 1605 4850 39 12 524 47 107 1 561 133 2908
26 213 1123 463 1576 4726 29 33 559 36 76 1 432 105 3000
26 213 1144 412 1644 4696 28 45 510 41 112 NA 538 136 3107
33 220 1125 405 1541 4885 34 44 547 42 90 2 467 129 3107
17 190 1137 395 1568 4843 18 37 529 44 103 3 471 116 3049
27 214 1240 415 1588 4802 39 45 518 45 116 3 534 104 2950
20 179 1202 408 1691 4900 33 37 549 46 106 1 491 127 2905
32 190 1175 404 1661 4915 35 33 524 49 121 NA 505 120 2969
18 208 1055 424 1557 4745 38 53 550 51 110 NA 461 117 3089
31 233 1128 433 1549 4643 30 17 533 43 110 1 468 126 2971
