"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
30 241 1117 424 1593 4823 39 57 576 40 106 461 127 2977 NA
30 218 1201 404 1524 4681 47 38 508 51 114 533 143 3137 4
18 188 1166 395 1696 4724 30 47 545 55 107 485 141 3142 NA
23 205 1072 379 1395 4866 32 40 540 35 104 539 113 3059 1
23 161 1110 391 1574 4823 31 29 515 42 117 484 127 3096 NA
24 222 1025 443 1375 4742 28 38 551 41 81 466 116 3051 1
22 210 1216 420 1587 4646 35 42 514 54 108 365 110 3155 5
27 221 1118 429 1542 4809 37 44 534 51 134 530 92 2933 3
32 199 1157 395 1714 4619 35 41 516 44 99 506 146 3072 2
25 187 1076 397 1530 4741 40 54 486 49 114 490 100 3185 1
24 183 1149 383 1545 4812 24 37 560 49 102 485 129 3097 2
23 194 1192 399 1595 4796 43 45 566 60 110 509 134 3193 NA
21 172 1061 415 1454 4778 31 39 525 50 103 572 127 3070 5
19 176 1147 397 1600 4678 38 36 463 48 96 494 83 3120 1
36 246 1100 438 1495 4647 35 37 529 41 139 567 88 3146 1
27 219 1083 408 1484 4666 40 14 516 42 109 505 138 2980 NA
27 184 1150 384 1375 4536 32 29 500 43 109 454 127 3047 1
27 208 1146 203 1567 4707 35 40 540 54 103 513 143 3082 2
26 206 1088 437 1432 4639 23 22 469 37 102 495 85 2929 8
29 198 1236 446 1814 4879 23 31 556 53 109 470 111 3043 NA
26 209 1118 426 1533 4765 42 31 516 52 108 502 153 3047 NA
28 210 1225 447 1538 4747 39 49 513 43 107 472 124 3010 NA
21 191 1122 424 1578 4779 22 41 509 47 92 476 123 3047 NA
25 207 1123 402 1371 4619 40 40 516 44 122 475 110 2914 2
25 194 1150 437 1506 4568 35 30 527 53 97 467 140 3005 NA
28 217 1143 438 1485 4828 35 47 469 40 76 528 130 3119 NA
21 181 1124 389 1508 4851 24 39 540 38 100 482 113 3093 NA
26 217 1144 373 1603 4882 41 35 511 44 106 486 122 2956 1
30 222 1173 395 1534 4755 33 34 504 47 93 566 105 3065 NA
20 167 1072 403 1496 4725 40 40 562 48 109 504 169 3099 1
25 219 1094 412 1521 4738 31 35 510 51 94 510 133 2961 1
22 194 1145 403 1615 4624 42 48 506 53 96 540 102 3116 6
39 254 1091 412 1547 4694 35 22 555 44 101 513 150 3142 NA
28 206 1163 393 1516 4744 31 38 504 40 104 460 105 3062 1
17 178 1081 422 1487 4825 34 38 592 47 84 539 133 2838 NA
22 186 1127 362 1605 4753 23 18 567 36 85 479 118 3006 1
24 206 1039 392 1405 4590 23 38 528 51 111 538 111 2711 NA
21 213 1079 431 1521 4739 38 18 505 49 112 549 114 2994 2
27 210 1182 400 1393 4505 39 27 555 50 96 495 126 3139 1
27 195 1164 388 1502 4850 29 25 528 43 104 447 107 3073 1
24 183 1073 396 1514 4651 16 41 535 43 120 493 128 3276 NA
22 172 1075 398 1525 4760 26 39 462 51 113 478 94 2991 NA
23 220 1206 400 1618 4776 16 30 516 37 95 445 133 3057 6
23 202 1121 420 1509 4705 39 48 489 47 121 491 101 3038 1
20 100 1143 415 1440 4564 39 66 519 51 111 564 117 3169 NA
40 199 1119 417 1499 4788 43 20 522 47 89 524 114 2983 1
26 196 1102 415 1597 4761 27 51 541 50 94 475 104 2931 1
23 205 1149 389 1546 4677 30 26 484 36 90 461 114 3035 1
23 105 1147 439 1456 4597 32 28 497 55 132 462 96 2964 NA
31 172 1130 401 1536 4692 38 24 505 51 111 492 124 3048 NA
