"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 43 18 40 13 100 4.33
"2" "kukd" 329 0 0 1 NA 164 19 161 20 100 2.01
"3" "kuku" 1477 0 0 1 NA 788 48 790 39 100 1.87
"4" "pkd" 762 0 0 1 NA 351 26 354 25 100 2.17
"5" "pku" 1598 0 0 1 NA 972 78 973 56 100 1.64
"6" "pp" 14731 0 0 1 NA 3410 73 3410 85 100 4.32
"7" "tdkd" 73 0.01 NA 0.99 NA 42 13 42 14 100 1.74
"8" "tdku" 51 0 0 1 NA 24 8 24 8 100 2.12
"9" "tdp" 920 0 0 1 NA 430 32 428 38 100 2.14
"10" "tdtd" 170 0.02 NA 0.98 NA 96 31 94 29 100 1.77
"11" "tukd" 71 0.43 NA 0.64 NA 69 12 69 10 100 1.03
"12" "tuku" 1 0.45 NA 0.85 NA 1 1 0 0 100 1
"13" "tup" 345 0 0 1 NA 279 40 282 32 100 1.24
"14" "tutd" 67 0.69 NA 0.36 NA 71 12 71 10 100 0.94
"15" "tutu" 2593 0 0 1 NA 1699 77 1700 75 100 1.53
