"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 149 0 0 1 NA 32 13 30 13 100 4.66
"2" "kukd" 234 0 0 1 NA 105 16 104 13 100 2.23
"3" "kuku" 1009 0 0 1 NA 467 31 468 28 100 2.16
"4" "pkd" 566 0 0 1 NA 222 26 222 19 100 2.55
"5" "pku" 1103 0 0 1 NA 583 39 584 39 100 1.89
"6" "pp" 11934 0 0 1 NA 2050 62 2046 66 100 5.82
"7" "tdkd" 37 0.13 NA 0.88 NA 25 13 22 12 100 1.48
"8" "tdku" 30 0 0 1 NA 12 5 13 4 100 2.5
"9" "tdp" 668 0 0 1 NA 233 23 234 24 100 2.87
"10" "tdtd" 133 0 0 1 NA 49 23 44 20 100 2.71
"11" "tukd" 46 0.34 NA 0.7 NA 43 8 43 7 100 1.07
"12" "tuku" 0 1 NA 0.68 NA 0 1 0 0 100 NA
"13" "tup" 101 0.98 NA 0.02 NA 158 21 158 20 100 0.64
"14" "tutd" 44 0.11 NA 0.91 NA 35 8 34 7 100 1.26
"15" "tutu" 1600 0 0 1 NA 920 42 917 44 100 1.74
