"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
70 256 1281 544 1711 5993 59 40 729 254 138 542 119 3613 NA
56 216 1460 508 1829 5820 63 29 699 185 139 576 132 3747 2
49 124 1450 556 1747 5903 70 44 678 223 129 535 139 3779 5
39 259 1315 537 1905 5719 78 49 732 165 142 518 118 3964 NA
45 231 1401 530 1710 5830 88 50 773 188 128 533 107 3751 NA
83 234 1348 566 1638 5890 44 55 767 257 111 544 117 3963 NA
106 257 1421 559 1772 5969 74 44 774 154 130 583 94 3652 3
56 268 1453 540 1686 5980 71 40 754 222 138 573 123 3778 NA
49 225 1374 518 1609 5902 63 40 709 165 125 580 107 3834 1
52 275 1400 518 1730 5799 74 35 773 162 116 559 87 3895 NA
63 251 1299 586 1686 5893 65 55 812 252 115 574 141 3672 NA
45 312 1452 549 1662 5859 71 44 754 248 94 557 93 3759 1
70 228 1326 553 1775 5640 99 34 749 116 136 279 92 3873 3
52 239 1484 589 1789 6003 51 43 776 200 107 669 100 3920 1
72 278 1311 554 1734 5851 47 46 748 243 132 590 153 3939 1
65 268 1351 567 1714 5722 94 29 718 180 133 586 99 3890 NA
56 274 1445 584 1780 5932 74 51 701 266 163 566 107 3766 3
80 257 1419 581 1808 6050 51 60 745 242 139 289 132 3984 2
40 249 1258 535 1568 5887 65 43 753 204 124 580 131 3946 4
69 270 1351 572 1759 5876 101 35 749 177 156 554 78 3766 NA
55 259 1415 621 1872 6131 84 38 748 173 141 456 152 3739 1
62 265 1395 561 1675 5828 64 25 668 137 155 566 154 3722 NA
60 295 1422 558 1695 5958 43 21 713 264 121 578 119 3908 5
75 226 1457 559 1781 5961 103 60 734 182 141 549 136 3950 NA
71 287 1357 557 1832 5806 54 45 769 190 115 505 132 3956 1
56 255 1318 569 1724 5920 110 52 741 140 130 568 140 3846 2
63 231 1451 577 1780 6005 51 46 763 179 107 623 127 3878 NA
59 130 1337 577 1765 5815 68 35 763 181 125 625 144 3689 1
64 280 1506 594 1762 5808 48 30 690 190 148 614 130 3869 5
48 238 1402 517 1602 5934 75 39 679 152 161 527 122 3966 NA
63 273 1464 500 1863 5680 51 46 680 315 116 524 149 3947 1
64 257 1379 545 1746 5763 77 42 755 226 143 623 134 4089 5
69 269 1587 515 1754 5724 65 35 757 244 61 595 110 3843 4
110 291 1367 653 1687 5876 67 38 727 201 111 530 111 3916 6
36 276 1403 569 1976 6026 63 35 770 229 129 551 139 3842 3
82 268 1457 563 1893 5764 69 52 723 174 130 603 129 3857 1
30 237 1270 527 1666 5997 46 27 730 134 112 606 118 3831 2
45 132 1353 614 1663 5956 79 48 706 126 147 534 92 3726 NA
57 263 1382 565 1692 5644 89 55 737 242 160 595 127 3867 3
83 266 1365 543 1687 5853 66 43 693 151 131 549 130 3915 2
68 253 1342 542 1770 5951 62 37 775 131 114 663 127 4084 1
61 251 1390 581 1695 5720 99 37 663 176 134 579 142 3957 NA
65 251 1378 618 1717 6040 48 37 727 204 142 545 139 3816 3
51 199 1419 552 1557 5696 79 36 702 232 115 632 135 3839 1
90 242 1482 572 1802 5795 84 51 712 133 148 619 142 4015 2
82 284 1374 551 1732 5940 72 36 740 173 148 468 120 3906 2
71 277 1332 548 1758 6005 43 38 731 168 140 625 94 3755 3
68 228 1290 556 1607 6033 39 34 735 210 118 685 125 3943 2
30 220 1280 537 1680 5713 49 45 733 180 150 548 103 3751 2
68 276 1423 531 1772 5799 79 36 721 178 128 553 115 3906 1
82 265 1390 569 1545 5702 77 47 738 203 126 535 149 3796 5
53 281 1358 569 1766 6015 47 47 754 206 118 523 116 3857 1
74 226 1389 579 1676 5644 87 51 715 165 121 544 130 3769 NA
76 236 1252 571 1810 6192 60 31 648 162 140 574 133 4009 1
84 258 1374 565 1601 5726 107 63 744 233 129 575 105 4104 NA
51 207 1385 538 1797 6028 80 41 769 154 144 568 121 3787 1
56 280 1428 601 1709 5756 103 36 700 175 151 562 113 3985 3
63 261 1365 536 1707 5713 49 45 700 209 124 536 115 3805 1
91 253 1512 506 1746 5798 87 57 695 172 131 543 120 4102 NA
98 304 1505 561 1889 5739 55 44 762 172 117 561 130 4082 3
72 284 1429 537 1751 5966 109 39 739 111 128 572 129 3801 NA
95 252 1498 585 1870 6163 66 44 717 184 140 536 157 3933 NA
85 250 1494 552 1768 5974 119 58 756 189 128 546 155 3732 2
78 322 1395 548 1581 5715 67 45 725 164 133 552 110 3902 NA
61 228 1366 551 1697 5774 78 45 695 182 130 581 115 3954 1
48 218 1398 572 1817 5820 42 33 682 156 138 577 134 3685 5
40 234 1331 515 1653 5588 65 45 799 122 132 534 125 3901 NA
76 291 1393 608 1756 6010 57 56 731 159 112 562 112 3768 6
69 284 1499 574 1745 5921 41 50 698 175 126 591 126 3982 2
55 265 1407 555 1739 5876 81 50 712 173 100 539 111 3751 5
100 250 1361 547 1856 6090 66 37 710 177 122 568 123 3955 2
50 255 1361 562 1817 5916 87 29 675 141 142 571 137 4036 1
85 214 1331 561 1783 5868 95 41 678 149 121 621 148 3569 5
88 246 1441 550 1849 5931 93 40 804 141 129 605 119 3840 NA
93 259 1397 529 1681 5780 86 47 714 246 136 584 105 3806 2
47 240 1479 602 1788 5852 87 46 747 118 119 505 99 3727 2
135 307 1464 570 1767 5720 48 18 762 197 111 574 116 3928 NA
44 237 1246 451 1715 5849 53 44 723 163 125 608 122 3758 5
72 244 1440 556 1681 5853 64 34 739 272 126 523 142 3751 4
67 237 1315 564 1687 5814 54 46 701 216 145 557 108 3759 2
68 244 1377 576 1897 5810 58 39 769 289 130 592 145 3670 7
61 247 1377 580 1623 5589 104 37 745 176 136 617 95 3854 5
48 240 1280 562 1690 5645 49 43 694 160 132 582 111 4023 1
64 247 1353 536 1628 5742 59 17 711 197 132 572 156 3725 2
53 248 1409 564 1662 5998 60 19 721 228 124 617 111 3774 11
45 260 1295 518 1552 5873 70 53 717 182 156 557 101 3865 3
47 278 1366 623 1765 6021 84 36 698 163 159 594 116 3665 1
95 262 1430 595 1709 5805 58 35 699 140 131 573 147 3977 2
51 251 1412 571 1756 5715 62 37 684 237 111 604 136 3773 NA
86 252 1381 621 1783 5994 47 43 767 139 117 611 142 3777 4
60 239 1350 529 1726 5713 81 46 724 139 129 546 113 3902 2
44 231 1337 516 1751 5869 47 41 676 130 136 667 112 3816 6
85 253 1354 515 1708 5847 99 56 722 110 103 548 114 3882 2
49 243 1341 498 1781 5815 59 31 752 238 112 572 93 3959 1
84 285 1491 550 1596 6027 64 24 697 220 122 529 130 3740 1
75 277 1306 592 1698 5829 70 42 725 194 141 599 109 3866 2
45 252 1442 507 1805 5902 43 49 769 150 111 574 109 3975 1
56 291 1458 607 1723 5902 98 44 736 166 136 579 124 3834 1
53 253 1515 580 1811 5854 46 19 678 126 127 516 45 3932 3
67 292 1538 598 1902 5903 18 45 689 201 154 586 121 3868 1
