"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
25 177 826 327 1005 3118 18 21 387 74 66 2 220 57 1023
30 160 862 323 1086 3154 58 23 420 82 71 NA 214 52 982
58 163 855 387 999 3323 36 15 427 36 49 NA 223 56 960
28 162 892 311 1230 3154 30 31 389 52 46 NA 227 73 1100
54 180 842 325 1050 3279 52 12 387 95 65 1 248 39 1031
32 195 895 351 1062 3195 49 29 379 61 71 NA 222 55 1043
31 195 933 348 1052 3075 32 30 390 54 69 3 222 63 1075
62 202 790 362 1042 3105 20 27 332 96 71 NA 215 55 1029
38 189 915 349 1087 3233 60 18 392 83 61 1 228 57 1054
20 134 830 308 952 3199 25 29 431 86 52 NA 236 65 1085
50 173 911 340 984 3211 76 15 374 72 64 1 255 74 1114
30 152 771 330 1056 3344 47 14 388 64 59 2 258 56 1043
61 185 870 161 1065 3091 41 18 438 70 66 NA 237 58 1072
26 80 846 356 931 3179 33 31 448 64 56 NA 199 47 1100
36 182 906 350 1115 3127 53 12 421 46 55 1 229 42 1032
67 206 886 362 1126 3196 25 30 352 87 64 2 212 47 1049
24 168 902 356 1210 3361 47 21 394 83 60 NA 250 52 1053
70 165 801 350 1030 3171 30 18 400 70 50 1 248 55 1042
34 177 852 331 1052 3208 39 25 388 159 48 2 251 70 1045
35 180 903 336 1101 3098 43 32 368 67 64 3 227 68 1031
39 184 886 297 1005 3182 26 21 390 101 39 1 243 38 1089
50 173 913 322 1139 3240 38 14 372 76 72 1 235 48 1130
11 162 827 330 1174 3334 69 32 459 84 54 NA 219 49 991
14 127 864 312 1175 3261 40 38 416 72 60 NA 255 67 976
84 193 841 343 1088 3176 34 16 428 67 68 4 233 63 1084
49 145 894 302 1133 3275 20 20 392 118 53 1 210 62 1037
42 148 864 360 1141 3229 32 32 410 117 64 NA 215 51 991
74 183 857 338 998 3049 33 29 390 64 47 3 220 48 1000
23 169 835 294 1164 3263 37 26 391 108 69 1 234 47 968
42 196 851 314 961 3170 43 33 419 73 81 NA 216 63 1044
35 176 856 360 1020 3169 32 27 360 67 77 3 199 71 1028
63 203 859 340 1012 3245 18 14 403 88 59 NA 233 59 1113
31 173 908 322 1260 3302 57 26 384 90 67 5 249 64 1144
25 162 890 325 1074 3312 36 25 414 76 63 NA 229 51 971
53 169 911 322 1128 3277 23 18 340 108 63 NA 260 50 1048
59 194 922 375 1107 3194 25 22 407 73 77 NA 293 35 1142
64 189 847 388 1032 3348 35 20 328 23 61 NA 193 51 922
23 178 924 323 1074 3160 38 29 428 59 82 1 249 54 1038
50 169 818 349 1073 3245 35 9 362 115 57 NA 209 55 973
30 161 919 309 1005 3070 71 16 399 49 50 1 234 45 1008
36 199 907 340 1056 3012 40 18 385 92 59 1 280 56 1055
45 166 828 301 967 3184 28 28 435 74 76 1 241 50 1052
29 150 848 326 1080 3348 33 23 404 68 55 3 210 67 1162
22 148 889 326 1025 3289 20 21 393 68 75 NA 235 67 1036
78 155 929 336 1103 3100 38 26 421 69 76 NA 299 58 1176
38 191 810 321 495 3213 39 14 366 99 56 1 231 63 1063
47 174 842 326 1054 3126 32 20 447 91 62 NA 235 70 1143
46 143 956 321 1209 3239 38 30 415 92 54 NA 227 62 1013
56 214 936 320 1059 3037 49 33 429 123 28 6 249 60 1085
78 189 816 312 1049 2977 33 22 379 62 54 2 236 75 1074
40 179 870 356 1110 3220 31 26 359 71 58 2 225 68 1011
57 209 904 324 988 3183 30 24 410 152 61 NA 240 67 997
42 148 836 296 1091 3274 21 24 377 95 51 NA 217 67 1011
40 87 793 394 1007 3184 70 13 406 65 50 NA 244 66 1114
42 164 781 351 1020 3281 31 24 399 48 52 NA 196 59 1065
20 155 909 373 1158 3271 21 22 408 63 68 1 241 69 1079
32 160 843 381 1135 3073 61 28 375 88 63 NA 227 62 1057
60 146 893 329 1135 3202 37 18 419 97 63 1 233 51 1070
39 156 882 324 1039 3233 36 27 331 81 80 NA 280 52 1075
40 171 915 346 1094 3233 36 8 384 50 60 7 235 72 988
21 167 832 314 1163 3255 53 34 436 72 47 1 215 72 1106
37 180 811 300 993 3197 36 18 377 114 62 1 250 53 1010
24 210 897 288 1035 3044 50 19 406 66 68 2 223 71 1035
37 151 849 282 994 3158 39 11 375 74 57 NA 275 48 1053
47 172 896 359 1129 3295 29 21 358 115 61 NA 236 56 1088
35 197 894 365 1014 3371 45 27 398 99 66 4 204 54 1056
43 161 837 338 1059 3202 36 19 219 73 60 2 231 61 1052
33 165 803 364 1057 3245 37 25 353 82 59 NA 222 58 1071
38 156 872 308 1129 3251 38 28 410 73 48 1 263 59 1168
34 151 863 315 1034 3146 41 19 386 72 62 3 243 63 1051
19 132 865 300 1153 3250 66 32 403 98 81 NA 217 60 1096
20 148 825 318 1034 3132 38 26 421 40 43 NA 246 82 1036
77 173 792 353 1016 3254 31 16 360 96 64 1 195 67 976
21 157 913 323 1195 3335 28 24 404 69 80 NA 219 51 981
29 188 929 327 1018 3132 41 23 376 59 57 1 199 48 1024
25 135 833 286 1079 3252 26 26 385 101 60 1 235 47 886
18 151 889 367 1129 3190 38 14 366 55 50 NA 216 62 1025
81 179 820 376 1093 3260 23 21 417 109 65 NA 252 39 1065
27 163 1081 293 1092 3254 48 21 433 89 82 2 195 52 1084
63 155 874 341 1034 3219 30 16 436 126 50 NA 249 74 1005
53 180 936 342 1148 3137 39 25 370 49 62 1 213 55 1035
43 150 877 329 1166 3107 27 31 382 63 47 NA 214 54 1012
55 177 811 377 970 3132 32 24 398 103 70 2 234 69 1007
41 158 924 352 1090 3221 24 18 378 63 44 NA 221 67 993
61 193 926 336 1178 3227 48 27 387 63 67 NA 239 62 1049
56 202 933 363 1039 3040 19 21 338 94 58 NA 255 67 1043
36 195 830 362 1047 3135 32 14 376 51 60 5 209 62 949
26 160 972 324 1139 3360 29 19 324 91 65 5 268 47 1125
34 166 863 351 1020 3276 39 40 380 101 57 NA 244 58 931
59 163 926 359 1052 3186 29 24 408 71 52 1 257 62 1075
32 141 876 307 985 3068 26 20 393 48 56 NA 205 51 1071
73 197 893 364 1075 3204 27 28 421 71 78 2 273 62 1104
30 183 939 372 1054 3193 22 11 382 61 54 1 207 59 1160
67 197 928 344 1070 3226 17 22 354 84 53 3 221 50 1160
43 183 853 353 1099 3094 53 17 354 73 50 2 209 47 1043
41 170 752 328 1056 3269 56 23 181 65 56 NA 212 45 1032
18 205 864 386 1074 3159 36 21 363 44 61 1 258 59 997
80 189 890 355 956 3280 38 26 376 58 71 1 219 79 1054
41 189 922 373 950 3172 38 13 363 97 70 NA 224 51 1012
51 166 905 321 1137 3175 40 18 398 106 74 NA 113 63 1012
