"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 142 0 0 1 NA 28 13 26 13 100 5.07
"2" "kukd" 208 0 0 1 NA 92 15 90 15 100 2.26
"3" "kuku" 908 0 0 1 NA 395 29 390 34 100 2.3
"4" "pkd" 484 0 0 1 NA 195 19 196 18 100 2.48
"5" "pku" 995 0 0 1 NA 491 56 500 38 100 2.03
"6" "pp" 11218 0 0 1 NA 1756 54 1756 47 100 6.39
"7" "tdkd" 36 0.11 NA 0.9 NA 23 12 20 8 100 1.57
"8" "tdku" 27 0 0 1 NA 12 4 12 4 100 2.25
"9" "tdp" 620 0 0 1 NA 198 18 198 17 100 3.13
"10" "tdtd" 124 0 0 1 NA 40 21 36 20 100 3.1
"11" "tukd" 39 0.39 NA 0.65 NA 36 8 36 8 100 1.08
"12" "tuku" 0 1 NA 0.72 NA 0 1 0 0 100 NA
"13" "tup" 170 0.01 NA 0.99 NA 132 16 132 16 100 1.29
"14" "tutd" 37 0.16 NA 0.86 NA 30 7 30 7 100 1.23
"15" "tutu" 1371 0 0 1 NA 769 43 774 45 100 1.78
