"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 214 0 0 1 NA 61 20 58 20 100 3.51
"2" "kukd" 438 0 0 1 NA 238 29 242 24 100 1.84
"3" "kuku" 2103 0 0 1 NA 1261 62 1266 64 100 1.67
"4" "pkd" 981 0 0 1 NA 514 41 517 36 100 1.91
"5" "pku" 2297 0 0 1 NA 1575 85 1572 79 100 1.46
"6" "pp" 18008 0 0 1 NA 5447 126 5444 121 100 3.31
"7" "tdkd" 88 0.07 NA 0.94 NA 63 18 63 19 100 1.4
"8" "tdku" 76 0 0 1 NA 39 10 38 11 100 1.95
"9" "tdp" 1205 0 0 1 NA 694 41 689 38 100 1.74
"10" "tdtd" 231 0.07 NA 0.93 NA 178 38 178 36 100 1.3
"11" "tukd" 111 0.52 NA 0.53 NA 108 15 111 13 100 1.03
"12" "tuku" 1 0.72 NA 0.63 NA 2 1 1 1 100 0.5
"13" "tup" 583 0.02 NA 0.99 NA 501 33 501 33 100 1.16
"14" "tutd" 123 0.56 NA 0.45 NA 124 19 125 18 100 0.99
"15" "tutu" 4391 0 0 1 NA 3164 110 3153 103 100 1.39
