"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
34 109 284 90 278 471 12 3 59 23 5 25 16 91 NA
22 37 265 74 250 497 7 25 66 8 7 31 12 65 NA
45 110 320 96 249 398 18 8 65 14 15 20 17 59 NA
63 122 315 102 277 459 9 9 30 18 4 25 15 77 NA
32 123 348 77 271 481 21 9 71 24 10 13 26 79 NA
24 123 335 80 279 475 6 7 70 13 5 22 17 55 NA
39 55 313 75 237 464 19 3 48 18 11 28 15 64 NA
47 127 329 101 270 487 12 7 72 15 6 23 13 81 NA
35 119 329 35 287 532 28 9 76 16 6 25 21 70 NA
58 115 314 98 272 471 7 1 69 20 7 25 14 86 NA
25 77 283 30 250 456 2 5 71 13 6 33 16 88 NA
64 158 328 98 269 466 7 7 50 15 7 22 10 54 NA
49 118 333 84 272 447 5 8 51 8 12 27 13 66 NA
23 118 329 105 289 553 12 6 60 15 10 19 13 73 NA
35 98 294 83 229 448 21 5 65 17 12 21 15 75 NA
38 95 361 76 309 465 13 9 62 17 17 28 15 82 NA
26 92 287 93 233 506 10 6 84 19 3 34 16 94 NA
35 106 333 76 298 395 19 19 36 19 13 29 11 75 NA
63 117 327 74 277 472 7 5 60 6 10 35 15 70 NA
30 107 309 86 226 480 9 7 60 14 4 21 6 46 NA
37 114 354 69 296 484 1 7 53 16 13 15 12 58 NA
24 105 306 64 248 497 15 5 70 10 7 26 8 65 NA
31 86 313 91 255 454 8 9 61 12 13 24 8 62 NA
38 106 291 86 216 462 7 14 70 15 10 32 16 67 NA
60 108 333 68 273 449 4 22 63 24 7 20 18 75 1
33 120 334 89 244 481 21 14 61 12 5 12 19 68 NA
26 93 267 68 219 492 9 6 60 16 6 23 17 66 NA
52 132 288 94 236 500 3 10 48 13 5 32 13 76 NA
25 125 311 102 256 441 11 3 64 19 13 29 15 86 NA
43 104 316 86 253 454 13 6 63 10 11 22 14 70 NA
47 101 284 82 311 539 20 3 65 16 9 20 15 72 NA
39 118 321 107 283 474 6 9 70 7 19 35 12 50 NA
20 99 290 86 302 484 6 1 65 10 5 15 19 73 NA
30 108 309 94 282 480 10 7 73 11 9 23 13 77 NA
18 104 314 83 256 522 20 5 69 16 8 34 16 73 NA
49 104 296 87 226 509 6 6 54 15 3 19 8 59 NA
41 121 311 88 381 559 12 4 67 24 5 35 9 89 NA
41 100 320 83 276 484 8 5 74 14 10 17 19 88 NA
27 52 270 83 249 468 5 3 59 18 9 23 18 96 NA
50 139 319 79 251 477 10 12 63 20 6 30 21 79 NA
43 106 318 35 233 460 12 5 76 18 1 12 17 70 NA
25 92 325 74 297 460 11 7 78 13 4 13 13 62 NA
33 43 243 70 245 425 19 1 33 4 3 27 11 73 NA
43 114 318 84 248 476 4 3 53 16 2 21 14 70 NA
48 126 327 71 217 411 9 9 64 6 7 26 18 72 NA
47 107 342 105 314 494 2 5 83 14 6 36 20 73 NA
26 115 313 86 257 479 10 18 59 28 10 31 21 69 NA
13 79 299 61 241 475 2 8 62 10 6 25 20 72 NA
28 106 322 84 272 537 23 9 70 11 7 26 13 54 NA
21 82 290 76 259 501 19 9 52 13 9 22 7 70 NA
57 114 297 79 238 491 6 8 71 10 1 22 19 60 NA
53 134 344 92 301 538 3 17 74 21 4 27 6 58 NA
23 96 317 87 242 480 9 9 82 16 11 33 22 71 NA
11 90 256 89 284 530 18 11 65 20 12 28 23 76 NA
55 92 309 88 257 479 10 5 90 26 4 26 14 52 NA
35 83 315 85 243 466 17 17 75 12 12 25 17 78 NA
26 96 289 76 223 412 9 10 45 16 11 21 13 89 NA
29 102 248 87 263 468 21 7 44 15 5 28 14 70 NA
36 99 314 73 228 459 11 21 64 11 15 30 13 80 NA
38 111 286 80 251 408 17 8 52 16 5 17 22 66 NA
32 76 272 86 229 446 13 13 79 28 9 28 17 79 NA
42 92 302 74 308 557 5 6 51 13 8 29 13 62 NA
36 125 348 85 283 447 15 13 81 23 7 21 21 62 NA
66 127 295 83 194 444 10 12 58 15 6 28 7 67 NA
41 107 327 103 265 463 9 8 55 12 7 27 14 65 NA
29 102 370 87 302 480 24 23 69 14 6 33 10 70 NA
43 97 281 84 282 512 8 6 30 11 15 28 21 71 NA
28 95 299 92 270 469 11 18 90 18 8 43 6 88 NA
17 75 263 60 237 487 7 4 56 29 5 21 13 69 NA
27 81 287 55 254 465 13 10 73 17 4 33 4 64 NA
58 139 359 100 271 416 21 5 67 10 10 30 11 68 NA
56 122 314 99 245 403 1 2 40 5 4 23 11 67 NA
32 98 255 69 219 453 16 6 68 20 5 16 11 74 NA
20 74 236 70 253 443 5 1 68 15 7 31 17 69 NA
37 125 325 93 299 505 14 7 66 19 11 32 8 61 NA
44 100 327 86 335 450 16 8 77 15 7 21 18 73 NA
28 97 276 75 206 445 9 7 57 15 13 37 19 64 NA
46 99 301 89 280 468 24 3 71 19 13 31 14 69 NA
19 78 297 71 240 477 9 11 48 8 3 20 9 80 NA
21 101 307 67 209 443 13 4 51 10 7 18 19 66 NA
14 105 301 74 275 499 8 14 66 23 10 29 11 90 NA
50 113 327 99 250 491 6 15 70 10 12 31 15 66 NA
38 76 316 67 261 463 6 6 54 17 4 37 12 77 NA
42 108 301 98 236 447 5 6 78 26 12 26 14 72 NA
40 114 320 82 275 426 7 8 59 35 6 23 19 80 NA
36 102 263 67 222 452 10 2 51 12 8 12 16 61 NA
23 87 308 53 269 468 9 9 67 26 5 26 20 70 NA
11 97 305 70 300 443 26 8 69 15 8 19 4 70 1
19 104 324 74 336 512 7 4 59 16 10 39 15 57 NA
30 86 235 68 229 461 1 12 54 8 6 24 12 48 NA
45 109 265 66 218 472 3 1 53 13 11 27 6 86 NA
39 104 282 87 264 454 14 7 56 11 9 20 7 63 NA
37 112 284 93 208 489 9 6 51 15 14 27 11 72 NA
37 87 283 86 254 512 9 2 61 16 10 19 6 86 NA
40 76 282 54 239 536 14 4 63 21 3 27 17 84 NA
50 85 321 69 298 455 7 9 59 13 10 29 12 74 NA
33 133 339 63 242 482 10 8 60 23 12 28 11 91 NA
30 106 350 67 275 427 22 13 69 12 5 25 12 70 NA
40 102 255 45 238 475 13 5 61 13 11 40 21 56 NA
34 85 277 76 266 422 17 6 54 15 5 23 16 75 NA
