"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 188 0 0 1 NA 48 18 46 16 100 3.92
"2" "kukd" 350 0 0 1 NA 173 26 174 24 100 2.02
"3" "kuku" 1567 0 0 1 NA 848 46 846 46 100 1.85
"4" "pkd" 800 0 0 1 NA 374 28 370 24 100 2.14
"5" "pku" 1701 0 0 1 NA 1054 86 1064 68 100 1.61
"6" "pp" 15175 0 0 1 NA 3657 99 3649 94 100 4.15
"7" "tdkd" 74 0.05 NA 0.96 NA 50 14 46 14 100 1.48
"8" "tdku" 52 0 0 1 NA 27 7 28 8 100 1.93
"9" "tdp" 949 0 0 1 NA 467 29 468 29 100 2.03
"10" "tdtd" 175 0.04 NA 0.96 NA 110 32 110 33 100 1.59
"11" "tukd" 75 0.5 NA 0.56 NA 74 11 74 11 100 1.01
"12" "tuku" 1 0.53 NA 0.8 NA 1 1 1 1 100 1
"13" "tup" 375 0 0 1 NA 304 36 308 27 100 1.23
"14" "tutd" 76 0.57 NA 0.47 NA 77 14 78 10 100 0.99
"15" "tutu" 2807 0 0 1 NA 1875 75 1870 67 100 1.5
