"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
7 47 126 60 108 297 4 6 49 23 13 59 13 171 NA
6 45 125 63 88 324 10 4 58 44 11 45 11 151 4
5 45 120 41 83 293 6 8 65 17 13 39 10 151 NA
11 39 124 70 89 336 7 2 42 18 6 43 9 149 NA
12 33 126 50 91 324 10 2 54 19 10 29 5 159 NA
10 44 116 59 116 313 5 9 59 25 19 53 11 137 NA
15 40 116 50 107 301 5 5 25 9 20 51 14 160 NA
15 41 140 64 107 296 12 8 27 4 13 33 18 148 1
15 39 123 35 73 283 11 2 65 16 15 22 9 168 NA
10 44 124 48 72 311 5 6 62 16 13 38 17 179 NA
13 40 164 71 135 286 4 2 51 28 6 31 13 204 NA
23 42 141 60 107 303 2 3 54 21 24 45 17 153 NA
6 48 143 64 93 338 6 5 62 14 18 69 25 180 1
10 47 116 55 99 301 8 10 48 15 13 60 19 165 NA
5 15 125 29 94 295 11 7 53 8 7 29 8 132 NA
10 46 158 56 94 291 8 9 69 20 13 64 18 192 NA
14 49 122 61 98 285 13 6 60 18 16 46 11 195 NA
15 42 130 32 100 314 13 12 51 19 18 46 5 164 NA
18 55 140 57 69 335 24 9 68 16 24 58 19 180 NA
7 42 130 61 111 302 3 3 34 12 13 42 4 165 NA
13 50 126 69 110 298 11 9 45 10 21 44 14 171 NA
10 41 119 66 84 269 8 3 58 9 4 44 15 182 3
13 52 147 52 96 239 6 5 52 20 19 46 18 176 NA
2 34 134 54 87 270 15 7 18 16 17 37 8 142 NA
8 56 137 55 96 330 8 5 46 16 20 46 13 202 1
9 62 150 61 88 287 5 4 54 22 17 45 7 147 1
22 58 132 57 99 297 6 6 47 26 20 47 3 173 NA
6 65 122 61 111 299 5 7 43 17 19 43 6 136 NA
18 67 160 55 128 331 6 2 42 3 18 46 13 173 NA
11 39 165 54 117 326 14 4 34 17 13 41 21 200 NA
19 47 148 80 114 290 7 1 64 21 10 43 11 171 NA
10 22 120 60 95 329 5 1 45 19 13 52 10 163 NA
11 41 134 51 90 333 4 2 44 14 14 33 10 131 NA
18 55 140 58 90 289 8 9 56 21 16 45 13 145 NA
11 63 135 68 112 299 8 10 41 23 7 48 12 183 NA
