"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 57 18 54 16 100 3.67
"2" "kukd" 421 0 0 1 NA 225 26 228 22 100 1.87
"3" "kuku" 1995 0 0 1 NA 1162 57 1169 57 100 1.72
"4" "pkd" 944 0 0 1 NA 482 36 487 29 100 1.96
"5" "pku" 2181 0 0 1 NA 1443 107 1451 79 100 1.51
"6" "pp" 17339 0 0 1 NA 5041 106 5029 94 100 3.44
"7" "tdkd" 84 0.13 NA 0.87 NA 60 19 59 18 100 1.4
"8" "tdku" 71 0 0 1 NA 35 10 35 10 100 2.03
"9" "tdp" 1154 0 0 1 NA 645 32 642 36 100 1.79
"10" "tdtd" 225 0.16 NA 0.84 NA 177 48 170 41 100 1.27
"11" "tukd" 103 0.45 NA 0.59 NA 101 16 101 12 100 1.02
"12" "tuku" 1 0.58 NA 0.7 NA 1 2 1 1 100 1
"13" "tup" 547 0 0 1 NA 450 44 455 24 100 1.22
"14" "tutd" 114 0.58 NA 0.43 NA 117 18 117 14 100 0.97
"15" "tutu" 3978 0 0 1 NA 2830 92 2824 75 100 1.41
