"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 52 20 47 16 100 3.87
"2" "kukd" 389 0 0 1 NA 203 28 206 21 100 1.92
"3" "kuku" 1804 0 0 1 NA 1018 56 1024 57 100 1.77
"4" "pkd" 878 0 0 1 NA 433 29 432 29 100 2.03
"5" "pku" 1954 0 0 1 NA 1266 98 1267 79 100 1.54
"6" "pp" 16317 0 0 1 NA 4366 96 4365 83 100 3.74
"7" "tdkd" 79 0.11 NA 0.89 NA 56 18 56 17 100 1.41
"8" "tdku" 62 0 0 1 NA 32 11 32 12 100 1.94
"9" "tdp" 1056 0 0 1 NA 556 35 556 30 100 1.9
"10" "tdtd" 218 0.04 NA 0.96 NA 152 37 152 36 100 1.43
"11" "tukd" 93 0.39 NA 0.61 NA 89 14 88 13 100 1.04
"12" "tuku" 1 0.61 NA 0.73 NA 1 1 1 1 100 1
"13" "tup" 460 0.02 NA 0.98 NA 379 34 376 33 100 1.21
"14" "tutd" 94 0.57 NA 0.44 NA 97 17 97 16 100 0.97
"15" "tutu" 3387 0 0 1 NA 2334 89 2328 102 100 1.45
