"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 55 18 54 16 100 3.8
"2" "kukd" 414 0 0 1 NA 219 22 218 23 100 1.89
"3" "kuku" 1935 0 0 1 NA 1119 56 1113 56 100 1.73
"4" "pkd" 924 0 0 1 NA 462 27 458 31 100 2
"5" "pku" 2103 0 0 1 NA 1398 73 1395 62 100 1.5
"6" "pp" 17027 0 0 1 NA 4838 103 4820 91 100 3.52
"7" "tdkd" 84 0.0600000000000001 NA 0.94 NA 57 18 57 18 100 1.47
"8" "tdku" 70 0 0 1 NA 36 9 36 10 100 1.94
"9" "tdp" 1111 0 0 1 NA 619 39 612 34 100 1.79
"10" "tdtd" 223 0.08 NA 0.92 NA 163 39 162 41 100 1.37
"11" "tukd" 102 0.39 NA 0.64 NA 96 14 96 13 100 1.06
"12" "tuku" 1 0.57 NA 0.72 NA 1 1 1 1 100 1
"13" "tup" 521 0 0 1 NA 424 36 422 28 100 1.23
"14" "tutd" 110 0.5 NA 0.53 NA 110 19 110 19 100 1
"15" "tutu" 3800 0 0 1 NA 2697 100 2696 104 100 1.41
