"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 149 0 0 1 NA 31 14 28 12 100 4.81
"2" "kukd" 234 0 0 1 NA 104 19 104 17 100 2.25
"3" "kuku" 1009 0 0 1 NA 468 35 462 29 100 2.16
"4" "pkd" 566 0 0 1 NA 222 20 222 19 100 2.55
"5" "pku" 1103 0 0 1 NA 586 41 592 37 100 1.88
"6" "pp" 11934 0 0 1 NA 2057 56 2054 51 100 5.8
"7" "tdkd" 37 0.13 NA 0.88 NA 24 10 24 10 100 1.54
"8" "tdku" 30 0 0 1 NA 14 5 14 4 100 2.14
"9" "tdp" 668 0 0 1 NA 231 21 230 21 100 2.89
"10" "tdtd" 133 0.01 NA 0.99 NA 49 23 45 22 100 2.71
"11" "tukd" 46 0.28 NA 0.74 NA 42 8 41 8 100 1.1
"12" "tuku" 0 1 NA 0.65 NA 1 1 0 0 100 0
"13" "tup" 101 0.99 NA 0.01 NA 160 18 162 16 100 0.63
"14" "tutd" 44 0.13 NA 0.88 NA 35 9 36 7 100 1.26
"15" "tutu" 1600 0 0 1 NA 919 53 919 51 100 1.74
