"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
25 150 848 304 1023 3128 39 29 388 134 52 1 212 53 990
31 79 881 328 1122 3162 33 16 388 48 53 1 226 55 1033
62 196 793 351 1067 3110 48 7 380 96 68 2 205 51 976
59 150 756 341 998 3100 64 16 388 91 76 1 244 92 1089
75 173 852 311 1166 3257 20 12 406 60 76 3 274 24 960
50 185 894 351 1058 3023 28 17 366 67 89 NA 239 62 1139
49 191 893 333 1163 3089 29 16 378 103 62 1 231 45 1083
27 149 810 298 1111 3124 39 41 441 113 41 1 255 67 1065
55 198 942 374 1140 3309 36 32 399 89 67 1 221 72 1117
58 169 798 337 980 3166 38 29 387 107 56 1 254 54 998
37 176 862 342 1085 3160 11 24 455 87 67 3 264 73 1021
58 187 828 330 1028 3157 23 22 372 58 59 2 202 75 1113
57 219 874 353 1088 3225 41 19 404 91 64 NA 249 58 1100
44 189 844 334 988 3141 33 31 386 81 49 NA 215 57 1002
29 176 925 334 1076 3117 30 43 417 75 71 NA 195 59 981
27 155 907 335 1111 3313 29 17 383 67 49 3 238 66 1078
45 167 904 357 1052 3242 75 16 388 76 64 1 248 62 1049
35 180 875 302 1199 3312 27 29 426 104 47 3 208 62 1175
40 175 874 370 1021 3286 41 19 423 88 62 NA 241 48 1031
53 205 929 377 1110 3137 49 25 430 75 50 NA 223 73 1015
15 79 935 340 1140 3215 28 31 354 54 56 1 236 40 1019
55 183 839 348 993 3241 60 18 446 58 62 NA 279 48 1030
104 189 871 353 1053 3222 35 37 375 61 74 1 240 66 1011
90 179 892 318 1009 3119 36 23 443 93 61 2 247 70 1093
51 186 854 356 1067 3184 18 27 395 60 34 1 264 47 1052
72 183 914 373 1198 3212 42 13 390 68 47 NA 186 45 995
36 158 876 353 1030 3218 37 18 409 103 63 1 212 60 1030
39 174 939 316 1133 3303 52 18 423 111 71 2 258 49 1081
50 203 868 380 1054 2965 29 13 336 79 62 1 206 56 1039
56 171 937 389 1139 3205 50 10 407 83 54 NA 253 49 1139
51 163 863 284 989 3149 26 15 399 82 61 1 239 68 1072
79 177 902 352 1119 3169 38 28 366 69 68 4 236 55 965
72 156 922 344 1060 3222 46 21 388 106 57 NA 239 64 1118
47 161 830 339 1122 3230 28 15 444 69 59 NA 236 56 1003
47 152 901 336 992 3172 40 36 464 85 59 1 244 62 1143
46 190 834 334 1147 3219 43 8 458 151 79 NA 228 40 1140
38 147 822 299 944 3130 39 12 400 99 46 3 234 27 1085
32 200 889 325 1167 3453 31 33 367 40 52 NA 240 48 1075
29 148 905 348 1048 3237 30 19 369 67 59 NA 210 70 1024
59 179 899 299 1123 3096 44 24 404 100 58 1 226 80 929
35 183 818 335 962 3069 67 20 424 83 64 3 243 56 1130
49 162 819 341 969 3203 43 30 361 103 72 NA 226 53 996
39 185 919 350 1067 3274 24 32 362 69 65 NA 220 33 1123
22 162 874 333 1155 3283 61 17 397 148 62 1 240 41 999
45 162 817 316 1056 2962 41 51 422 115 50 NA 231 65 1067
27 187 881 323 1134 3271 63 34 442 67 37 1 245 66 979
73 220 885 364 1084 3107 38 26 370 54 50 5 251 62 1036
33 177 867 342 1096 3263 38 17 395 99 68 NA 217 56 920
38 140 860 317 1139 3141 35 32 397 87 54 1 246 60 1115
55 183 933 331 1081 3091 30 15 374 79 61 1 259 71 1049
45 159 866 285 1046 3210 55 22 384 68 52 NA 227 53 973
38 176 864 315 921 3119 33 18 389 76 62 NA 254 52 1130
32 198 811 341 995 3218 37 12 335 86 45 1 203 70 971
24 162 832 335 1127 3138 46 30 461 103 69 NA 248 77 1143
52 151 855 326 1053 3123 27 40 447 68 60 2 258 73 1185
19 143 913 290 1057 3153 56 13 363 73 60 2 235 63 961
28 159 849 312 1083 3128 22 27 383 93 58 1 223 57 1108
27 120 859 326 1015 3194 33 19 409 98 46 NA 189 35 952
35 138 869 352 1067 3153 30 26 359 70 80 1 186 52 1059
54 172 820 353 1046 3205 32 18 355 73 64 NA 230 59 1028
42 192 887 368 1074 3263 29 28 358 76 63 4 246 56 1107
46 165 770 385 982 3301 39 23 366 111 24 2 282 56 1099
36 195 918 328 1103 3132 31 13 390 63 60 1 247 63 1039
41 156 859 333 1103 3311 29 23 401 77 57 2 238 56 1166
30 160 840 311 1107 3268 21 17 412 80 55 NA 264 59 1052
60 91 913 351 1116 3227 35 21 402 93 67 NA 236 70 1079
57 145 885 336 1043 3253 15 34 369 83 66 NA 230 47 1111
47 148 891 348 1158 3197 25 17 394 86 76 NA 221 44 1053
47 184 848 322 1003 2972 34 30 390 90 73 NA 244 62 1089
47 166 836 300 1051 3152 18 17 378 79 47 NA 234 35 1025
38 197 932 332 1173 3215 42 25 428 102 60 NA 205 67 1053
41 146 910 314 1059 3274 47 13 367 61 62 NA 279 63 1007
47 187 872 376 1055 3137 64 15 452 81 85 1 235 64 1041
37 179 829 324 1027 3076 47 33 433 82 53 NA 263 69 997
29 158 881 337 980 3118 21 30 380 76 32 1 217 52 1052
56 204 955 402 1183 3127 10 25 426 93 66 2 209 64 983
60 188 895 333 1031 3249 38 24 353 66 72 NA 258 65 1105
72 182 828 364 1018 3284 49 28 420 37 60 NA 225 53 1107
57 168 885 312 1119 3230 58 32 389 38 57 NA 214 75 1101
58 151 858 302 1168 3097 34 16 377 58 60 5 213 70 1003
44 186 814 337 1046 3259 45 31 374 85 54 NA 218 57 1052
69 164 797 295 1016 3091 36 11 377 73 44 NA 255 50 1067
41 183 905 375 1173 3239 45 30 386 68 49 NA 216 58 1063
27 168 885 328 1044 3103 40 20 411 96 51 2 210 50 1039
63 176 865 341 1091 3313 49 25 358 52 67 2 213 73 986
68 171 868 333 1120 3252 38 33 390 54 68 NA 230 67 1026
29 160 943 326 1054 3143 25 32 414 96 58 NA 242 59 1056
47 176 906 344 1067 3169 34 18 408 62 66 1 242 61 969
36 212 928 345 1117 3158 35 40 420 63 57 1 237 60 1100
41 192 848 341 1036 3099 48 18 425 100 49 NA 221 62 1043
77 185 875 325 1178 3349 29 15 399 34 66 NA 260 46 1048
22 179 838 370 1067 3212 25 38 354 83 48 1 211 55 1110
47 163 848 329 1068 3212 40 9 396 53 68 NA 248 49 1014
45 154 783 364 1073 3228 64 27 380 67 54 3 220 54 1011
36 128 793 305 1092 3367 33 15 378 88 57 2 282 19 1058
38 194 835 324 1084 3182 34 15 417 77 69 NA 195 51 1032
38 196 847 324 1137 3141 18 17 377 94 60 1 219 59 1083
32 158 880 296 1097 3354 36 16 375 80 56 2 270 55 970
36 126 833 328 1085 3218 50 31 392 73 60 2 231 76 1034
59 169 783 367 1084 3247 25 23 372 49 79 1 229 60 1059
