"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 25 16 21 12 100 5.44
"2" "kukd" 191 0 0 1 NA 74 15 74 13 100 2.58
"3" "kuku" 789 0 0 1 NA 320 25 318 25 100 2.47
"4" "pkd" 416 0 0 1 NA 160 20 163 18 100 2.6
"5" "pku" 870 0 0 1 NA 392 41 392 24 100 2.22
"6" "pp" 10342 0 0 1 NA 1447 47 1444 43 100 7.15
"7" "tdkd" 33 0.05 NA 0.95 NA 18 9 17 9 100 1.83
"8" "tdku" 25 0 0 1 NA 9 4 9 4 100 2.78
"9" "tdp" 578 0 0 1 NA 157 17 156 16 100 3.68
"10" "tdtd" 124 0 0 1 NA 30 20 28 17 100 4.13
"11" "tukd" 32 0.34 NA 0.73 NA 29 7 28 6 100 1.1
"12" "tuku" 0 1 NA 0.72 NA 0 1 0 0 100 NA
"13" "tup" 70 0.94 NA 0.0600000000000001 NA 105 17 108 13 100 0.67
"14" "tutd" 29 0.14 NA 0.88 NA 23 6 23 6 100 1.26
"15" "tutu" 1135 0 0 1 NA 611 34 615 28 100 1.86
