"group" "motif_type" "counts" "total_count"
"1" "others" 2 76
"1" "others" 3 15
"1" "others" 4 9
"1" "others" 5 5
"1" "others" 6 3
"1" "others" 7 4
"1" "others" 8 2
"1" "others" 9 3
"1" "others" 10 1
"1" "others" 12 1
"1" "others" 13 1
"1" "others" 14 1
"1" "others" 15 1
"1" "others" 18 1
"1" "others" 20 1
"1" "protein_complexes" 2 471
"1" "protein_complexes" 3 68
"1" "protein_complexes" 4 15
"1" "protein_complexes" 5 11
"1" "protein_complexes" 6 5
"1" "protein_complexes" 7 2
"1" "protein_complexes" 8 3
"1" "regulatory_triplets" 2 195
"1" "regulatory_triplets" 3 35
"1" "regulatory_triplets" 4 11
"1" "regulatory_triplets" 5 3
"1" "regulatory_triplets" 7 1
"1" "signaling_triplets" 2 233
"1" "signaling_triplets" 3 41
"1" "signaling_triplets" 4 11
"1" "signaling_triplets" 5 6
"1" "signaling_triplets" 6 3
"1" "signaling_triplets" 9 2
"2" "others" 2 72
"2" "others" 3 22
"2" "others" 4 5
"2" "others" 5 5
"2" "others" 6 5
"2" "others" 7 1
"2" "others" 9 2
"2" "others" 10 1
"2" "others" 12 1
"2" "others" 19 1
"2" "protein_complexes" 2 429
"2" "protein_complexes" 3 89
"2" "protein_complexes" 4 22
"2" "protein_complexes" 5 9
"2" "protein_complexes" 6 4
"2" "protein_complexes" 7 1
"2" "protein_complexes" 8 1
"2" "protein_complexes" 12 1
"2" "protein_complexes" 14 1
"2" "regulatory_triplets" 2 158
"2" "regulatory_triplets" 3 22
"2" "regulatory_triplets" 4 7
"2" "regulatory_triplets" 5 4
"2" "regulatory_triplets" 7 1
"2" "regulatory_triplets" 8 1
"2" "regulatory_triplets" 9 1
"2" "signaling_triplets" 2 239
"2" "signaling_triplets" 3 66
"2" "signaling_triplets" 4 13
"2" "signaling_triplets" 5 11
"2" "signaling_triplets" 6 3
"2" "signaling_triplets" 7 1
"2" "signaling_triplets" 20 1
"3" "others" 2 66
"3" "others" 3 15
"3" "others" 4 8
"3" "others" 5 4
"3" "others" 6 3
"3" "others" 7 2
"3" "others" 9 1
"3" "others" 23 1
"3" "others" 68 1
"3" "protein_complexes" 2 402
"3" "protein_complexes" 3 73
"3" "protein_complexes" 4 16
"3" "protein_complexes" 5 8
"3" "protein_complexes" 7 2
"3" "protein_complexes" 8 2
"3" "protein_complexes" 9 1
"3" "protein_complexes" 10 2
"3" "regulatory_triplets" 2 176
