"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
19 20 15 73 28 163 18 4 78 20 25 40 23 24 NA
16 10 15 72 13 164 17 2 65 21 21 36 18 27 0
7 21 12 73 15 162 14 5 72 18 26 19 21 28 NA
12 17 17 61 29 147 15 6 79 10 11 17 18 25 0
19 14 15 88 24 169 11 3 78 18 25 20 17 26 NA
10 17 11 85 26 181 16 1 80 15 25 40 22 25 0
12 10 14 69 16 163 9 3 74 26 10 18 23 25 0
13 19 15 69 25 160 15 4 74 18 14 19 27 30 0
11 15 13 68 13 165 20 1 85 17 27 43 18 27 0
11 14 12 72 21 156 6 2 89 23 25 33 10 26 0
13 17 14 71 30 170 13 2 82 20 26 36 29 25 0
9 19 13 62 26 163 13 3 71 21 21 35 21 27 NA
9 21 19 75 28 164 10 3 83 18 21 39 19 26 0
13 20 14 80 25 165 12 2 71 17 23 42 19 25 0
17 20 17 35 26 163 13 3 77 15 23 32 18 26 0
16 24 13 68 28 151 21 5 84 25 23 33 22 24 NA
7 15 14 83 27 163 17 1 78 18 25 36 18 27 0
14 23 14 70 27 145 14 3 75 33 14 37 11 24 0
16 16 16 70 31 162 5 3 80 17 20 39 11 23 0
13 16 13 69 26 160 11 1 82 29 25 35 17 24 NA
12 16 15 73 29 168 16 5 79 30 22 35 15 27 NA
16 17 15 80 25 172 17 1 84 31 25 36 13 28 NA
9 13 15 70 30 157 9 4 85 12 25 39 25 25 NA
16 18 15 76 27 175 23 4 78 20 25 20 15 27 0
17 18 14 77 26 162 11 4 67 32 20 34 23 29 NA
15 20 13 65 27 172 13 1 86 20 20 39 23 25 NA
10 7 15 86 26 161 15 5 76 13 25 40 22 27 NA
15 19 15 61 27 159 20 2 66 21 23 41 19 24 0
12 17 11 75 28 155 7 3 80 22 25 39 23 28 NA
5 18 15 77 15 177 15 6 82 26 13 34 23 25 0
18 21 13 66 29 162 20 3 78 26 19 17 13 27 0
8 15 15 31 27 163 16 4 77 31 16 19 21 23 0
15 18 17 68 24 154 11 1 77 32 25 40 25 26 NA
16 17 15 66 27 177 6 2 88 17 27 37 24 26 0
8 8 14 78 13 168 14 4 87 25 9 42 23 26 NA
13 14 13 67 31 172 5 3 70 21 23 33 18 26 0
8 18 14 62 27 177 10 6 71 19 18 19 21 26 NA
12 19 17 73 25 166 6 1 66 19 22 35 10 26 0
10 19 16 65 24 163 15 1 77 23 17 38 26 26 0
17 15 14 70 25 157 11 1 71 20 21 36 19 27 0
8 20 15 51 26 165 11 1 89 20 23 18 28 25 NA
16 8 17 67 28 161 7 3 73 20 26 36 20 29 NA
6 16 15 80 30 169 9 1 71 16 25 38 23 24 0
9 19 16 66 24 166 14 5 76 17 24 39 13 24 0
9 22 13 75 27 169 16 3 84 20 20 18 25 27 NA
10 10 16 71 31 165 16 4 35 35 21 39 24 29 0
13 21 15 68 29 161 11 5 76 25 13 38 23 26 0
15 16 14 68 25 160 11 4 81 13 23 34 25 32 0
6 15 15 36 27 166 12 4 63 16 23 40 16 26 NA
18 7 14 68 27 159 20 3 67 21 23 19 21 24 NA
20 7 17 76 30 162 18 3 81 22 20 35 23 27 0
21 17 15 73 12 155 23 3 85 27 23 38 11 28 0
11 19 15 75 31 166 11 4 80 33 24 36 11 29 0
11 8 16 75 27 171 13 3 81 33 22 37 23 31 NA
9 21 16 71 31 152 9 5 77 14 23 35 24 26 0
11 17 13 68 27 160 16 1 69 16 10 17 9 27 0
20 9 13 66 14 164 7 3 78 14 24 31 21 24 0
12 19 15 71 13 160 15 7 68 19 21 35 26 28 0
19 17 18 77 27 166 11 2 84 21 23 40 19 26 0
9 19 17 63 23 166 14 3 92 27 28 39 20 27 NA
15 23 16 62 27 166 17 5 78 25 12 35 24 26 0
8 16 14 69 26 163 13 3 81 24 30 33 23 25 0
10 10 17 61 30 167 11 4 79 31 24 39 21 24 0
9 19 14 34 27 158 13 9 69 25 23 35 15 28 NA
15 7 15 38 13 163 12 1 75 18 23 39 11 28 0
16 15 15 71 26 159 7 1 75 24 22 35 17 31 NA
17 22 14 65 23 160 6 4 71 16 25 17 12 26 0
5 17 14 73 25 158 15 4 76 9 23 22 13 27 NA
12 16 13 70 14 164 16 7 74 25 22 36 17 24 0
7 13 11 66 24 156 5 5 79 22 22 39 19 28 0
11 19 16 68 24 169 13 6 44 18 21 38 15 26 0
8 16 16 80 26 159 10 8 91 28 25 41 18 27 0
10 8 16 65 25 147 17 3 81 15 10 36 22 26 0
7 16 15 63 27 172 17 3 79 35 22 37 23 27 NA
9 16 18 68 23 171 8 1 66 17 15 33 19 26 NA
9 10 15 80 28 146 10 5 79 26 11 33 15 26 NA
10 16 14 67 29 163 12 5 72 28 11 40 11 26 NA
12 16 15 70 22 159 4 6 97 30 23 38 23 29 NA
11 18 17 67 28 161 12 4 79 30 22 39 24 26 0
8 19 16 67 27 171 9 3 78 14 11 41 22 27 0
17 21 18 83 26 165 7 3 81 31 23 39 27 23 0
11 17 16 66 29 164 16 3 79 24 13 39 19 25 0
15 8 16 64 28 167 6 2 37 17 23 34 17 26 0
12 20 12 66 25 165 10 5 79 21 22 38 19 26 NA
9 15 15 76 28 172 12 5 70 31 23 35 23 27 0
13 9 15 71 33 165 22 3 82 10 12 38 21 30 0
13 15 15 64 28 160 11 3 72 25 11 38 23 29 0
9 9 16 73 29 169 8 5 86 18 25 39 24 27 0
17 18 17 75 27 174 17 2 71 18 17 19 12 26 0
8 18 15 69 25 173 9 0 67 17 20 35 24 27 0
8 6 15 83 12 154 12 7 70 19 12 35 22 25 0
12 13 12 76 24 168 8 1 68 18 23 20 11 27 0
9 8 16 65 24 158 8 5 72 16 24 38 22 29 0
5 16 17 72 30 148 13 3 78 16 21 36 22 23 0
21 9 16 91 25 169 16 5 81 19 23 39 21 28 0
11 21 15 76 13 162 14 1 76 23 19 34 22 23 0
18 19 13 78 27 177 11 2 91 19 22 39 21 28 0
9 10 17 72 27 166 16 2 70 17 27 36 25 27 0
15 13 14 79 26 169 18 7 89 22 23 33 25 26 0
11 26 17 73 14 152 4 4 36 18 23 36 23 27 0
