"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 36 15 36 14 100 5
"2" "kukd" 266 0 0 1 NA 124 20 123 18 100 2.15
"3" "kuku" 1216 0 0 1 NA 611 38 608 39 100 1.99
"4" "pkd" 653 0 0 1 NA 270 26 270 21 100 2.42
"5" "pku" 1320 0 0 1 NA 761 66 760 59 100 1.73
"6" "pp" 13269 0 0 1 NA 2626 77 2618 77 100 5.05
"7" "tdkd" 61 0.03 NA 0.97 NA 33 13 32 11 100 1.85
"8" "tdku" 38 0 0 1 NA 18 6 16 7 100 2.11
"9" "tdp" 766 0 0 1 NA 310 20 308 21 100 2.47
"10" "tdtd" 157 0.01 NA 0.99 NA 73 30 71 30 100 2.15
"11" "tukd" 53 0.4 NA 0.62 NA 50 10 51 10 100 1.06
"12" "tuku" 0 1 NA 0.57 NA 1 1 0 0 100 0
"13" "tup" 266 0.01 NA 0.99 NA 211 23 210 19 100 1.26
"14" "tutd" 52 0.31 NA 0.72 NA 47 11 46 9 100 1.11
"15" "tutu" 2005 0 0 1 NA 1246 61 1240 57 100 1.61
