"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 24 15 21 10 100 5.67
"2" "kukd" 191 0 0 1 NA 74 16 75 13 100 2.58
"3" "kuku" 789 0 0 1 NA 320 23 322 22 100 2.47
"4" "pkd" 416 0 0 1 NA 161 20 160 20 100 2.58
"5" "pku" 870 0 0 1 NA 394 42 394 29 100 2.21
"6" "pp" 10342 0 0 1 NA 1431 45 1430 47 100 7.23
"7" "tdkd" 33 0.1 NA 0.91 NA 17 10 16 10 100 1.94
"8" "tdku" 25 0 0 1 NA 8 4 7 3 100 3.12
"9" "tdp" 578 0 0 1 NA 156 16 157 14 100 3.71
"10" "tdtd" 124 0 0 1 NA 29 16 26 16 100 4.28
"11" "tukd" 32 0.26 NA 0.76 NA 28 7 27 6 100 1.14
"12" "tuku" 0 1 NA 0.71 NA 0 1 0 0 100 NA
"13" "tup" 70 0.96 NA 0.04 NA 103 16 102 16 100 0.68
"14" "tutd" 29 0.12 NA 0.92 NA 22 5 21 4 100 1.32
"15" "tutu" 1135 0 0 1 NA 602 40 597 34 100 1.89
