"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
90 224 1183 491 1491 4855 50 29 691 205 105 436 108 2823 NA
57 236 1096 477 1255 4682 51 32 603 187 98 477 106 2705 NA
90 232 987 445 1347 4792 39 27 661 149 98 446 103 2681 NA
49 216 1037 475 1220 4834 48 43 662 82 109 462 124 2648 NA
22 180 986 424 1394 4955 51 23 634 133 80 438 110 2939 NA
46 230 1102 483 1357 4911 50 33 666 134 102 431 114 2597 1
47 198 1235 421 1481 4784 66 42 607 145 101 410 106 2626 NA
87 235 1133 425 1405 4747 47 38 638 216 103 434 142 2632 1
40 108 1116 409 1285 4625 82 26 653 151 99 433 116 2465 1
39 186 1169 473 1488 4845 44 33 540 150 97 506 88 2723 NA
29 233 1070 451 1467 4963 71 32 647 136 101 454 127 2727 1
23 193 1119 490 1428 4810 68 23 651 113 105 438 117 2565 NA
70 239 1145 489 1355 4844 46 40 594 156 93 404 110 2737 3
67 233 1073 522 1363 4833 56 43 569 174 101 368 134 2604 NA
54 252 1023 492 1364 4820 70 43 608 106 99 442 96 2618 NA
31 219 1142 482 1455 4709 49 41 617 163 89 414 127 2571 1
39 257 1145 414 1433 4825 70 40 661 102 95 405 102 2672 1
52 243 1194 482 1458 4959 61 43 703 173 109 418 145 2833 1
62 204 1032 492 1352 4840 63 31 630 106 132 454 86 2546 NA
34 171 1060 419 1322 4560 117 30 562 126 110 396 112 2597 4
65 198 1143 406 1418 4751 43 42 661 163 131 425 144 2843 3
75 251 1039 501 1218 4741 99 34 626 203 85 409 97 2554 1
57 176 1037 402 1428 4753 78 47 631 134 98 476 93 2583 1
39 211 1154 483 1394 4761 59 40 628 223 93 487 113 2554 2
29 217 1094 466 1472 4799 55 36 652 185 98 379 112 2723 1
39 182 1015 471 1440 5013 91 36 594 162 99 396 90 2726 NA
73 224 1142 447 1447 4772 86 45 585 175 116 421 125 2540 NA
59 224 1076 489 1452 4903 74 35 657 143 102 426 137 2532 NA
40 227 1155 442 1376 4725 86 40 690 101 95 469 123 2418 5
45 240 1081 496 1369 4979 53 28 650 225 90 407 127 2729 1
59 228 1174 455 1437 4858 37 23 626 160 97 422 153 2701 2
34 227 1166 443 1480 4811 67 28 579 158 78 421 92 2764 2
53 197 1071 477 1291 4845 42 24 665 190 106 219 84 2745 9
43 210 1029 469 1398 4941 55 30 655 163 42 379 102 2763 NA
42 231 1070 514 1498 4775 56 46 625 151 83 411 102 2722 1
51 199 1165 474 1323 4753 47 34 607 156 82 482 136 2685 1
61 190 1098 484 1322 4919 60 29 665 181 94 482 122 2905 NA
78 228 1114 465 1286 4838 86 41 604 128 119 440 116 2637 1
56 243 1091 484 1333 4929 73 32 627 128 109 441 128 2535 1
23 212 1081 458 1519 4935 72 19 598 154 97 473 128 2750 1
39 194 1162 436 1326 4781 41 28 556 250 104 231 96 2639 2
90 225 1059 463 1378 4809 82 36 638 199 103 403 106 2649 NA
55 154 1195 417 1478 4924 50 42 561 164 73 392 117 2553 1
63 206 1131 474 1283 4659 44 57 597 179 76 428 117 2803 1
61 244 988 564 1325 4872 59 31 678 156 95 465 95 2505 NA
78 193 990 441 1423 4675 57 38 621 196 126 393 110 2741 4
51 180 1063 443 1301 4812 89 44 644 158 84 432 125 2751 NA
66 224 1044 499 1416 4907 57 36 641 197 80 414 98 2544 NA
39 204 1147 462 1398 4742 54 32 623 258 119 458 101 2990 NA
61 245 1184 461 1354 4842 74 39 646 117 87 433 104 2681 2
86 205 1105 517 1369 4905 77 31 666 176 86 459 148 2723 1
53 214 1096 451 1361 4916 66 54 663 155 118 465 90 2740 NA
94 231 1041 410 1341 4838 64 16 623 162 95 386 110 2609 NA
34 239 1157 442 1470 4947 81 32 565 131 99 349 91 2871 NA
47 199 1030 453 1395 4773 88 22 583 194 97 430 103 2739 NA
89 237 1111 464 1473 4637 57 38 621 209 82 428 121 2612 NA
60 116 1135 473 1444 4846 76 43 567 126 104 473 89 2815 NA
25 186 1059 486 1259 4821 46 25 609 213 98 385 95 2634 2
73 220 1036 489 1373 4854 71 26 617 209 120 456 110 2649 NA
47 201 1123 461 1417 4884 65 33 666 178 85 483 120 2645 1
31 224 1074 483 1424 4946 71 33 606 249 76 405 101 2555 1
32 215 1078 520 1402 4894 41 35 623 165 77 399 114 2664 NA
41 180 1088 500 1540 4957 61 28 667 96 112 417 114 2650 1
42 203 1060 507 1468 4753 52 36 649 157 89 381 77 2826 6
63 245 1022 442 1328 4705 55 21 600 124 128 398 129 2665 6
56 235 1068 456 1283 4920 43 34 614 177 79 417 120 2729 8
100 269 1133 460 1354 4979 43 23 580 169 92 432 101 2671 NA
57 208 1095 431 1310 4653 43 53 652 125 80 520 127 2817 1
67 229 1128 443 1422 4829 80 30 593 105 128 380 80 2738 NA
45 191 1232 421 1387 4695 53 38 639 80 102 352 137 2655 2
54 189 1122 489 1308 4750 74 50 617 172 113 405 115 2616 1
65 201 1040 442 1362 4876 68 37 611 153 116 432 103 2539 3
68 249 1171 488 1561 4867 70 31 657 139 101 437 108 2637 NA
65 224 1085 505 1425 5024 58 53 637 146 96 423 125 2633 NA
78 218 1056 487 1364 4764 54 27 623 180 81 451 84 2664 3
62 239 1122 426 1385 4924 58 47 589 187 119 462 98 2598 1
84 204 1070 506 1425 4930 62 15 628 263 81 431 134 2442 1
77 219 1181 448 1334 4829 59 41 688 199 66 455 78 2692 1
46 244 1109 482 1377 4828 76 33 639 204 94 360 76 2635 NA
55 189 1151 457 1543 4885 52 46 586 131 99 450 108 2684 NA
80 243 1109 510 1486 4949 61 56 707 252 104 459 107 2603 1
43 184 1059 488 1346 4907 56 32 605 194 85 429 87 2746 2
55 246 1150 438 1419 4945 57 38 619 204 90 478 48 2755 1
42 218 1059 420 1368 4765 63 35 518 161 94 215 100 2626 NA
44 243 1129 450 1323 4596 33 42 552 144 116 423 106 2788 2
56 212 1100 474 1404 4880 69 37 565 200 105 414 114 2664 NA
100 238 1102 499 1396 4880 37 35 657 189 93 433 128 2603 2
120 212 1184 421 1454 4761 64 39 586 158 91 430 97 2515 NA
63 241 1093 482 1304 4739 83 44 597 119 95 448 84 2768 NA
39 206 1076 469 1290 4898 77 39 608 186 100 407 133 2627 1
60 203 1080 443 1263 4719 49 57 663 186 45 434 89 2881 1
70 211 1103 484 1407 4786 71 19 545 162 52 419 87 2584 4
59 225 1092 484 1212 4923 69 24 591 120 104 438 113 2766 1
59 193 1112 486 1411 4731 52 33 619 156 97 416 112 2633 NA
73 217 1111 454 1493 4700 62 39 598 153 92 496 98 2715 1
57 273 1014 468 1513 4896 37 25 608 82 99 524 67 2662 NA
77 223 1109 505 1365 4835 66 30 620 181 72 429 111 2489 NA
40 231 988 436 1284 4763 71 34 671 266 114 436 114 2675 NA
79 237 1139 423 1350 4787 43 29 630 100 113 454 111 2641 2
39 234 1139 494 1348 4807 68 32 611 136 104 435 136 2899 1
