"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 109 0 0 1 NA 10 8 8 6 100 10.9
"2" "kukd" 78 0 0 1 NA 22 8 21 7 100 3.55
"3" "kuku" 296 0 0 1 NA 82 11 82 10 100 3.61
"4" "pkd" 177 0 0 1 NA 44 8 44 8 100 4.02
"5" "pku" 320 0 0 1 NA 98 12 97 12 100 3.27
"6" "pp" 5271 0 0 1 NA 370 22 367 21 100 14.25
"7" "tdkd" 7 0.14 NA 0.88 NA 3 3 2 1 100 2.33
"8" "tdku" 7 0.02 NA 1 NA 2 2 1 1 100 3.5
"9" "tdp" 262 0 0 1 NA 31 6 31 6 100 8.45
"10" "tdtd" 86 0 0 1 NA 7 10 3 4 100 12.29
"11" "tukd" 5 0.75 NA 0.4 NA 7 3 7 3 100 0.71
"12" "tuku" 0 1 NA 0.92 NA 0 0 0 0 100 NA
"13" "tup" 40 0.03 NA 0.98 NA 24 6 24 7 100 1.67
"14" "tutd" 6 0.29 NA 0.88 NA 4 2 4 2 100 1.5
"15" "tutu" 349 0 0 1 NA 149 13 149 13 100 2.34
