"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 26 15 22 14 100 5.23
"2" "kukd" 191 0 0 1 NA 74 13 73 10 100 2.58
"3" "kuku" 789 0 0 1 NA 317 23 318 24 100 2.49
"4" "pkd" 416 0 0 1 NA 159 19 156 19 100 2.62
"5" "pku" 870 0 0 1 NA 393 44 399 33 100 2.21
"6" "pp" 10342 0 0 1 NA 1440 55 1443 56 100 7.18
"7" "tdkd" 33 0.05 NA 0.96 NA 15 8 14 6 100 2.2
"8" "tdku" 25 0 0 1 NA 8 3 8 3 100 3.12
"9" "tdp" 578 0 0 1 NA 155 17 156 19 100 3.73
"10" "tdtd" 124 0 0 1 NA 31 20 26 16 100 4
"11" "tukd" 32 0.29 NA 0.76 NA 28 7 28 6 100 1.14
"12" "tuku" 0 1 NA 0.75 NA 0 1 0 0 100 NA
"13" "tup" 70 0.98 NA 0.02 NA 105 15 105 12 100 0.67
"14" "tutd" 29 0.13 NA 0.88 NA 22 6 21 6 100 1.32
"15" "tutu" 1135 0 0 1 NA 603 39 602 44 100 1.88
