"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
4 7 66 45 108 377 1 2 38 1 7 27 2 162 NA
26 27 68 56 50 344 3 1 32 5 8 27 8 135 NA
2 27 90 37 81 339 7 NA 26 1 10 18 4 136 NA
9 29 77 53 86 370 8 1 36 NA 9 36 3 155 NA
NA 19 86 44 112 373 6 1 12 NA 8 13 6 151 NA
7 28 84 44 107 372 6 3 31 23 9 13 5 133 NA
21 12 86 43 116 381 2 2 27 NA 12 33 5 137 NA
11 26 75 47 92 393 3 3 29 NA 11 18 3 133 NA
10 24 84 47 92 356 2 1 30 2 7 29 6 168 NA
4 13 67 32 99 319 3 4 36 3 3 28 3 178 NA
3 14 73 42 102 389 5 3 23 5 8 19 7 144 NA
5 25 77 61 102 341 4 3 31 1 6 28 3 132 NA
10 25 85 22 93 376 1 4 30 4 5 27 1 144 NA
2 24 85 45 84 369 26 3 47 1 8 25 3 142 NA
5 24 87 50 105 411 NA 1 35 1 4 9 3 128 NA
6 23 61 40 98 367 1 1 31 NA 10 33 11 152 NA
13 21 82 46 84 340 1 1 37 NA 11 31 4 150 NA
22 18 91 38 114 378 2 3 27 7 7 26 2 164 NA
36 33 84 37 105 387 9 3 34 15 7 27 7 170 NA
5 19 80 47 116 338 5 NA 37 3 8 28 5 111 NA
7 32 69 37 83 361 12 1 27 5 6 20 5 164 NA
1 30 103 43 120 362 NA NA 38 7 5 22 NA 149 NA
4 11 61 27 81 382 NA 1 46 1 5 28 3 168 NA
1 24 86 44 97 366 6 NA 23 6 5 27 1 141 NA
6 15 84 47 105 366 2 NA 33 NA 13 31 10 155 NA
4 18 86 33 96 364 4 3 31 6 4 24 1 163 NA
12 30 89 61 94 365 3 1 19 4 14 9 5 159 NA
4 12 65 33 77 408 NA NA 16 15 10 28 2 159 NA
51 25 78 64 107 403 NA 1 30 NA 6 28 3 151 NA
NA 22 80 40 96 378 23 NA 35 NA 8 23 6 148 NA
6 12 71 39 103 361 1 1 32 15 3 21 2 155 NA
18 14 90 45 114 399 5 1 36 2 15 35 1 176 NA
5 19 85 50 87 328 1 2 28 9 13 15 3 158 NA
7 18 92 37 95 367 3 3 28 1 4 25 4 163 NA
9 26 83 49 104 331 NA 2 36 7 11 31 5 152 NA
10 19 75 43 82 392 5 2 22 2 5 22 2 153 NA
11 13 75 41 99 363 14 1 24 8 10 33 4 135 NA
3 20 80 57 107 385 1 3 35 NA 11 25 6 138 NA
5 15 64 33 97 351 NA 1 23 10 10 30 2 163 NA
25 34 76 55 107 373 2 2 34 8 3 22 9 146 NA
6 15 55 53 98 341 NA 1 23 4 3 32 5 146 NA
10 33 97 47 94 336 8 2 25 NA 11 31 4 164 NA
6 23 74 38 80 358 1 2 43 NA 13 21 3 147 NA
18 40 87 61 112 367 1 1 34 13 3 32 3 144 NA
1 16 74 40 120 388 3 1 36 10 7 21 7 141 NA
9 21 84 39 92 342 23 1 39 7 11 15 5 170 NA
35 29 80 55 91 401 1 2 44 1 7 30 3 144 NA
2 24 90 32 103 400 NA 2 33 5 3 22 3 143 NA
24 12 69 51 90 391 3 3 26 8 8 13 3 163 NA
2 18 74 50 103 377 7 NA 31 20 3 24 9 146 NA
13 16 96 31 97 335 NA NA 29 1 2 33 6 153 NA
16 27 77 45 106 373 3 2 24 4 3 30 9 119 NA
2 10 79 37 55 365 8 2 27 4 5 19 6 174 1
9 29 93 45 89 339 1 1 27 NA 9 29 2 171 NA
6 16 81 43 78 366 2 NA 32 4 7 22 3 140 NA
4 15 72 36 102 391 1 3 28 3 6 19 8 165 NA
28 11 90 49 105 406 2 NA 26 4 7 34 NA 178 NA
13 16 92 43 97 379 1 1 34 NA 9 26 1 171 NA
22 19 82 47 101 423 2 1 27 NA 8 31 4 139 NA
NA 23 69 39 82 356 3 2 33 7 7 20 4 141 NA
23 28 90 38 96 378 1 2 33 8 7 14 1 160 NA
4 18 79 43 77 410 4 1 35 2 6 27 4 145 NA
11 21 93 38 77 335 NA 1 36 NA 5 23 4 124 NA
NA 8 85 35 96 376 3 4 34 NA 3 28 2 146 NA
31 15 96 44 98 356 1 NA 29 12 8 35 4 176 NA
3 29 66 30 98 367 1 NA 35 NA 12 29 3 169 NA
11 28 71 51 87 378 3 2 28 15 9 35 1 147 NA
