"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
49 223 1223 532 1628 5467 53 45 740 152 135 2 508 101 3005
36 220 1151 479 1460 5416 52 36 715 203 96 NA 462 127 3273
60 223 1276 517 1728 5316 75 22 717 134 128 1 513 99 3019
57 106 1279 501 1552 5313 97 32 643 184 137 6 466 103 3036
75 241 1225 530 1530 5426 63 41 718 194 122 NA 497 108 3222
61 198 1288 480 1508 5241 78 37 713 162 127 NA 445 100 3288
59 251 1241 488 1632 5734 70 26 740 108 108 1 522 96 3375
108 276 1277 551 1528 5282 14 44 705 131 109 NA 499 122 3321
70 225 1257 543 1587 5372 64 47 686 224 108 1 520 95 3444
52 204 1137 491 1393 5464 76 38 699 185 101 NA 507 124 3109
88 234 1195 537 1571 5433 70 35 741 93 98 NA 529 127 3082
35 208 1284 517 1586 5334 107 35 738 138 99 1 506 98 3251
48 243 1302 515 1730 5671 36 54 672 300 112 2 536 97 3175
46 222 1259 543 1602 5530 101 41 710 158 105 NA 469 137 2815
63 210 1207 504 1607 5412 62 33 646 124 114 1 508 127 3217
76 199 1250 511 1454 5481 68 44 704 187 119 3 482 121 3060
64 238 1203 483 1405 5446 102 31 672 165 102 1 490 98 3284
56 217 1244 489 1446 5358 68 24 669 202 138 NA 577 91 3147
70 236 1186 531 1517 5541 54 36 652 176 97 1 490 109 3296
54 202 1227 534 1533 5357 60 33 612 148 132 3 557 137 3124
37 196 1242 508 1454 5251 103 50 708 128 124 2 424 114 3035
57 231 1181 490 1510 5633 90 23 675 223 103 NA 523 110 3070
64 224 1260 501 1629 5519 78 48 712 141 108 2 510 95 3168
111 240 1307 616 1582 5438 78 38 708 189 100 2 476 107 3101
68 120 1277 584 1613 5571 54 41 775 183 115 1 538 120 3213
45 203 1357 470 1599 5482 98 57 654 151 95 1 457 75 3126
48 205 1350 469 1637 5345 69 27 692 141 92 1 544 118 3106
31 237 1289 459 1695 5431 67 42 676 199 139 NA 517 78 3183
118 261 1191 540 1452 5554 59 38 755 206 102 2 558 102 3172
81 243 1274 482 1608 5230 47 59 641 155 106 1 453 109 3323
83 269 1236 507 1548 5338 79 47 666 226 116 NA 490 97 2979
72 284 1173 535 1435 5470 59 41 714 222 90 NA 458 109 3026
101 213 1209 454 1535 5525 56 31 694 222 138 1 530 57 3074
78 234 1298 536 1594 5396 45 29 680 186 94 2 527 92 3090
78 252 1322 481 1619 5383 65 33 722 215 105 7 472 92 3098
73 234 1292 524 1702 5568 60 44 719 144 112 1 498 128 3016
70 279 1338 543 1659 5572 60 36 786 177 114 NA 544 106 3272
63 262 1284 562 1717 5488 68 41 677 211 108 4 524 115 3236
58 271 1320 522 1750 5421 63 38 599 184 107 NA 430 111 2989
38 185 1176 483 1594 5591 81 37 687 195 102 2 499 119 3132
89 281 1225 535 1519 5434 66 46 740 161 117 4 561 86 3215
86 248 1266 513 1560 5588 69 57 728 174 125 NA 506 90 3097
60 212 1291 532 1648 5560 63 46 654 225 108 NA 449 103 3292
107 246 1187 496 1508 5389 39 35 696 249 103 NA 453 97 3144
114 250 1232 517 1499 5303 50 34 599 144 103 NA 494 125 3174
47 244 1158 508 1584 5757 58 42 681 176 91 6 504 122 3099
50 245 1281 513 1706 5509 71 31 709 133 109 3 512 109 3186
29 255 1308 510 1582 5535 59 28 676 191 117 4 491 134 3025
62 268 1219 540 1584 5591 87 39 735 124 123 1 502 118 3081
90 198 1161 486 1616 5661 83 57 712 172 117 NA 526 123 3177
40 239 1192 555 1506 5397 69 33 663 121 136 NA 508 129 3155
66 268 1182 516 1535 5416 67 52 732 129 102 4 557 109 3378
55 245 1220 544 1705 5551 70 33 694 114 103 5 238 108 3229
73 263 1298 506 1547 5374 81 31 659 229 123 1 526 65 3070
63 220 1204 510 1449 5388 52 31 733 176 85 1 523 112 3180
37 228 1339 508 1689 5289 25 40 674 296 95 NA 437 129 3139
28 230 1186 501 1595 5491 53 30 689 133 104 1 486 105 3245
49 219 1218 514 1580 5343 109 32 748 113 116 6 534 113 3341
57 259 1203 543 1462 5333 62 23 696 174 99 NA 489 85 3067
44 224 1210 492 1558 5603 62 39 714 228 116 1 531 103 2872
77 224 1356 528 1695 5504 25 35 725 148 109 3 444 91 3142
95 248 1198 521 1481 5432 65 52 687 196 104 NA 476 98 3160
43 221 1179 514 1568 5404 70 37 671 124 91 NA 480 113 3011
73 244 1278 533 1396 5226 89 56 708 157 130 NA 458 93 3288
45 257 1245 535 1540 5206 76 35 700 203 98 NA 539 102 3370
59 231 1164 560 1522 5452 76 48 750 219 90 1 476 102 3263
25 238 1276 588 1556 5501 71 18 714 171 112 NA 506 104 3039
119 241 1281 561 1540 5487 80 63 713 225 103 NA 506 119 3292
102 216 1119 589 1465 5401 100 48 751 192 135 4 507 114 3189
56 228 1270 521 1574 5430 68 43 688 185 97 6 485 79 3331
34 229 1255 492 1405 5264 73 33 689 320 80 1 543 123 3227
42 210 1215 495 1570 5437 76 37 685 120 118 1 487 81 3113
63 244 1141 518 1585 5461 96 54 700 107 103 1 493 156 3095
43 252 1332 243 1497 5538 75 37 719 189 126 3 483 115 3208
52 253 1262 598 1626 5419 44 41 691 229 116 2 473 121 3081
95 232 1354 588 1671 5620 85 34 649 175 98 NA 507 119 3151
63 259 1195 540 1535 5463 100 36 693 152 121 NA 548 99 3241
61 246 1326 535 1793 5734 50 37 644 139 112 1 533 115 3072
71 261 1305 495 1448 5359 62 36 671 272 92 1 524 116 3306
50 250 1209 569 1605 5310 61 41 726 136 138 5 553 95 3151
58 243 1191 496 1586 5496 56 52 689 152 95 1 412 110 3151
69 207 1283 487 1465 5485 65 41 712 208 121 2 485 115 3070
73 236 1344 502 1751 5445 64 34 629 169 119 2 534 130 3275
66 224 1260 479 1536 5652 65 31 656 151 117 NA 544 73 3116
76 217 1183 550 1562 5432 69 36 669 240 116 NA 533 86 3004
48 277 1278 529 1671 5501 66 31 705 215 135 1 562 111 3062
77 216 1174 485 1289 5230 93 47 676 232 96 NA 478 105 3006
44 255 1375 474 1639 5480 35 31 662 155 128 NA 421 82 3077
60 246 1267 463 1489 5500 64 46 594 227 99 2 470 134 3176
44 241 1327 531 1705 5417 50 34 656 142 116 1 517 120 3082
68 212 1202 555 1672 5554 49 27 655 198 114 NA 489 112 3147
65 283 1287 547 1653 5552 75 61 739 233 117 1 483 56 3231
67 231 1226 494 1626 5433 47 54 663 211 104 NA 493 83 3134
56 111 1215 493 1573 5428 37 37 697 236 152 4 481 101 3018
78 280 1164 527 1509 5349 69 26 732 206 106 NA 544 91 3040
39 230 1280 512 1713 5647 61 45 731 73 125 NA 465 109 3271
61 263 1197 556 1563 5549 77 30 793 275 105 1 508 123 3105
42 224 1267 489 1560 5415 36 56 704 134 109 NA 522 96 3399
50 197 1262 454 1624 5617 88 56 692 171 123 3 444 94 3070
91 216 1182 493 1465 5219 50 36 635 209 114 3 548 102 3172
