"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 185 0 0 1 NA 40 17 36 13 100 4.62
"2" "kukd" 287 0 0 1 NA 140 21 141 16 100 2.05
"3" "kuku" 1305 0 0 1 NA 674 39 672 36 100 1.94
"4" "pkd" 691 0 0 1 NA 299 33 302 24 100 2.31
"5" "pku" 1416 0 0 1 NA 834 53 834 53 100 1.7
"6" "pp" 13875 0 0 1 NA 2914 79 2910 76 100 4.76
"7" "tdkd" 64 0.03 NA 0.97 NA 37 14 37 13 100 1.73
"8" "tdku" 43 0.01 NA 1 NA 20 7 20 7 100 2.15
"9" "tdp" 818 0 0 1 NA 352 28 358 32 100 2.32
"10" "tdtd" 164 0.02 NA 0.98 NA 85 30 80 24 100 1.93
"11" "tukd" 58 0.49 NA 0.53 NA 58 11 57 10 100 1
"12" "tuku" 1 0.42 NA 0.85 NA 1 1 0 0 100 1
"13" "tup" 291 0.02 NA 0.98 NA 235 26 236 20 100 1.24
"14" "tutd" 55 0.57 NA 0.47 NA 56 11 56 9 100 0.98
"15" "tutu" 2209 0 0 1 NA 1393 66 1396 73 100 1.59
