"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 43 19 38 16 100 4.33
"2" "kukd" 329 0 0 1 NA 159 22 160 19 100 2.07
"3" "kuku" 1477 0 0 1 NA 776 44 770 46 100 1.9
"4" "pkd" 762 0 0 1 NA 346 23 344 21 100 2.2
"5" "pku" 1598 0 0 1 NA 975 62 968 51 100 1.64
"6" "pp" 14731 0 0 1 NA 3415 89 3420 95 100 4.31
"7" "tdkd" 73 0.0600000000000001 NA 0.94 NA 45 17 44 15 100 1.62
"8" "tdku" 51 0 0 1 NA 23 7 23 7 100 2.22
"9" "tdp" 920 0 0 1 NA 423 26 420 27 100 2.17
"10" "tdtd" 170 0.02 NA 0.98 NA 103 33 100 36 100 1.65
"11" "tukd" 71 0.47 NA 0.6 NA 69 13 69 12 100 1.03
"12" "tuku" 1 0.38 NA 0.84 NA 1 1 0 0 100 1
"13" "tup" 345 0.01 NA 0.99 NA 276 36 281 21 100 1.25
"14" "tutd" 67 0.62 NA 0.41 NA 70 14 70 12 100 0.96
"15" "tutu" 2593 0 0 1 NA 1706 76 1711 76 100 1.52
