"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
13 17 14 78 25 160 4 3 79 19 16 0 37 18 25
16 21 12 80 16 171 12 3 79 26 18 0 39 20 26
8 18 17 65 31 163 15 5 85 23 20 0 36 25 26
9 15 13 70 25 159 13 5 72 27 19 0 38 23 27
12 6 16 73 23 159 17 4 83 19 23 0 35 11 25
19 19 15 65 27 161 11 3 69 17 22 NA 38 24 26
9 19 15 71 27 175 9 5 78 20 22 0 37 18 23
11 20 17 72 25 164 11 2 76 23 17 0 39 14 30
7 14 15 67 27 164 19 6 73 12 24 NA 39 21 25
9 17 15 67 14 159 8 4 76 19 24 0 37 23 26
17 16 16 82 29 181 3 3 82 20 31 NA 36 20 32
19 24 15 73 26 169 13 1 80 16 21 NA 36 19 22
9 13 13 53 25 155 5 2 74 15 23 0 39 21 26
12 22 15 72 25 159 12 6 85 13 29 0 37 22 26
11 9 13 72 25 166 15 1 72 22 27 0 35 18 25
13 17 14 66 12 160 11 4 72 10 22 0 20 23 24
11 23 15 75 25 157 13 3 88 26 23 0 19 20 27
4 19 15 78 22 165 10 1 91 29 27 NA 44 24 26
9 7 14 78 31 171 7 4 69 20 26 NA 41 21 27
13 13 17 80 29 148 13 4 90 21 27 0 42 21 25
9 23 15 78 29 157 5 1 74 14 26 NA 41 22 29
7 9 17 71 28 166 9 4 72 15 24 0 39 17 25
6 18 15 76 28 165 7 6 86 18 23 NA 36 28 26
7 21 15 75 29 172 16 3 72 12 23 0 17 20 31
11 21 15 69 12 158 11 3 77 12 13 0 45 11 27
5 16 13 63 25 159 9 2 89 11 21 0 38 24 29
13 17 14 72 23 159 9 7 35 30 20 0 39 22 26
16 20 16 61 31 161 7 1 83 13 10 0 37 25 27
10 21 14 82 27 169 10 4 67 20 23 NA 41 11 29
11 9 14 33 27 159 12 2 73 26 23 0 36 23 28
5 6 13 77 28 163 14 4 83 20 22 0 37 18 25
2 13 13 74 26 163 12 2 68 21 21 0 39 22 27
10 13 14 69 14 164 11 2 98 14 23 NA 35 21 25
10 20 16 66 31 153 13 3 78 14 23 0 42 10 26
11 9 16 67 13 158 16 2 81 26 22 NA 42 25 27
13 17 15 76 28 176 18 2 81 21 21 NA 39 9 23
6 17 13 71 26 157 4 2 79 15 21 0 21 16 25
13 18 13 72 30 160 9 6 84 23 12 0 39 25 28
15 17 15 68 14 160 11 3 86 19 26 0 40 19 30
11 8 16 66 26 165 9 3 85 21 21 NA 41 25 25
12 8 13 71 26 163 15 4 86 22 13 0 39 22 31
15 18 14 61 26 158 15 7 70 8 25 0 40 23 28
19 23 18 70 27 158 9 6 67 25 23 0 37 21 26
18 22 13 81 27 171 19 5 76 27 12 0 38 24 26
9 20 12 74 29 156 19 5 68 21 27 NA 33 24 27
15 21 16 96 28 172 14 3 88 26 25 0 36 17 25
7 13 15 75 25 159 7 8 89 17 21 NA 34 26 27
12 16 16 69 30 164 17 9 81 26 9 0 37 25 29
17 20 16 66 25 160 11 7 36 16 19 NA 35 19 25
15 21 13 73 25 176 17 7 73 24 23 NA 20 28 27
15 22 14 78 28 174 23 2 81 14 21 NA 37 20 25
16 25 14 71 28 171 17 3 91 27 24 0 38 21 26
9 15 17 81 25 173 10 5 74 19 21 0 39 24 27
14 9 15 30 27 164 10 0 69 10 19 0 41 17 26
23 19 19 76 27 164 11 7 68 17 31 0 41 20 24
12 18 15 66 30 161 10 3 73 31 21 NA 36 20 28
17 9 14 73 26 174 10 3 82 15 22 NA 35 20 26
8 18 14 69 29 159 10 0 72 22 21 0 37 20 26
7 20 17 69 29 161 11 4 76 17 26 0 38 22 27
9 9 14 96 29 171 12 2 83 24 23 0 31 16 25
20 8 16 89 15 165 8 2 79 11 26 0 35 21 27
13 9 16 65 28 159 16 3 84 8 19 0 33 23 24
9 8 14 74 29 168 9 6 79 11 12 NA 37 22 25
17 15 15 69 29 168 16 5 96 13 22 NA 37 23 25
15 17 14 64 23 162 17 8 85 22 24 0 41 21 27
7 18 15 67 14 163 9 5 77 19 20 0 38 16 27
10 19 15 35 25 161 10 5 62 24 23 0 38 18 25
11 9 12 71 27 161 6 2 84 27 26 0 19 28 24
8 17 15 64 30 168 6 3 85 11 28 0 35 27 28
7 20 16 73 24 163 16 1 81 27 21 0 40 17 26
15 24 15 34 29 161 14 5 78 20 18 0 39 23 24
14 21 14 67 29 168 9 5 70 26 24 0 36 16 26
8 15 15 32 28 156 15 1 83 17 16 0 42 12 28
11 16 14 74 35 162 8 4 73 17 23 0 40 21 22
6 15 17 74 29 159 16 1 82 23 27 0 37 18 27
10 19 13 64 12 167 13 4 78 15 21 NA 39 17 29
10 10 13 82 28 155 17 6 71 15 22 0 37 28 27
11 21 15 69 15 164 9 3 75 28 22 0 38 21 29
10 10 14 77 27 154 18 4 78 30 21 0 34 20 25
7 18 17 63 26 164 17 4 70 12 19 0 31 23 26
15 7 15 61 31 164 8 8 88 16 21 0 20 23 24
11 15 15 64 22 165 4 2 67 20 26 0 38 20 29
9 10 14 71 25 156 11 2 78 16 27 0 37 18 27
5 18 14 67 16 164 10 7 64 22 21 0 39 23 28
