"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
17 7 15 84 32 158 10 3 72 22 24 0 35 24 27
10 14 15 77 24 155 15 1 68 15 22 NA 38 27 27
11 17 12 71 15 161 9 3 84 27 14 0 40 26 30
18 18 13 85 30 158 13 2 79 22 24 NA 38 20 26
7 17 16 74 14 172 7 5 85 20 11 NA 39 15 29
15 15 16 77 20 153 12 3 81 30 25 0 38 22 27
14 18 15 83 28 148 9 2 65 15 21 0 36 26 29
5 15 13 77 28 166 11 1 81 19 22 0 35 22 28
16 16 15 30 27 158 7 4 67 15 18 0 37 8 25
12 17 17 73 26 157 4 1 89 11 21 NA 36 14 26
8 18 14 94 23 172 12 7 75 26 11 0 17 11 27
9 19 16 75 12 171 26 3 41 18 10 0 38 23 30
8 9 13 57 28 161 5 5 88 21 25 0 34 17 24
14 19 16 74 12 174 9 1 83 23 19 0 18 20 26
25 16 15 77 28 162 9 8 74 23 27 0 37 20 30
10 8 16 80 29 162 15 7 78 14 24 0 39 21 25
7 15 15 64 23 169 10 9 84 20 23 NA 38 10 26
15 18 15 74 31 164 9 2 84 18 19 0 34 25 26
11 16 12 70 27 175 10 6 88 24 26 0 18 21 27
8 17 17 63 24 163 15 5 83 22 24 0 34 11 28
9 17 15 69 13 166 4 5 75 10 19 NA 37 19 27
19 17 17 67 28 172 8 1 71 17 26 NA 39 27 26
10 16 17 73 27 164 14 5 91 13 23 NA 35 24 26
7 13 15 75 30 159 7 4 75 20 25 NA 21 17 26
14 14 16 64 28 167 14 5 84 15 22 0 35 23 24
7 16 14 69 29 156 4 0 78 20 25 0 40 26 31
9 16 15 75 28 160 8 2 88 25 27 NA 40 23 24
7 16 13 75 29 165 17 5 71 18 20 0 39 26 25
10 19 13 65 23 159 18 3 79 12 20 0 38 25 30
13 12 15 80 31 162 8 4 76 20 19 0 33 18 26
16 17 14 67 29 163 10 2 73 22 23 0 33 24 28
7 9 14 73 27 162 19 5 40 16 21 0 40 19 25
12 16 14 73 15 157 10 8 75 30 22 NA 39 18 27
13 20 14 84 27 163 13 4 80 14 18 0 39 9 24
16 20 14 80 22 159 14 2 86 23 12 NA 38 23 26
16 16 14 74 14 152 6 4 74 22 23 0 38 9 29
11 23 17 65 30 158 13 4 80 20 21 0 36 22 27
7 8 14 78 25 154 3 3 62 13 20 0 36 23 25
6 19 16 63 25 174 11 8 73 26 28 0 18 26 30
16 19 14 74 30 163 9 1 68 11 18 0 21 9 26
18 21 17 65 27 153 9 2 81 18 10 0 39 24 26
11 22 18 80 26 166 14 7 39 10 19 NA 19 26 26
7 9 13 74 27 167 16 2 81 18 25 NA 33 28 26
13 14 14 77 15 170 4 3 74 20 26 NA 41 12 28
13 16 14 72 27 146 17 1 82 15 25 0 33 21 27
10 16 14 63 25 153 12 4 75 23 23 0 35 22 28
10 15 17 75 28 159 15 2 80 24 21 0 38 23 27
4 7 12 68 16 154 16 3 99 14 12 0 40 19 27
14 17 17 69 25 171 11 1 65 21 18 NA 37 25 28
12 16 15 63 31 154 7 7 82 24 21 0 19 10 27
8 18 15 70 28 152 5 3 66 19 21 NA 35 15 21
8 7 17 83 32 169 16 10 90 31 22 0 34 17 26
16 19 11 36 27 165 10 3 75 23 11 0 19 25 24
21 24 15 77 25 166 5 5 79 19 20 NA 35 24 28
13 19 14 65 21 169 14 3 84 29 11 0 39 21 24
11 21 15 71 15 169 14 5 80 15 11 0 33 27 30
13 21 13 66 28 159 18 5 84 16 18 0 36 22 27
8 19 17 55 25 156 7 3 70 19 12 0 36 22 27
11 15 15 38 12 162 11 4 84 21 22 0 33 17 25
12 19 15 71 11 168 16 3 68 10 12 0 35 23 24
13 19 15 66 26 160 11 8 73 23 20 0 34 11 27
8 9 14 67 13 165 3 3 84 12 18 0 21 16 30
19 24 13 85 29 161 13 1 77 26 28 NA 34 22 27
13 18 16 73 25 166 9 5 76 20 21 NA 33 12 29
16 22 17 41 12 164 18 5 94 15 23 0 33 22 28
16 20 14 70 32 155 7 1 70 16 19 NA 18 22 31
12 23 14 80 27 163 9 5 66 13 20 0 39 31 32
14 17 18 72 27 169 4 3 71 14 25 NA 38 18 26
9 16 13 74 28 161 11 3 38 11 21 0 34 22 28
22 9 19 85 28 162 10 3 81 14 21 0 35 21 28
