"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 204 0 0 1 NA 56 18 52 15 100 3.64
"2" "kukd" 399 0 0 1 NA 210 23 210 15 100 1.9
"3" "kuku" 1873 0 0 1 NA 1045 60 1040 67 100 1.79
"4" "pkd" 901 0 0 1 NA 453 30 450 29 100 1.99
"5" "pku" 2031 0 0 1 NA 1308 65 1304 64 100 1.55
"6" "pp" 16685 0 0 1 NA 4604 105 4614 113 100 3.62
"7" "tdkd" 82 0.09 NA 0.92 NA 56 17 56 16 100 1.46
"8" "tdku" 65 0 0 1 NA 32 9 32 9 100 2.03
"9" "tdp" 1082 0 0 1 NA 582 37 578 42 100 1.86
"10" "tdtd" 221 0.12 NA 0.88 NA 156 49 151 44 100 1.42
"11" "tukd" 99 0.41 NA 0.66 NA 93 15 94 13 100 1.06
"12" "tuku" 1 0.6 NA 0.76 NA 1 2 1 1 100 1
"13" "tup" 497 0 0 1 NA 398 46 402 34 100 1.25
"14" "tutd" 102 0.47 NA 0.54 NA 103 18 100 17 100 0.99
"15" "tutu" 3575 0 0 1 NA 2504 89 2494 75 100 1.43
