"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 204 0 0 1 NA 52 19 47 19 100 3.92
"2" "kukd" 399 0 0 1 NA 210 29 216 24 100 1.9
"3" "kuku" 1873 0 0 1 NA 1054 61 1050 68 100 1.78
"4" "pkd" 901 0 0 1 NA 445 41 442 28 100 2.02
"5" "pku" 2031 0 0 1 NA 1324 105 1321 76 100 1.53
"6" "pp" 16685 0 0 1 NA 4618 106 4622 115 100 3.61
"7" "tdkd" 82 0.0600000000000001 NA 0.95 NA 56 16 57 16 100 1.46
"8" "tdku" 65 0 0 1 NA 31 9 32 8 100 2.1
"9" "tdp" 1082 0 0 1 NA 587 31 587 28 100 1.84
"10" "tdtd" 221 0.08 NA 0.92 NA 156 43 154 38 100 1.42
"11" "tukd" 99 0.28 NA 0.74 NA 91 15 92 13 100 1.09
"12" "tuku" 1 0.58 NA 0.74 NA 1 2 1 1 100 1
"13" "tup" 497 0.01 NA 0.99 NA 401 46 399 31 100 1.24
"14" "tutd" 102 0.51 NA 0.5 NA 100 16 102 14 100 1.02
"15" "tutu" 3575 0 0 1 NA 2520 86 2518 78 100 1.42
