"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 142 0 0 1 NA 26 14 24 13 100 5.46
"2" "kukd" 208 0 0 1 NA 88 16 88 16 100 2.36
"3" "kuku" 908 0 0 1 NA 399 27 400 27 100 2.28
"4" "pkd" 484 0 0 1 NA 192 22 192 19 100 2.52
"5" "pku" 995 0 0 1 NA 485 58 491 44 100 2.05
"6" "pp" 11218 0 0 1 NA 1753 58 1747 56 100 6.4
"7" "tdkd" 36 0.09 NA 0.92 NA 20 10 18 10 100 1.8
"8" "tdku" 27 0 0 1 NA 10 4 10 4 100 2.7
"9" "tdp" 620 0 0 1 NA 191 19 191 16 100 3.25
"10" "tdtd" 124 0 0 1 NA 39 19 35 18 100 3.18
"11" "tukd" 39 0.24 NA 0.79 NA 35 8 35 6 100 1.11
"12" "tuku" 0 1 NA 0.7 NA 0 1 0 0 100 NA
"13" "tup" 170 0.01 NA 0.99 NA 135 17 135 16 100 1.26
"14" "tutd" 37 0.19 NA 0.83 NA 31 8 30 7 100 1.19
"15" "tutu" 1371 0 0 1 NA 765 41 766 46 100 1.79
