"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 214 0 0 1 NA 58 18 56 16 100 3.69
"2" "kukd" 432 0 0 1 NA 232 28 228 23 100 1.86
"3" "kuku" 2049 0 0 1 NA 1197 65 1202 71 100 1.71
"4" "pkd" 963 0 0 1 NA 504 46 498 35 100 1.91
"5" "pku" 2240 0 0 1 NA 1506 116 1495 95 100 1.49
"6" "pp" 17671 0 0 1 NA 5276 115 5270 105 100 3.35
"7" "tdkd" 87 0.05 NA 0.95 NA 62 17 60 18 100 1.4
"8" "tdku" 72 0 0 1 NA 39 11 38 10 100 1.85
"9" "tdp" 1179 0 0 1 NA 675 40 674 40 100 1.75
"10" "tdtd" 229 0.11 NA 0.89 NA 176 43 176 39 100 1.3
"11" "tukd" 107 0.49 NA 0.53 NA 106 15 106 16 100 1.01
"12" "tuku" 1 0.7 NA 0.69 NA 1 2 1 1 100 1
"13" "tup" 566 0.02 NA 0.98 NA 481 35 478 33 100 1.18
"14" "tutd" 120 0.46 NA 0.56 NA 119 18 117 17 100 1.01
"15" "tutu" 4171 0 0 1 NA 2986 117 2998 144 100 1.4
