"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 49 20 46 17 100 4.1
"2" "kukd" 389 0 0 1 NA 204 27 205 21 100 1.91
"3" "kuku" 1804 0 0 1 NA 1009 51 1002 53 100 1.79
"4" "pkd" 878 0 0 1 NA 436 26 438 26 100 2.01
"5" "pku" 1954 0 0 1 NA 1260 98 1261 72 100 1.55
"6" "pp" 16317 0 0 1 NA 4377 103 4363 108 100 3.73
"7" "tdkd" 79 0.0600000000000001 NA 0.94 NA 55 17 54 15 100 1.44
"8" "tdku" 62 0.01 NA 1 NA 32 9 31 10 100 1.94
"9" "tdp" 1056 0 0 1 NA 556 29 555 25 100 1.9
"10" "tdtd" 218 0.0600000000000001 NA 0.94 NA 152 42 143 47 100 1.43
"11" "tukd" 93 0.31 NA 0.69 NA 86 16 86 14 100 1.08
"12" "tuku" 1 0.61 NA 0.75 NA 1 1 1 1 100 1
"13" "tup" 460 0 0 1 NA 375 43 382 32 100 1.23
"14" "tutd" 94 0.66 NA 0.38 NA 98 14 97 13 100 0.96
"15" "tutu" 3387 0 0 1 NA 2346 86 2336 82 100 1.44
