"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 109 0 0 1 NA 10 8 8 7 100 10.9
"2" "kukd" 78 0 0 1 NA 21 7 20 6 100 3.71
"3" "kuku" 296 0 0 1 NA 81 10 80 11 100 3.65
"4" "pkd" 177 0 0 1 NA 43 9 42 10 100 4.12
"5" "pku" 320 0 0 1 NA 94 17 94 12 100 3.4
"6" "pp" 5271 0 0 1 NA 370 23 372 23 100 14.25
"7" "tdkd" 7 0.14 NA 0.89 NA 3 3 2 3 100 2.33
"8" "tdku" 7 0.01 NA 1 NA 1 1 1 1 100 7
"9" "tdp" 262 0 0 1 NA 32 7 32 6 100 8.19
"10" "tdtd" 86 0 0 1 NA 7 10 3 4 100 12.29
"11" "tukd" 5 0.8 NA 0.41 NA 7 3 7 3 100 0.71
"12" "tuku" 0 1 NA 0.95 NA 0 0 0 0 100 NA
"13" "tup" 40 0 0 1 NA 23 6 23 7 100 1.74
"14" "tutd" 6 0.22 NA 0.84 NA 4 3 3 3 100 1.5
"15" "tutu" 349 0 0 1 NA 150 14 150 15 100 2.33
