"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
9 82 634 252 884 3523 22 20 352 15 59 283 56 1636 NA
8 119 634 274 982 3510 23 18 282 17 48 327 62 1449 3
9 101 557 254 1028 3548 18 32 329 18 63 311 31 1373 NA
11 76 581 249 941 3623 20 15 364 8 73 310 69 1599 NA
17 122 610 266 1077 3463 22 22 351 16 45 344 63 1550 NA
15 109 621 244 994 3445 19 24 372 13 56 301 65 1679 NA
13 107 527 255 835 3340 10 19 357 16 52 308 76 1588 0
8 103 588 237 932 3549 14 19 316 14 47 274 68 1512 NA
11 92 514 246 927 3434 12 25 344 22 57 318 38 1603 NA
8 97 510 261 904 3522 21 23 311 14 66 280 69 1567 1
11 99 675 233 1063 3520 11 16 323 16 40 351 72 1496 NA
10 89 599 248 905 3441 15 33 334 15 64 297 61 1557 1
13 106 572 241 1083 3583 18 19 340 15 51 330 81 1551 0
10 87 611 239 951 3466 21 23 355 24 58 394 63 1635 NA
15 102 593 247 1017 3632 13 26 340 19 56 278 69 1523 NA
11 109 546 260 999 3657 13 13 349 11 55 302 69 1508 0
7 75 600 259 865 3372 13 10 350 19 54 330 57 1511 3
14 84 603 271 882 3611 19 16 349 19 46 334 55 1430 NA
18 132 629 237 1021 3466 16 24 356 17 61 363 71 1530 0
10 72 610 248 989 3611 11 10 331 22 67 318 57 1426 NA
11 94 554 267 1019 3535 15 17 327 13 38 319 52 1630 1
16 105 562 260 1065 3572 15 12 351 14 41 337 47 1592 0
10 105 524 250 1002 3569 16 14 324 14 46 320 83 1561 1
9 95 592 239 922 3597 15 14 335 21 70 281 83 1552 0
4 89 556 215 986 3476 20 21 356 20 48 357 58 1574 3
16 104 585 268 913 3487 15 15 313 13 52 311 67 1447 0
13 115 650 287 986 3499 19 11 371 14 45 291 58 1494 1
15 86 664 265 1018 3567 17 26 313 13 63 365 59 1645 NA
12 137 591 237 987 3453 6 34 334 16 66 362 66 1593 2
15 44 550 256 1014 3582 15 17 350 16 62 362 61 1374 6
10 106 547 281 959 3499 13 23 362 17 51 274 67 1604 0
13 103 618 240 939 3435 10 28 345 15 52 290 88 1443 3
11 82 596 242 860 3419 21 26 338 16 63 311 94 1606 NA
11 95 550 249 995 3540 15 22 364 22 70 315 64 1588 1
11 102 594 262 859 3389 13 24 360 12 58 295 68 1594 5
10 92 604 246 933 3431 16 40 329 24 38 295 66 1579 2
9 120 525 269 972 3558 14 22 340 19 66 304 53 1673 1
9 96 606 250 889 3585 21 7 333 20 51 285 80 1508 NA
12 92 540 256 835 3367 15 28 349 15 40 298 45 1608 NA
12 81 554 248 966 3524 10 20 341 15 50 323 71 1621 1
15 101 559 275 1010 3421 16 10 339 7 59 334 84 1605 5
6 101 621 247 974 3497 17 15 356 12 53 292 65 1515 1
13 99 605 238 994 3392 13 16 322 15 63 291 50 1743 0
9 98 589 263 962 3568 17 13 337 20 63 310 68 1612 1
6 107 556 265 1019 3461 11 17 362 15 49 147 67 1703 1
13 123 649 282 1041 3580 19 16 358 17 60 286 59 1624 1
11 110 561 262 923 3478 18 14 327 19 59 278 74 1608 NA
12 99 551 246 973 3605 20 22 349 15 56 316 72 1759 NA
10 84 608 232 984 3728 9 22 371 12 56 291 69 1468 0
16 105 567 269 1026 3591 16 26 363 20 65 306 68 1596 NA
10 99 559 244 996 3516 17 16 366 20 62 283 96 1529 NA
10 109 519 264 979 3428 9 6 371 13 59 299 93 1610 0
10 129 556 247 1011 3567 27 24 320 17 52 275 73 1502 NA
14 73 688 245 1114 3462 19 13 347 19 58 246 73 1628 3
13 88 560 281 987 3440 17 21 336 21 48 357 54 1574 NA
9 112 612 267 1048 3682 19 19 311 12 69 300 77 1624 NA
9 84 545 264 888 3480 17 20 352 13 64 298 87 1595 NA
14 103 584 254 1013 3500 13 19 315 24 53 345 61 1569 0
14 133 598 257 1053 3432 12 15 331 14 42 332 79 1536 NA
14 46 651 257 949 3546 17 25 329 18 62 338 75 1570 NA
12 102 590 258 1051 3547 18 26 358 17 47 313 64 1593 NA
9 107 596 237 895 3653 16 27 327 14 55 320 64 1502 NA
7 85 571 236 944 3599 15 22 335 17 53 297 72 1598 NA
18 81 585 237 947 3431 16 21 346 17 64 342 53 1529 0
14 111 663 246 1052 3634 14 24 353 19 48 281 69 1413 1
14 119 601 247 963 3424 10 8 338 19 22 322 67 1487 0
8 88 591 269 993 3541 19 38 333 18 46 361 49 1551 2
7 93 571 279 918 3548 13 25 314 15 39 321 54 1497 1
11 74 567 245 954 3561 13 25 345 17 49 294 83 1591 3
11 105 540 247 938 3519 4 30 334 15 53 272 78 1557 0
