"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
10 15 11 87 20 129 17 9 86 29 8 0 13 11 11
8 7 12 95 21 117 31 5 94 16 5 0 14 9 10
20 17 11 92 23 113 9 11 93 29 11 0 15 12 11
15 15 11 85 10 105 17 3 77 30 7 0 15 6 10
11 14 10 72 21 113 19 7 70 22 11 0 13 9 10
10 15 11 89 20 112 18 7 93 21 11 0 17 10 9
17 18 11 89 21 122 18 10 97 24 11 0 12 11 11
8 15 11 74 17 122 21 7 91 34 3 NA 9 11 11
12 17 10 75 19 118 10 5 76 35 7 0 13 12 9
9 13 10 74 19 111 26 4 76 29 9 0 15 15 11
8 9 11 67 17 106 19 9 86 40 4 NA 17 11 12
7 8 10 82 11 114 15 7 83 22 10 0 6 14 12
10 16 12 79 21 125 16 9 69 29 9 NA 20 11 10
11 6 10 87 16 122 32 7 87 42 9 0 17 13 9
15 6 10 73 18 126 29 9 92 21 4 0 14 8 9
8 7 12 87 19 126 25 11 98 28 6 0 7 12 11
12 16 9 75 9 121 33 8 92 30 7 0 16 7 10
5 15 10 84 19 128 28 5 95 35 11 NA 7 13 12
15 16 9 71 19 114 28 6 82 18 7 0 7 9 9
10 8 10 79 10 123 16 3 83 34 11 0 17 10 9
23 7 11 75 19 127 13 7 80 16 4 0 15 11 11
11 17 11 66 19 125 23 2 89 30 10 0 18 11 10
10 15 10 68 19 109 32 3 67 23 7 0 13 13 10
9 11 10 78 9 131 13 4 96 39 6 NA 16 13 10
16 17 11 85 20 116 32 10 89 23 13 0 17 9 11
13 8 11 78 18 124 17 4 89 30 9 0 17 11 8
19 8 10 74 19 116 29 4 98 24 10 0 16 11 12
19 15 10 77 21 121 21 9 40 32 11 0 20 8 10
17 7 9 73 18 118 28 5 84 33 4 0 17 4 11
14 14 10 44 19 123 16 10 79 30 8 0 18 11 10
8 16 11 80 18 115 24 6 88 29 9 0 17 10 12
10 13 9 70 17 123 11 8 41 34 10 NA 18 12 10
13 15 12 81 22 122 36 9 78 33 8 0 17 6 10
11 15 12 81 17 117 30 7 94 28 11 0 19 11 10
19 8 12 68 19 128 12 8 83 26 7 0 15 9 10
9 15 10 72 18 117 30 8 74 28 5 0 14 12 10
6 14 9 80 9 116 16 7 84 24 9 0 15 8 10
11 16 11 88 22 120 22 6 86 48 6 NA 8 5 10
14 9 9 82 19 116 24 6 91 31 9 NA 9 5 10
14 13 12 73 22 128 21 9 87 30 7 0 21 5 10
25 14 11 86 18 116 14 5 76 18 8 0 15 5 11
15 15 11 87 10 121 33 9 79 38 9 0 14 11 10
13 19 11 78 11 123 23 5 72 47 9 0 9 11 10
12 19 9 82 9 118 29 8 79 34 10 0 19 10 10
8 11 11 87 10 125 23 4 97 35 4 0 16 12 11
11 19 9 79 17 124 25 8 76 39 10 NA 19 8 9
