"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
2 55 398 109 497 913 11 16 104 11 25 0 50 25 673
8 68 431 115 467 931 7 6 111 4 25 1 113 17 708
13 92 429 131 462 839 10 15 104 8 31 1 118 30 632
12 80 495 119 527 911 3 10 111 8 33 0 103 34 681
8 73 478 112 576 929 10 17 127 12 29 1 40 37 718
9 77 490 125 596 957 9 8 103 7 40 0 95 14 695
13 76 409 118 530 887 10 8 110 8 36 0 101 31 689
3 80 492 118 537 904 10 13 95 8 28 NA 110 17 689
8 75 487 113 516 926 7 9 121 12 32 2 142 23 732
13 84 465 120 549 945 10 9 107 7 31 1 92 25 719
6 78 476 41 479 917 1 10 117 16 25 NA 102 42 727
8 75 458 101 541 985 11 7 111 5 34 0 124 28 662
9 74 432 115 453 872 7 7 116 10 31 NA 83 31 706
9 86 442 124 472 910 14 21 122 14 10 0 104 28 649
7 77 426 119 516 940 12 5 111 10 9 0 104 16 660
5 90 467 102 470 860 11 6 105 14 17 4 95 24 703
6 97 493 106 535 935 9 9 115 9 35 1 98 19 704
5 67 487 104 492 928 11 15 137 9 37 NA 134 23 712
16 75 476 98 477 930 16 13 118 7 20 1 101 41 693
8 68 437 96 491 919 10 22 141 12 19 1 118 26 682
8 89 532 128 521 875 10 9 120 13 13 0 104 31 750
6 91 462 125 599 975 15 15 117 8 29 0 88 43 683
8 95 429 125 596 953 12 14 94 11 27 1 131 38 720
3 65 394 82 432 837 5 13 116 8 31 NA 99 33 650
6 84 441 110 244 915 13 26 115 13 26 0 84 26 682
6 65 517 102 519 863 10 16 117 14 31 1 129 33 732
9 81 453 130 487 895 12 11 124 11 37 0 122 25 765
10 78 451 111 560 881 9 15 102 11 31 1 96 35 656
11 58 477 107 526 930 14 14 119 11 24 0 95 22 721
9 92 434 122 513 930 10 20 118 9 36 2 125 27 716
6 89 428 130 535 967 10 8 101 9 29 0 84 26 619
4 67 457 123 514 955 13 15 120 14 24 NA 129 24 638
5 80 487 61 536 913 19 16 99 7 34 4 98 15 724
9 89 389 124 451 923 13 15 110 11 28 1 124 28 782
12 80 407 115 438 886 11 13 111 11 28 0 110 26 665
12 83 369 93 398 941 14 13 122 6 30 0 95 19 692
6 79 462 111 504 922 12 19 120 10 12 0 109 17 696
10 96 491 113 535 907 12 18 112 14 24 NA 89 14 712
7 52 448 111 557 964 11 9 122 6 21 NA 98 14 753
8 54 461 90 515 819 4 13 112 14 26 1 123 23 786
10 79 460 59 489 911 4 6 105 6 26 1 107 20 668
8 67 481 109 473 947 8 14 113 12 35 1 92 25 715
5 70 457 121 518 894 10 7 114 11 25 0 82 22 697
4 67 443 114 475 890 13 9 125 9 37 0 101 28 768
13 69 449 97 474 942 9 21 101 9 22 0 101 43 730
9 71 414 90 465 922 23 12 99 13 25 NA 95 19 747
9 59 458 100 519 930 14 16 105 8 11 0 99 27 711
7 63 410 115 445 920 9 18 116 10 20 1 98 16 739
5 81 450 105 498 922 12 22 102 8 29 1 100 15 730
6 78 438 113 487 880 13 16 109 14 21 0 83 27 665
5 57 450 116 470 895 15 14 106 8 30 1 111 19 688
7 87 419 112 474 920 7 8 136 11 23 NA 122 27 699
9 88 427 98 479 914 6 4 101 6 27 NA 110 48 695
7 91 468 107 501 948 7 12 97 13 34 NA 109 19 690
6 99 448 121 405 879 13 11 112 13 21 0 141 44 720
10 104 469 112 475 941 11 10 113 12 33 NA 70 13 732
5 77 355 106 414 950 20 20 106 8 41 NA 111 22 751
4 65 454 111 534 840 6 19 101 15 30 NA 107 24 719
5 63 472 75 519 947 11 11 99 17 23 0 101 26 652
6 68 407 96 449 899 4 10 118 12 30 1 113 27 756
1 63 436 105 474 929 13 6 94 5 23 1 69 25 756
8 72 516 122 586 976 6 21 113 9 33 NA 92 21 705
4 60 437 107 442 916 13 12 95 8 23 0 109 38 676
2 70 428 109 503 937 5 12 100 8 25 NA 99 11 710
10 71 444 106 438 884 9 13 104 12 22 NA 111 18 682
5 84 430 121 461 932 14 13 139 12 20 1 91 23 705
12 41 401 129 470 922 6 6 105 8 23 2 111 36 762
6 69 485 100 530 917 7 9 109 10 21 1 94 29 669
3 63 429 90 474 981 9 11 96 13 27 1 84 37 664
10 67 438 110 468 978 4 7 108 9 22 NA 97 24 746
8 83 506 127 628 994 14 23 123 12 11 0 134 32 770
9 79 451 141 469 900 12 11 116 7 24 NA 125 23 821
7 82 472 107 532 1019 10 7 134 16 24 0 132 27 789
9 66 476 108 523 1039 16 13 125 7 27 1 73 26 745
12 39 426 112 441 919 17 10 131 12 30 NA 109 36 693
7 85 488 50 574 915 13 11 115 10 37 1 108 25 669
5 83 471 114 559 934 11 15 127 11 27 0 120 16 742
8 71 367 114 441 927 13 6 103 8 27 NA 132 17 653
5 70 478 98 475 931 13 12 106 15 34 NA 113 39 734
2 76 434 101 435 913 15 15 108 13 32 NA 66 35 751
11 82 383 121 490 922 3 4 90 11 34 NA 105 24 657
8 88 478 110 520 990 7 14 108 9 18 0 111 30 713
6 87 436 127 508 956 13 10 110 15 26 0 95 22 748
10 69 425 105 527 916 18 13 108 12 30 NA 94 22 694
4 66 442 99 527 914 6 10 111 7 30 NA 118 28 676
10 89 475 122 516 914 3 11 112 6 33 0 123 36 707
5 65 438 108 473 948 11 9 121 13 42 NA 117 23 695
8 67 429 95 515 949 7 10 111 7 27 0 112 23 714
13 65 457 104 483 920 11 14 105 8 40 0 110 26 722
9 96 472 111 476 913 3 8 101 16 33 2 115 20 676
5 82 504 133 544 899 13 21 101 11 30 NA 127 27 765
11 76 407 95 481 878 10 9 106 8 27 NA 99 23 635
9 72 506 92 512 896 16 13 142 12 28 NA 107 27 668
4 56 505 118 539 853 9 15 91 10 31 0 116 20 730
14 87 468 119 486 940 11 10 103 10 24 0 95 30 673
4 63 462 105 549 893 9 9 114 7 37 1 126 19 803
5 76 407 118 520 948 5 13 124 12 24 NA 113 30 712
15 73 434 113 484 908 9 10 93 16 26 NA 94 21 748
5 77 475 113 607 890 13 12 100 7 20 0 142 23 793
8 103 515 129 574 980 7 13 124 12 43 NA 98 30 645
