"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
44 279 1257 511 1725 5650 55 40 696 194 119 5 499 93 3147
82 240 1248 508 1503 5347 81 46 685 134 109 NA 524 156 3349
58 238 1296 514 1592 5466 62 43 671 217 127 3 575 116 3243
87 222 1291 539 1709 5566 62 40 681 190 121 3 451 183 3301
47 240 1230 483 1450 5456 57 35 648 189 114 2 540 137 3271
56 244 1221 531 1613 5656 60 58 782 187 105 NA 478 111 3229
59 259 1268 556 1689 5636 66 34 666 212 91 7 518 120 3002
39 238 1191 510 1429 5604 64 36 679 196 100 5 476 101 3112
44 231 1302 537 1632 5357 72 25 633 235 123 NA 516 109 3247
68 239 1255 463 1563 5740 50 32 728 185 75 1 511 132 3244
67 245 1162 567 1527 5419 59 57 748 198 105 5 482 145 3204
54 255 1275 483 1553 5445 55 42 672 123 113 4 486 99 3176
33 248 1256 510 1626 5387 53 50 741 181 98 1 517 108 3025
49 212 1231 472 1462 5559 71 41 652 223 102 NA 555 147 3320
49 191 1140 479 1520 5469 58 33 737 175 98 NA 455 123 3242
39 257 1192 565 1590 5485 49 41 760 280 88 7 540 125 3138
38 234 1276 527 1456 5306 28 36 657 131 116 1 493 121 2973
77 204 1182 504 1519 5385 57 40 683 240 124 1 510 112 3183
85 227 1241 549 1608 5482 66 32 696 153 90 1 485 140 3172
73 113 1221 561 1598 5355 97 51 813 153 99 NA 526 109 2999
58 276 1272 513 1584 5241 52 37 692 131 125 NA 442 142 3093
62 287 1360 555 1589 5551 75 54 701 218 129 5 448 114 3282
39 214 1234 511 1471 5444 84 27 656 191 120 9 479 108 3157
50 249 1324 499 1609 5663 59 58 715 131 90 NA 505 90 3099
50 262 1211 532 1544 5486 90 46 691 143 104 5 476 150 3296
49 220 1257 509 1516 5443 63 60 754 211 101 1 512 137 3182
63 226 1448 476 1656 5311 101 33 622 198 124 NA 499 109 3133
81 232 1212 481 1481 5522 69 29 698 201 94 NA 462 133 3067
57 228 1218 461 1565 5745 86 45 767 218 110 1 508 123 3374
50 259 1379 534 1556 5425 70 45 650 157 100 NA 466 100 3200
66 287 1302 521 1594 5553 60 58 706 127 127 3 482 153 2995
62 189 1163 487 1528 5483 49 38 678 255 124 4 483 161 3172
62 213 1246 536 1461 5298 65 53 626 130 127 1 516 131 2940
57 257 1169 599 1498 5582 74 51 700 164 93 1 478 149 3174
76 252 1324 468 1588 5362 56 40 667 133 87 NA 588 132 3078
44 199 1302 511 1504 5459 50 34 688 243 124 3 513 106 3136
42 264 1306 516 1684 5622 63 32 688 188 109 NA 460 132 3170
56 279 1242 510 1533 5538 85 22 723 171 133 NA 536 128 3259
67 288 1267 521 1701 5411 56 37 746 132 125 1 521 142 3216
45 249 1247 552 1608 5548 59 22 699 222 107 2 462 133 3038
41 246 1263 554 1670 5608 32 59 678 142 104 1 485 101 3086
63 225 1301 496 1649 5355 120 42 731 148 96 1 592 119 3374
64 251 1238 566 1663 5410 67 35 692 156 93 3 519 125 3330
60 234 1317 480 1671 5193 72 42 734 205 108 NA 519 122 3011
54 222 1164 516 1538 5183 47 49 712 205 121 1 547 131 3198
103 240 1289 481 1637 5262 69 55 716 133 118 NA 515 124 3231
48 257 1257 530 1636 5522 35 32 648 87 107 6 546 136 3090
46 257 1263 540 1386 5338 45 39 680 186 117 NA 523 126 3198
49 246 1271 509 1633 5521 42 46 655 207 105 1 513 105 3227
73 257 1345 559 1597 5438 89 29 721 193 109 NA 494 122 3070
49 242 1220 518 1731 5527 74 56 696 224 115 1 498 104 3340
70 243 1200 513 1495 5488 51 33 655 156 113 NA 498 140 3153
54 248 1231 505 1630 5604 81 48 698 137 119 1 501 126 3453
