"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 37 17 34 18 100 4.86
"2" "kukd" 250 0 0 1 NA 117 18 117 15 100 2.14
"3" "kuku" 1096 0 0 1 NA 536 38 532 39 100 2.04
"4" "pkd" 604 0 0 1 NA 249 21 246 22 100 2.43
"5" "pku" 1185 0 0 1 NA 678 44 678 44 100 1.75
"6" "pp" 12534 0 0 1 NA 2339 65 2338 73 100 5.36
"7" "tdkd" 44 0.1 NA 0.9 NA 27 12 25 9 100 1.63
"8" "tdku" 35 0 0 1 NA 15 5 16 6 100 2.33
"9" "tdp" 703 0 0 1 NA 267 21 266 24 100 2.63
"10" "tdtd" 142 0.01 NA 0.99 NA 58 27 52 24 100 2.45
"11" "tukd" 49 0.45 NA 0.58 NA 48 9 48 9 100 1.02
"12" "tuku" 0 1 NA 0.66 NA 1 1 0 0 100 0
"13" "tup" 235 0.01 NA 0.99 NA 182 21 182 21 100 1.29
"14" "tutd" 48 0.31 NA 0.73 NA 42 10 43 9 100 1.14
"15" "tutu" 1805 0 0 1 NA 1079 56 1083 59 100 1.67
