"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
11 76 460 130 561 1390 22 26 249 30 24 1 130 65 774
11 63 374 158 508 1402 19 28 260 34 18 0 143 55 800
13 70 453 131 530 1415 17 9 241 24 42 0 117 42 827
6 55 345 118 550 1383 17 24 252 35 29 NA 103 53 798
10 92 416 133 533 1400 16 6 262 28 26 0 155 60 763
9 77 428 141 505 1356 27 24 245 28 39 3 131 45 858
10 75 383 112 535 1372 9 39 253 27 29 2 140 36 779
4 58 384 141 408 1288 13 11 272 18 28 0 131 27 761
8 36 438 123 530 1392 12 10 251 27 24 1 170 60 752
10 69 353 151 472 1375 14 15 249 24 35 1 139 71 840
6 38 394 146 502 1421 16 15 241 24 37 0 140 47 790
12 85 425 125 537 1407 8 29 264 26 34 NA 67 42 773
14 85 411 142 409 1285 20 12 267 31 36 0 124 50 789
17 81 384 125 562 1366 16 31 262 29 33 NA 143 40 676
12 62 431 156 588 1423 11 13 262 23 30 NA 154 54 773
9 75 445 143 537 1326 13 37 241 38 37 NA 170 42 751
10 70 349 116 462 1365 26 11 245 26 27 0 139 73 760
8 65 336 136 460 1394 9 28 257 21 38 1 133 61 856
17 82 383 133 540 1437 11 21 257 27 26 1 142 57 791
8 60 399 135 450 1362 18 9 243 26 33 0 152 66 788
10 56 440 59 555 1414 17 17 232 27 37 NA 131 45 789
7 59 389 140 494 1353 20 14 253 28 26 0 127 41 802
14 79 381 120 519 1380 14 18 233 27 20 NA 181 55 746
7 80 479 137 503 1350 11 7 233 38 36 0 164 55 849
10 33 454 127 541 1346 19 25 250 31 28 1 137 53 803
12 58 414 57 572 1373 19 13 245 31 22 0 153 76 793
9 66 389 110 511 1386 7 13 267 25 25 NA 126 62 842
9 69 445 138 589 1353 20 22 288 20 40 1 133 97 762
3 60 400 116 426 1400 19 25 262 32 23 0 136 84 815
8 59 409 134 503 1395 13 16 248 24 26 0 125 52 746
13 75 374 141 503 1346 22 12 254 19 15 1 141 66 640
11 68 430 131 486 1376 19 21 287 36 22 NA 130 49 829
8 70 341 130 435 1397 19 25 284 39 28 0 150 81 802
9 60 335 117 504 1363 17 25 254 26 30 NA 131 40 700
13 69 373 131 500 1348 7 20 252 21 38 0 134 67 771
4 81 379 129 550 1323 23 15 289 20 21 0 120 37 811
8 71 438 107 568 1390 16 19 251 29 33 NA 158 58 780
5 71 429 118 506 1407 17 18 254 23 16 0 145 56 789
20 87 378 128 498 1377 22 9 255 18 28 0 168 80 816
7 64 409 116 495 1369 15 11 260 26 29 NA 122 43 768
