"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 53 20 50 17 100 3.79
"2" "kukd" 389 0 0 1 NA 201 29 202 24 100 1.94
"3" "kuku" 1804 0 0 1 NA 1013 54 1010 50 100 1.78
"4" "pkd" 878 0 0 1 NA 437 30 436 34 100 2.01
"5" "pku" 1954 0 0 1 NA 1272 76 1283 87 100 1.54
"6" "pp" 16317 0 0 1 NA 4378 110 4378 125 100 3.73
"7" "tdkd" 79 0.13 NA 0.89 NA 55 18 52 17 100 1.44
"8" "tdku" 62 0 0 1 NA 31 9 31 7 100 2
"9" "tdp" 1056 0 0 1 NA 559 35 557 30 100 1.89
"10" "tdtd" 218 0.07 NA 0.93 NA 149 44 147 44 100 1.46
"11" "tukd" 93 0.35 NA 0.67 NA 89 13 87 12 100 1.04
"12" "tuku" 1 0.59 NA 0.76 NA 1 1 1 1 100 1
"13" "tup" 460 0.02 NA 0.98 NA 384 31 384 32 100 1.2
"14" "tutd" 94 0.61 NA 0.42 NA 98 17 100 18 100 0.96
"15" "tutu" 3387 0 0 1 NA 2340 91 2345 93 100 1.45
