"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 185 0 0 1 NA 40 17 37 16 100 4.62
"2" "kukd" 287 0 0 1 NA 139 20 140 15 100 2.06
"3" "kuku" 1305 0 0 1 NA 668 41 672 41 100 1.95
"4" "pkd" 691 0 0 1 NA 305 23 303 22 100 2.27
"5" "pku" 1416 0 0 1 NA 826 52 826 50 100 1.71
"6" "pp" 13875 0 0 1 NA 2889 83 2890 80 100 4.8
"7" "tdkd" 64 0.09 NA 0.91 NA 37 15 33 13 100 1.73
"8" "tdku" 43 0 0 1 NA 20 7 20 7 100 2.15
"9" "tdp" 818 0 0 1 NA 356 25 355 27 100 2.3
"10" "tdtd" 164 0.01 NA 0.99 NA 86 30 80 30 100 1.91
"11" "tukd" 58 0.57 NA 0.45 NA 58 10 59 9 100 1
"12" "tuku" 1 0.44 NA 0.8 NA 1 1 0 0 100 1
"13" "tup" 291 0.03 NA 0.98 NA 237 30 235 22 100 1.23
"14" "tutd" 55 0.56 NA 0.49 NA 57 10 56 9 100 0.96
"15" "tutu" 2209 0 0 1 NA 1396 60 1390 55 100 1.58
