"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 18 10 17 10 100 7.56
"2" "kukd" 159 0 0 1 NA 56 12 56 10 100 2.84
"3" "kuku" 677 0 0 1 NA 242 23 242 23 100 2.8
"4" "pkd" 345 0 0 1 NA 118 14 118 16 100 2.92
"5" "pku" 742 0 0 1 NA 301 34 303 30 100 2.47
"6" "pp" 9190 0 0 1 NA 1102 49 1093 41 100 8.34
"7" "tdkd" 27 0.03 NA 0.97 NA 11 8 9 4 100 2.45
"8" "tdku" 23 0 0 1 NA 6 3 6 3 100 3.83
"9" "tdp" 538 0 0 1 NA 114 16 113 15 100 4.72
"10" "tdtd" 100 0.01 NA 0.99 NA 21 17 18 12 100 4.76
"11" "tukd" 23 0.38 NA 0.68 NA 21 6 21 6 100 1.1
"12" "tuku" 0 1 NA 0.83 NA 0 1 0 0 100 NA
"13" "tup" 107 0 0 1 NA 79 12 80 11 100 1.35
"14" "tutd" 22 0.17 NA 0.89 NA 17 5 17 4 100 1.29
"15" "tutu" 915 0 0 1 NA 460 30 456 27 100 1.99
