"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 142 0 0 1 NA 29 14 26 12 100 4.9
"2" "kukd" 208 0 0 1 NA 90 16 91 16 100 2.31
"3" "kuku" 908 0 0 1 NA 394 27 394 30 100 2.3
"4" "pkd" 484 0 0 1 NA 193 20 194 19 100 2.51
"5" "pku" 995 0 0 1 NA 481 64 490 33 100 2.07
"6" "pp" 11218 0 0 1 NA 1751 55 1754 53 100 6.41
"7" "tdkd" 36 0.08 NA 0.92 NA 20 9 19 9 100 1.8
"8" "tdku" 27 0 0 1 NA 11 4 10 4 100 2.45
"9" "tdp" 620 0 0 1 NA 194 19 194 18 100 3.2
"10" "tdtd" 124 0 0 1 NA 40 20 37 21 100 3.1
"11" "tukd" 39 0.25 NA 0.8 NA 35 8 34 7 100 1.11
"12" "tuku" 0 1 NA 0.71 NA 0 1 0 0 100 NA
"13" "tup" 170 0 0 1 NA 134 17 134 13 100 1.27
"14" "tutd" 37 0.15 NA 0.88 NA 28 7 28 7 100 1.32
"15" "tutu" 1371 0 0 1 NA 766 36 766 39 100 1.79
