"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 45 0 0 1 NA 20 7 20 6 100 2.25
"2" "kukd" 100 0 0 1 NA 55 13 56 12 100 1.82
"3" "kuku" 113 0 0 1 NA 66 11 66 13 100 1.71
"4" "pkd" 94 0 0 1 NA 32 8 32 7 100 2.94
"5" "pku" 105 0 0 1 NA 59 11 58 13 100 1.78
"6" "pp" 3363 0 0 1 NA 132 14 134 16 100 25.48
"7" "tdkd" 1 0.46 NA 0.91 NA 1 1 0 0 100 1
"8" "tdku" 0 1 NA 0.83 NA 0 1 0 0 100 NA
"9" "tdp" 38 0 0 1 NA 15 5 15 4 100 2.53
"10" "tdtd" 17 0.15 NA 0.89 NA 12 4 12 4 100 1.42
"11" "tukd" 0 1 NA 0.6 NA 1 1 0 0 100 0
"12" "tuku" 0 1 NA 0.97 NA 0 0 0 0 100 NA
"13" "tup" 39 0 0 1 NA 5 3 5 3 100 7.8
"14" "tutd" 11 0.42 NA 0.76 NA 9 4 9 3 100 1.22
"15" "tutu" 40 0 0 1 NA 23 6 22 7 100 1.74
