"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
9 13 13 105 23 440 19 3 165 17 4 8 5 9 NA
10 16 15 100 25 434 4 3 175 16 3 8 5 9 0
7 9 11 106 25 450 12 2 174 14 4 7 9 9 0
10 9 12 97 11 437 12 11 162 14 7 15 8 7 0
12 16 13 105 25 436 11 5 171 15 3 15 7 9 0
6 17 13 109 27 438 4 9 174 20 3 15 5 9 NA
16 15 14 101 25 434 11 7 168 8 4 16 4 8 0
11 12 15 113 24 433 9 9 159 17 5 15 11 9 NA
9 16 12 87 25 427 10 7 182 25 7 8 9 9 0
10 13 13 104 25 439 18 5 162 12 7 14 9 9 0
13 7 14 55 27 433 12 4 177 13 5 12 11 9 0
16 17 11 108 23 438 10 7 167 17 2 14 7 9 0
14 14 10 97 29 440 13 7 159 27 6 17 5 9 NA
14 13 13 107 29 461 11 7 165 16 3 15 11 9 NA
7 13 16 108 26 418 8 9 165 5 3 15 3 8 0
9 16 12 120 25 424 22 7 175 25 3 14 4 9 0
9 12 15 84 24 444 12 7 165 21 7 14 8 7 NA
14 13 13 98 12 426 20 5 170 16 7 14 4 9 0
16 14 15 101 19 427 8 7 151 17 5 17 5 8 0
10 6 14 96 26 449 10 3 170 20 5 13 9 9 0
12 13 15 99 25 425 15 6 181 34 7 7 4 9 0
15 6 12 103 25 433 9 8 182 17 5 13 9 9 0
9 12 13 100 25 437 11 5 155 18 3 7 4 9 0
7 6 14 109 12 452 13 6 171 20 5 9 7 9 0
9 20 14 101 11 424 10 7 196 10 3 15 5 9 0
14 16 14 112 26 448 17 2 185 31 7 15 8 8 0
11 7 15 106 22 433 3 2 184 25 7 15 12 9 0
9 18 15 80 12 443 11 3 185 21 7 7 3 9 NA
7 15 14 109 24 424 9 4 156 10 3 14 11 9 0
7 11 14 98 25 451 18 7 168 10 5 14 9 9 NA
17 16 13 107 26 454 11 4 168 18 5 14 9 9 0
5 7 12 98 25 449 12 7 162 24 7 15 4 9 0
10 15 14 114 24 436 10 6 162 28 7 8 9 9 0
10 14 14 98 27 429 10 7 165 22 7 14 5 9 NA
9 7 14 87 25 444 12 5 160 18 6 13 11 8 0
10 20 15 99 26 441 12 5 160 18 4 15 4 9 0
16 8 13 94 30 450 4 7 160 25 7 15 9 9 NA
18 16 13 104 23 462 9 5 175 27 4 17 9 9 0
9 6 13 93 25 432 5 4 167 14 7 8 10 9 NA
9 7 13 101 25 448 15 8 173 20 5 14 4 9 0
13 12 14 102 14 449 4 8 158 25 3 7 7 9 NA
7 8 13 102 25 428 15 4 174 16 7 8 9 9 NA
9 17 12 99 25 450 15 8 171 24 7 15 8 9 0
4 8 15 117 27 428 7 9 156 16 4 15 5 8 NA
16 14 13 121 27 459 19 6 175 19 3 7 7 9 0
12 15 13 96 25 451 17 11 173 17 7 13 10 9 NA
11 13 12 101 27 438 12 5 151 19 5 7 9 8 0
16 16 14 97 23 441 11 5 163 14 7 16 9 8 0
10 15 12 110 31 458 11 2 171 13 7 15 7 9 0
6 11 13 92 27 440 13 6 162 26 3 17 5 9 0
18 16 13 101 23 433 17 8 167 15 3 12 11 9 0
14 17 13 102 13 429 11 5 165 12 5 7 10 7 NA
12 19 12 102 28 460 7 4 173 13 6 13 12 9 NA
19 15 12 109 25 454 14 4 162 23 4 14 8 9 NA
8 13 14 103 25 448 12 6 178 15 7 13 5 9 NA
11 5 14 87 26 435 17 7 159 20 5 15 9 8 0
12 16 14 95 25 448 15 7 180 25 7 13 5 8 0
7 15 15 99 27 450 19 7 162 35 5 15 8 9 NA
12 15 13 103 25 438 7 8 148 22 6 15 9 9 0
12 19 13 108 25 425 16 5 173 17 3 17 7 9 0
5 6 11 107 25 440 15 8 190 24 3 16 9 8 NA
17 15 15 99 26 451 23 5 164 22 3 7 10 8 0
17 8 13 113 26 435 16 5 129 15 3 16 9 9 0
10 18 12 115 11 444 8 7 167 24 3 12 5 9 NA
19 16 14 110 29 443 10 6 160 6 5 13 5 9 0
14 6 13 99 26 436 3 2 149 29 7 8 10 9 0
10 7 13 87 25 430 16 4 158 11 4 14 11 9 NA
7 18 14 103 23 445 7 4 180 19 7 13 8 8 0
6 19 11 106 26 451 7 5 148 10 5 17 8 8 0
18 8 14 108 25 445 10 5 168 13 3 17 8 8 0
10 14 13 108 28 444 11 6 170 24 3 15 6 9 0
13 17 12 99 23 451 12 7 173 23 3 13 5 9 0
15 15 15 106 29 438 8 8 170 13 5 14 3 9 0
14 14 13 97 22 447 9 3 164 25 3 14 7 9 0
16 13 14 96 12 434 4 6 181 16 7 14 9 9 NA
4 17 11 95 23 435 7 7 178 15 6 8 7 9 NA
7 16 15 104 25 453 9 4 187 17 3 7 5 9 0
10 15 15 97 13 465 9 4 167 15 7 9 9 9 0
16 14 12 94 13 449 10 7 174 17 3 15 7 9 NA
10 14 11 111 25 436 4 7 159 23 5 14 7 9 0
9 17 13 91 29 431 10 5 154 19 7 14 8 9 NA
7 8 14 97 12 448 9 6 157 26 5 16 4 8 0
15 6 13 112 27 431 12 5 159 19 3 13 8 9 0
16 18 15 89 27 418 7 5 164 17 5 15 13 7 0
8 6 16 118 29 446 16 7 178 15 7 16 4 9 0
8 13 14 93 21 438 17 7 178 16 3 8 8 9 0
17 18 14 88 28 442 11 7 165 12 5 16 4 9 0
8 13 14 94 26 433 9 5 171 21 6 15 6 9 0
10 12 12 107 29 435 7 3 148 17 6 15 9 8 0
11 17 14 103 29 422 10 3 177 15 4 9 9 9 0
16 14 13 102 11 430 8 6 167 18 5 13 7 9 NA
12 15 11 42 27 434 5 3 164 13 6 15 11 8 0
7 14 14 101 29 434 11 9 171 17 5 7 3 8 0
9 8 13 102 12 430 12 8 180 12 3 16 8 9 0
12 7 12 96 25 434 7 8 181 19 6 13 11 9 0
8 17 11 107 26 455 5 5 157 19 6 15 7 9 0
7 13 15 110 27 464 13 8 155 17 5 8 11 8 0
9 15 13 96 23 439 10 5 173 8 3 13 11 9 NA
4 14 13 90 25 457 8 3 147 14 5 15 4 8 0
14 16 15 102 23 443 26 7 157 12 6 8 6 8 0
