"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
8 98 579 241 952 3415 19 26 373 19 55 313 106 1639 NA
17 107 571 263 945 3560 12 19 357 16 52 285 91 1535 1
6 80 568 245 961 3599 21 16 363 19 56 156 76 1426 0
8 93 620 270 993 3533 14 21 354 17 49 331 58 1497 1
15 100 615 250 883 3354 15 21 344 14 63 301 83 1479 0
9 90 568 243 889 3469 11 30 337 18 55 300 81 1506 NA
16 81 579 250 996 3529 19 21 336 15 40 287 71 1619 0
5 96 530 251 905 3509 19 19 355 19 59 324 62 1627 NA
8 85 568 263 974 3409 12 19 355 19 71 273 70 1552 0
7 91 608 255 939 3539 23 12 344 18 65 282 57 1565 2
15 114 553 262 902 3498 14 15 362 20 65 256 77 1439 1
15 106 635 265 1024 3515 12 26 322 10 48 311 74 1397 0
15 104 630 248 1006 3398 16 23 340 19 52 289 60 1599 NA
16 99 631 264 1033 3503 11 19 366 16 55 327 63 1562 NA
14 97 609 283 953 3432 9 27 345 11 54 277 60 1460 1
13 86 522 262 950 3434 21 17 361 18 42 333 56 1616 0
14 85 604 238 1000 3451 16 22 373 18 55 328 75 1549 NA
10 88 545 254 1033 3509 23 25 337 22 60 339 61 1460 0
16 119 564 244 1026 3462 17 29 314 17 59 293 83 1595 0
16 87 558 252 956 3527 16 13 319 27 50 318 76 1513 1
15 97 541 266 949 3571 19 17 363 22 52 347 82 1548 2
13 88 656 258 995 3414 20 32 332 14 57 330 55 1593 1
14 120 593 261 966 3448 9 16 350 17 45 337 30 1511 1
11 118 595 268 886 3520 11 24 347 13 51 176 63 1433 2
7 103 587 237 969 3455 9 18 363 12 44 305 29 1549 0
16 113 580 263 842 3454 13 22 332 20 55 334 55 1545 1
10 112 616 266 1035 3574 17 10 358 18 73 328 94 1398 1
13 40 597 226 942 3613 20 17 348 7 42 325 66 1496 NA
6 93 536 257 921 3508 12 12 338 17 44 353 61 1515 0
17 133 630 262 917 3528 21 23 325 12 42 281 80 1610 NA
8 90 539 237 896 3564 12 10 328 20 48 316 75 1530 3
6 89 659 231 1015 3468 16 21 340 12 57 252 53 1521 1
10 102 500 282 887 3487 10 20 349 25 53 271 52 1557 0
11 84 484 266 902 3393 14 17 338 18 60 311 86 1671 NA
9 115 637 246 933 3380 13 15 344 22 41 321 67 1414 4
8 51 568 276 945 3469 11 17 357 16 45 329 71 1492 2
