"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
55 54 317 78 301 550 11 13 73 23 4 35 8 79 NA
28 103 319 79 244 468 19 11 66 22 9 26 11 72 NA
43 111 348 65 277 450 5 4 75 17 9 36 13 69 NA
19 116 310 76 322 500 17 10 62 23 10 30 14 81 NA
22 113 373 79 276 494 3 10 72 14 10 27 10 80 NA
41 91 302 88 262 458 5 4 62 12 11 14 11 67 NA
50 122 277 98 241 479 6 5 74 7 5 21 18 60 NA
34 91 319 63 236 511 9 14 56 12 10 23 9 73 NA
42 132 285 104 262 480 9 7 80 28 8 28 15 67 NA
25 98 318 84 301 475 4 6 60 12 7 12 7 90 NA
45 94 292 68 246 443 4 3 56 11 6 15 9 45 NA
47 120 315 75 127 465 8 14 86 24 10 37 12 76 NA
29 111 302 71 280 491 5 6 67 15 16 25 24 72 NA
26 128 339 89 280 476 21 9 75 20 11 21 26 82 NA
33 70 295 67 252 393 15 9 71 8 6 25 15 63 NA
24 126 270 61 221 479 3 11 56 8 8 20 12 73 NA
28 114 340 95 235 448 9 15 54 12 4 11 12 51 NA
19 82 268 71 279 561 15 20 59 17 9 10 15 82 NA
50 113 254 106 223 455 11 13 52 18 11 34 13 61 NA
32 102 350 90 294 490 17 5 55 18 7 21 14 68 NA
33 115 291 67 270 441 10 9 62 9 12 21 12 60 NA
36 113 332 83 273 472 9 11 84 18 4 30 17 80 NA
44 108 275 52 247 469 5 7 76 9 14 18 20 82 NA
29 102 305 98 251 431 14 4 79 21 11 28 8 83 NA
32 107 291 60 246 478 5 7 54 17 6 36 10 71 NA
21 101 268 76 214 442 3 10 61 8 4 25 8 55 1
27 103 309 86 237 482 9 7 63 6 5 28 9 79 NA
66 126 313 92 285 513 5 6 64 18 7 28 11 69 NA
38 112 306 95 268 470 9 5 31 17 13 29 18 67 NA
37 77 344 63 281 499 10 13 67 17 14 27 16 82 NA
27 109 339 74 302 460 3 4 68 17 9 20 9 76 NA
37 88 300 83 263 504 7 7 70 11 11 38 15 70 NA
33 97 290 70 268 521 9 15 54 4 12 25 10 89 NA
41 130 308 95 249 516 3 3 61 15 8 24 16 66 NA
45 97 296 90 266 508 16 4 64 28 10 25 9 69 NA
18 98 349 82 266 427 11 3 51 19 9 24 17 101 1
29 105 313 63 235 490 3 6 60 16 4 11 13 44 NA
31 128 366 109 239 512 8 3 56 12 12 32 9 58 NA
19 45 291 101 253 483 23 7 61 13 4 32 10 66 NA
31 123 342 93 268 416 9 15 67 8 14 27 14 60 NA
54 115 353 81 283 520 14 6 54 14 13 36 17 63 NA
27 114 302 88 290 453 10 15 66 29 3 35 6 84 NA
26 100 303 73 295 515 10 1 61 14 9 29 8 68 1
33 111 281 94 248 481 3 9 72 8 14 17 16 92 NA
27 90 332 89 282 543 7 9 51 9 6 38 14 78 NA
45 93 259 60 223 489 2 4 55 8 6 13 9 89 NA
37 114 277 66 220 429 8 12 67 13 7 15 16 73 NA
29 91 295 76 267 510 3 5 70 18 12 34 20 88 1
25 111 325 91 312 492 11 11 46 28 7 26 19 77 NA
41 116 299 88 271 497 4 10 63 18 7 19 16 55 NA
24 68 281 56 224 427 7 15 63 10 8 33 4 93 NA
45 120 283 75 217 455 17 8 59 17 4 22 11 61 NA
37 99 276 83 216 443 9 7 63 19 10 35 12 88 NA
16 103 334 74 246 438 5 5 69 11 9 34 15 86 NA
21 80 264 70 254 448 7 3 47 15 2 14 10 69 NA
30 132 302 101 280 464 9 10 61 15 12 31 15 66 NA
31 115 345 97 269 413 14 5 49 23 5 21 12 51 NA
37 101 315 73 249 498 15 11 71 14 3 21 13 75 NA
28 107 322 45 315 459 22 10 71 18 9 25 7 77 NA
18 86 313 63 253 464 18 14 53 11 9 30 8 94 NA
22 100 343 63 252 446 2 2 60 12 7 10 4 78 NA
21 101 329 72 230 441 4 11 56 14 13 12 3 71 NA
25 131 319 95 293 562 10 11 72 11 10 27 7 82 NA
45 50 277 90 288 469 8 15 69 8 13 28 16 66 NA
28 104 334 79 276 481 4 12 69 10 8 31 22 58 NA
29 92 279 86 255 423 5 7 62 19 6 37 7 62 NA
46 119 290 110 236 498 26 10 87 16 7 20 15 39 NA
55 144 319 85 272 500 25 10 66 23 5 27 19 56 NA
33 96 277 61 225 505 7 7 67 26 7 32 13 59 NA
22 102 330 83 247 446 8 13 55 13 5 17 13 67 NA
54 163 297 107 260 435 13 1 59 13 5 24 19 68 NA
34 120 322 86 266 508 11 4 69 21 9 35 22 73 NA
47 89 299 78 301 515 13 2 25 11 7 27 9 60 NA
44 97 264 73 261 423 3 6 44 16 4 28 15 60 NA
18 82 322 63 236 517 17 11 56 13 6 35 12 79 1
