"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 34 14 33 16 100 5.29
"2" "kukd" 250 0 0 1 NA 115 18 116 13 100 2.17
"3" "kuku" 1096 0 0 1 NA 536 38 535 36 100 2.04
"4" "pkd" 604 0 0 1 NA 246 24 246 21 100 2.46
"5" "pku" 1185 0 0 1 NA 649 73 657 45 100 1.83
"6" "pp" 12534 0 0 1 NA 2332 60 2332 64 100 5.37
"7" "tdkd" 44 0.07 NA 0.94 NA 28 11 27 9 100 1.57
"8" "tdku" 35 0 0 1 NA 15 5 16 4 100 2.33
"9" "tdp" 703 0 0 1 NA 264 21 265 21 100 2.66
"10" "tdtd" 142 0 0 1 NA 56 27 50 21 100 2.54
"11" "tukd" 49 0.3 NA 0.72 NA 45 9 46 7 100 1.09
"12" "tuku" 0 1 NA 0.65 NA 0 1 0 0 100 NA
"13" "tup" 235 0.01 NA 0.99 NA 184 25 186 16 100 1.28
"14" "tutd" 48 0.33 NA 0.7 NA 43 10 42 11 100 1.12
"15" "tutu" 1805 0 0 1 NA 1076 51 1070 42 100 1.68
