"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 55 17 53 17 100 3.8
"2" "kukd" 414 0 0 1 NA 215 26 215 27 100 1.93
"3" "kuku" 1935 0 0 1 NA 1106 62 1103 55 100 1.75
"4" "pkd" 924 0 0 1 NA 465 31 463 25 100 1.99
"5" "pku" 2103 0 0 1 NA 1386 70 1374 66 100 1.52
"6" "pp" 17027 0 0 1 NA 4827 107 4839 110 100 3.53
"7" "tdkd" 84 0.09 NA 0.91 NA 56 18 55 16 100 1.5
"8" "tdku" 70 0 0 1 NA 34 9 33 9 100 2.06
"9" "tdp" 1111 0 0 1 NA 617 34 614 33 100 1.8
"10" "tdtd" 223 0.07 NA 0.93 NA 160 42 160 39 100 1.39
"11" "tukd" 102 0.28 NA 0.75 NA 95 13 95 13 100 1.07
"12" "tuku" 1 0.62 NA 0.75 NA 1 2 1 1 100 1
"13" "tup" 521 0.01 NA 0.99 NA 428 47 436 41 100 1.22
"14" "tutd" 110 0.45 NA 0.58 NA 108 15 109 16 100 1.02
"15" "tutu" 3800 0 0 1 NA 2675 109 2670 116 100 1.42
