"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 135 0 0 1 NA 17 12 13 10 100 7.94
"2" "kukd" 126 0 0 1 NA 39 9 40 10 100 3.23
"3" "kuku" 489 0 0 1 NA 162 14 162 14 100 3.02
"4" "pkd" 291 0 0 1 NA 84 13 83 13 100 3.46
"5" "pku" 530 0 0 1 NA 203 25 202 21 100 2.61
"6" "pp" 7762 0 0 1 NA 758 32 759 25 100 10.24
"7" "tdkd" 11 0.3 NA 0.74 NA 8 5 7 6 100 1.38
"8" "tdku" 13 0 0 1 NA 3 2 3 3 100 4.33
"9" "tdp" 450 0 0 1 NA 71 12 72 11 100 6.34
"10" "tdtd" 98 0 0 1 NA 14 15 9 9 100 7
"11" "tukd" 15 0.54 NA 0.58 NA 14 5 15 4 100 1.07
"12" "tuku" 0 1 NA 0.89 NA 0 0 0 0 100 NA
"13" "tup" 75 0.01 NA 0.99 NA 52 10 52 10 100 1.44
"14" "tutd" 13 0.17 NA 0.91 NA 9 4 8 4 100 1.44
"15" "tutu" 636 0 0 1 NA 305 25 306 22 100 2.09
