"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 185 0 0 1 NA 42 17 41 19 100 4.4
"2" "kukd" 287 0 0 1 NA 138 22 138 19 100 2.08
"3" "kuku" 1305 0 0 1 NA 673 37 670 39 100 1.94
"4" "pkd" 691 0 0 1 NA 300 29 299 21 100 2.3
"5" "pku" 1416 0 0 1 NA 823 92 836 58 100 1.72
"6" "pp" 13875 0 0 1 NA 2911 71 2912 79 100 4.77
"7" "tdkd" 64 0.05 NA 0.96 NA 39 13 38 12 100 1.64
"8" "tdku" 43 0 0 1 NA 20 6 21 6 100 2.15
"9" "tdp" 818 0 0 1 NA 353 27 354 27 100 2.32
"10" "tdtd" 164 0.03 NA 0.97 NA 82 34 74 27 100 2
"11" "tukd" 58 0.51 NA 0.5 NA 58 10 58 10 100 1
"12" "tuku" 1 0.51 NA 0.85 NA 1 1 1 1 100 1
"13" "tup" 291 0.01 NA 0.99 NA 234 29 236 20 100 1.24
"14" "tutd" 55 0.62 NA 0.41 NA 56 10 57 10 100 0.98
"15" "tutu" 2209 0 0 1 NA 1397 64 1402 63 100 1.58
