"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
84 257 1172 556 1495 5576 79 18 724 170 93 6 448 91 3106
77 250 1156 517 1569 5513 74 32 713 251 113 2 490 88 3130
99 241 1303 562 1648 5476 50 42 734 204 126 2 469 88 2958
38 190 1316 507 1775 5619 53 48 709 190 109 NA 480 133 3090
68 255 1309 524 1541 5520 67 28 738 191 101 1 506 151 3087
87 239 1172 518 1494 5442 52 37 675 162 95 5 490 146 3228
55 220 1239 532 1517 5359 69 42 735 258 133 NA 508 118 3212
46 242 1268 494 1550 5379 38 43 667 147 137 1 529 114 3113
53 246 1379 543 1720 5564 72 35 700 261 88 NA 427 111 3262
50 197 1261 475 1655 5515 42 37 630 196 113 NA 414 147 3154
56 229 1181 508 1456 5235 44 41 723 294 123 2 515 130 3257
53 193 1200 513 1601 5647 61 40 668 113 119 1 522 96 3135
71 235 1226 484 1548 5496 66 20 671 137 96 2 501 111 3007
80 233 1231 531 1526 5461 60 37 671 155 112 4 524 112 3195
27 116 1171 509 1499 5472 72 52 695 270 109 3 468 143 3008
56 244 1188 529 1667 5379 41 35 661 189 121 NA 457 128 3069
76 237 1231 559 1621 5670 143 32 757 146 108 4 471 89 3250
53 112 1211 530 1576 5616 67 27 736 157 105 NA 471 103 3197
55 238 1190 532 1497 5413 70 37 653 194 119 2 453 118 3235
60 251 1336 530 1522 5599 53 47 812 235 123 5 499 93 3041
53 259 1238 499 1576 5488 59 39 653 162 103 1 454 76 3171
60 262 1186 553 1476 5360 73 29 694 157 110 NA 507 101 3137
76 198 1268 515 1651 5619 81 48 719 189 124 1 470 102 2975
52 254 1277 557 1537 5397 71 25 694 95 88 4 479 119 3139
66 220 1254 546 1520 5520 60 36 711 148 105 NA 443 110 3232
66 199 1281 496 1528 5319 58 38 663 186 79 NA 493 120 3108
70 302 1236 542 1554 5485 70 34 682 135 123 NA 497 95 3206
48 233 1188 484 1466 5461 76 35 677 200 112 NA 479 127 3167
85 227 1232 526 1606 5440 62 41 694 174 112 1 527 115 3129
55 213 1250 501 1616 5657 42 43 680 110 98 NA 477 106 3291
35 226 1247 435 1475 5700 111 38 769 154 122 1 228 110 3352
23 212 1159 508 1509 5355 56 33 711 166 109 1 458 118 3026
59 218 1307 509 1575 5514 54 37 690 227 99 NA 422 98 3056
90 202 1328 503 1614 5320 91 31 752 229 124 7 555 106 2881
61 235 1303 233 1456 5278 76 53 716 206 137 2 501 125 2992
72 264 1258 589 1671 5603 61 47 709 137 136 7 462 135 3202
53 202 1092 569 1476 5604 70 27 737 209 115 1 475 110 3333
48 201 1153 543 1513 5288 60 65 728 190 122 NA 508 99 3114
22 221 1126 481 1487 5524 54 29 673 224 138 3 557 115 3199
57 212 1214 523 1676 5305 79 33 699 129 107 NA 551 102 3285
69 216 1374 535 1704 5604 56 49 685 149 119 NA 499 133 3047
65 263 1169 530 1508 5230 97 35 631 144 102 4 422 103 3179
85 277 1266 561 1691 5557 56 45 710 203 115 NA 468 104 3040
71 229 1248 517 1644 5575 90 38 646 139 110 NA 487 89 3153
54 231 1381 485 1667 5501 63 37 651 141 107 NA 505 103 3177
49 273 1251 491 1609 5458 61 37 636 97 93 NA 441 101 2875
93 250 1322 521 1662 5544 61 22 676 191 108 NA 474 119 3282
53 201 1221 458 1461 5306 79 33 601 194 123 2 502 89 2984
58 222 1224 517 1585 5275 75 43 682 214 128 NA 552 109 3198
83 251 1170 505 1472 5402 66 35 665 115 101 1 513 106 2930
40 249 1189 634 1616 5628 73 43 725 185 112 NA 472 117 3157
63 267 1346 454 1607 5332 58 36 598 114 129 1 561 103 3254
33 203 1234 436 1617 5467 54 13 662 201 97 1 519 119 3117
38 112 1130 551 1399 5398 61 29 659 156 104 1 500 108 3197
48 210 1244 539 774 5543 20 17 757 216 102 NA 558 107 3184
104 209 1274 512 1524 5515 59 55 677 187 113 2 535 115 3168
47 259 1347 522 1522 5527 55 45 650 123 119 NA 524 115 3337
72 260 1345 528 1677 5314 62 56 751 197 112 NA 522 109 3167
