"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
26 161 790 297 899 3343 37 24 398 72 59 279 56 1827 NA
31 130 818 318 981 3187 29 16 404 124 69 298 26 1797 1
20 121 733 292 890 3329 8 25 389 178 70 291 39 1853 1
27 133 802 331 986 3267 34 22 438 95 67 280 65 1927 1
39 178 728 283 1019 3267 41 11 412 137 72 343 70 1910 4
50 109 755 309 998 3287 79 39 406 131 75 308 47 2058 1
61 176 735 350 945 3361 29 37 422 90 76 318 66 1914 1
30 109 700 335 986 3270 29 15 416 151 72 227 67 1923 NA
25 147 706 349 812 3374 50 10 461 71 75 298 81 1890 NA
20 153 770 272 964 3185 17 25 406 79 67 301 70 1883 2
43 141 780 314 966 3271 48 33 458 112 66 267 78 1938 3
57 172 791 341 918 3402 30 27 364 151 65 291 49 1930 NA
21 146 744 304 942 3370 32 14 439 85 78 250 65 1949 6
37 131 766 316 909 3243 35 30 389 112 57 292 62 1872 NA
45 137 713 312 938 3455 35 23 348 88 52 322 57 1872 3
30 150 765 354 904 3208 35 23 405 56 68 264 53 1986 NA
8 103 748 320 942 3401 34 27 368 125 61 279 52 1807 NA
19 119 656 277 891 3395 22 18 448 87 68 311 82 1946 1
49 127 703 333 896 3219 32 30 419 127 78 342 65 1916 2
39 123 725 292 875 3159 29 21 430 114 87 329 61 1911 NA
25 165 799 342 974 3164 12 19 388 84 64 255 80 1922 NA
32 75 746 285 989 3310 23 17 393 71 62 328 100 1936 NA
19 137 726 349 935 3217 16 27 374 121 56 289 71 2019 NA
80 174 741 303 936 3428 38 15 400 125 68 322 73 1854 NA
28 122 641 332 911 3341 35 24 462 97 42 307 69 1843 1
45 159 713 295 960 3297 30 22 369 144 85 294 93 1850 1
23 153 835 306 999 3305 21 32 448 133 65 327 61 1940 1
28 154 709 333 855 3178 40 35 406 122 68 290 60 1810 1
45 123 838 277 1038 3238 33 38 419 69 60 323 42 1953 NA
38 173 778 293 879 3275 54 15 419 66 77 317 62 1869 1
37 145 705 294 964 3313 43 24 411 62 62 290 56 2020 NA
33 145 709 266 959 3371 41 19 350 102 47 317 36 1919 NA
64 143 729 280 971 3236 27 19 456 97 22 318 82 1838 NA
36 141 765 298 943 3342 53 16 438 108 65 288 60 1793 1
44 165 754 319 877 3315 39 27 402 142 96 287 61 1892 1
16 138 803 316 946 3267 27 28 376 101 74 309 50 1803 4
33 127 682 296 967 3365 32 22 439 75 53 279 47 1962 NA
55 151 805 331 1044 3345 34 23 424 78 68 339 49 1915 NA
60 159 745 325 982 3294 50 21 449 101 55 320 73 1804 NA
34 133 725 311 920 3258 44 20 405 115 63 298 69 1779 1
63 143 805 283 1003 3314 19 14 436 68 60 295 83 1768 NA
29 158 746 304 998 3459 39 17 410 102 73 287 76 1854 2
40 131 690 329 820 3307 50 20 384 94 77 269 76 1825 1
23 124 680 302 957 3214 51 17 422 80 60 308 78 1970 1
18 117 727 342 860 3348 32 17 383 94 75 351 80 1752 NA
25 129 723 305 934 3299 43 39 425 93 68 276 55 1936 NA
23 134 750 297 1031 3254 33 20 395 70 45 315 80 1929 NA
50 153 721 314 963 3256 48 27 435 175 61 247 70 1863 3
59 145 692 299 866 3218 39 28 413 173 62 298 55 2022 NA
35 138 821 292 982 3275 63 25 407 136 70 331 25 1800 NA
29 164 742 307 945 3268 52 24 415 90 81 260 44 1833 1
39 144 718 317 992 3293 30 23 431 84 78 260 63 1911 2
27 149 775 325 962 3297 32 29 391 133 81 289 76 1839 NA
42 180 685 332 934 3319 43 22 432 167 72 324 77 1857 NA
31 137 753 283 888 3304 46 30 372 139 74 310 62 1960 NA
42 155 717 293 922 3344 61 32 402 99 71 295 73 1902 NA
40 136 730 284 961 3256 50 18 379 64 67 277 62 1831 1
35 116 723 293 979 3294 19 20 348 51 44 273 72 1841 NA
27 120 740 333 893 3247 33 9 374 146 73 305 62 1902 NA
35 166 801 303 1070 3317 39 23 404 60 66 277 79 1933 NA
47 155 768 287 941 3165 49 41 458 74 57 334 81 1867 1
19 161 765 340 1003 3309 26 25 432 66 63 310 68 1875 NA
28 131 709 295 975 3177 38 30 431 47 66 297 71 1948 1
42 147 795 318 952 3377 33 22 405 118 59 296 86 1917 NA
19 130 756 307 1028 3181 39 19 407 51 74 294 70 1806 1
32 67 764 310 904 3272 31 28 428 104 68 284 65 1983 1
76 136 763 328 946 3304 36 22 437 210 43 300 66 1828 NA
41 129 664 284 891 3173 56 15 204 105 70 166 68 1843 1
41 137 651 309 910 3411 23 17 355 66 75 315 66 2019 NA
62 138 677 315 1041 3271 46 21 401 106 63 285 59 2073 NA
26 151 782 331 943 3381 29 16 452 102 72 279 57 1844 NA
24 114 722 350 948 3302 32 29 437 91 93 307 80 1950 3
43 143 693 341 930 3258 31 25 422 116 68 343 81 1797 NA
43 172 655 352 893 3173 43 19 448 106 76 294 62 1924 NA
39 166 749 332 980 3162 33 27 389 106 74 328 50 1890 NA
24 134 684 296 889 3330 40 28 416 112 63 263 75 1809 NA
24 118 724 291 921 3272 33 21 403 189 59 337 62 2021 NA
53 140 683 299 923 3402 33 26 405 84 64 304 70 1828 1
20 135 791 142 987 3357 35 24 414 36 88 309 78 2033 NA
45 132 645 335 959 3347 39 26 406 81 72 276 58 1919 NA
31 121 689 309 933 3201 39 29 390 86 74 326 63 1931 1
43 151 703 338 913 3223 13 21 422 143 70 311 52 1822 3
54 122 788 287 1016 3335 33 19 385 57 69 294 72 1910 1
33 141 812 295 984 3408 42 27 444 157 67 292 91 1768 NA
48 161 779 305 944 3292 54 29 383 65 73 299 73 1738 2
71 158 762 380 917 3317 40 15 409 126 58 315 57 1997 1
32 164 746 292 948 3306 33 22 432 159 65 339 81 1792 1
61 136 766 324 936 3325 27 23 460 64 74 317 61 1882 3
25 148 761 340 963 3460 36 11 423 176 54 267 61 1700 NA
55 159 773 337 985 3156 37 32 442 157 77 294 66 1768 NA
43 137 650 310 917 3094 48 25 417 91 73 308 61 1802 1
46 130 725 270 989 3266 33 16 432 110 75 294 73 1868 1
50 147 734 293 1031 3294 42 30 390 74 69 267 73 1769 3
21 113 729 260 843 3305 38 8 403 137 62 300 70 1917 NA
23 106 726 308 880 3352 30 27 436 84 60 334 53 1826 1
24 115 754 270 990 3305 39 32 429 109 49 303 59 1913 NA
43 132 781 323 906 3334 67 29 399 145 58 347 71 1875 NA
39 61 630 371 882 3380 34 21 402 68 74 355 86 1833 NA
36 157 780 277 996 3199 42 15 401 183 65 292 28 1861 NA
64 135 757 300 920 3436 26 18 422 39 73 278 64 1829 2
