"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
9 77 396 106 531 935 11 5 126 14 25 104 23 778 NA
8 92 437 121 425 933 11 5 125 11 21 97 24 724 1
5 80 434 108 521 934 12 3 115 7 19 89 31 706 0
12 81 492 118 501 995 3 20 114 16 23 103 37 730 1
8 61 445 109 503 957 17 12 114 14 32 115 33 692 0
6 70 466 125 537 937 10 8 112 6 21 113 26 723 NA
10 62 495 116 568 925 9 11 119 10 17 103 33 707 0
9 77 408 96 470 905 10 3 119 14 24 109 34 697 NA
6 83 455 126 488 831 4 8 113 9 29 97 17 752 0
8 71 454 111 448 903 17 14 107 6 23 108 34 732 0
8 79 460 93 432 860 10 12 122 14 54 96 24 649 1
7 83 481 115 593 935 10 4 84 9 9 105 27 736 0
6 90 484 110 531 861 4 24 112 3 22 108 30 759 NA
12 79 448 100 450 950 11 15 130 14 27 140 33 649 NA
11 70 446 122 475 899 10 13 133 7 10 104 28 714 1
7 84 455 125 520 940 11 13 115 7 39 103 32 765 0
6 59 479 117 545 991 7 6 97 9 33 110 28 719 NA
6 92 382 112 464 872 15 17 111 12 27 123 27 760 1
8 99 407 107 531 950 4 13 110 16 35 113 30 733 1
11 68 394 53 575 1020 13 9 120 12 26 132 33 755 0
8 75 400 115 511 924 8 4 115 20 30 98 39 752 2
10 91 496 129 485 893 9 7 105 9 30 123 28 734 0
10 81 426 99 494 932 7 9 96 7 22 135 23 701 1
8 86 398 119 484 912 9 13 117 15 27 94 27 683 2
7 78 456 100 504 872 9 13 130 13 18 136 33 738 1
12 76 435 113 487 918 16 9 104 13 33 136 28 698 0
4 65 489 108 578 1005 8 5 130 13 20 99 14 635 0
8 49 413 93 469 934 11 12 106 8 27 117 26 698 NA
6 63 394 116 472 939 3 19 119 7 22 113 25 755 0
11 70 438 99 433 900 15 12 102 4 26 91 25 691 NA
7 78 426 126 513 870 8 4 97 13 31 101 23 719 3
6 78 461 118 526 982 10 10 119 12 35 99 21 705 3
10 101 430 136 229 900 13 6 111 14 27 75 19 742 1
10 83 457 134 550 980 12 12 116 11 45 142 24 795 NA
6 73 464 113 518 1002 4 12 113 13 27 106 41 630 0
8 81 501 52 477 940 8 11 105 9 29 127 27 657 1
9 77 389 106 528 965 8 12 102 17 19 107 21 691 NA
9 77 482 108 538 918 9 10 122 12 21 109 35 739 1
7 64 380 93 503 935 9 11 127 11 37 100 27 700 NA
6 71 439 108 481 888 11 15 111 9 13 134 24 706 0
8 64 426 96 451 850 14 12 100 11 25 88 33 667 NA
10 92 480 120 545 935 9 12 121 10 27 108 36 769 NA
8 36 495 121 563 959 19 4 112 16 36 95 28 699 0
6 80 437 109 510 931 9 15 120 9 23 149 48 721 NA
5 80 515 109 530 920 12 9 113 15 21 106 31 725 0
2 81 463 101 473 990 13 16 95 11 20 96 35 699 NA
9 65 419 132 493 927 9 11 118 14 35 42 25 686 0
13 77 390 106 474 834 8 9 97 9 38 92 32 690 1
6 82 491 99 488 898 9 9 104 14 37 51 18 745 1
9 35 392 61 503 1020 15 9 119 8 29 98 53 699 2
8 82 441 102 482 853 12 15 118 9 26 90 27 714 0
8 69 409 98 490 920 6 14 101 10 26 107 25 706 NA
13 74 482 104 527 946 12 6 98 15 35 97 32 676 NA
11 70 482 111 551 968 4 10 123 11 46 100 21 647 NA
4 75 382 139 494 947 10 8 115 9 39 129 13 720 NA
10 68 462 111 518 913 11 24 133 9 30 107 29 754 4
19 74 493 109 525 924 7 5 119 12 21 99 31 655 0
10 76 378 121 449 913 9 12 110 19 44 93 25 761 NA
7 84 423 114 471 872 10 9 94 11 33 101 29 708 3
4 89 486 107 518 912 16 17 118 7 29 106 32 700 0
10 60 457 111 504 898 11 16 109 12 39 101 32 778 NA
8 96 443 105 472 938 10 8 108 9 19 96 20 690 1
8 90 485 113 520 848 21 9 107 16 28 88 38 698 1
8 83 435 128 519 985 11 15 124 9 20 100 20 688 NA
10 77 466 109 513 900 9 21 122 12 39 123 16 732 1
11 67 403 103 426 998 8 7 128 9 21 50 31 698 3
8 66 437 102 494 962 11 7 102 6 25 103 16 756 NA
4 82 485 122 497 932 7 11 124 9 25 152 18 742 0
7 68 465 113 516 942 10 7 107 9 30 116 19 756 0
9 73 436 56 475 925 15 22 103 12 42 97 26 701 1
10 64 459 113 497 886 4 15 121 8 28 126 32 703 0
6 60 410 138 474 927 6 17 116 6 23 126 33 767 1
8 53 427 96 445 944 11 13 114 12 20 94 25 594 1
6 59 504 88 499 928 9 11 95 12 18 90 22 698 0
9 62 452 125 498 933 4 15 126 4 29 92 30 666 NA
4 73 475 100 474 944 6 11 112 11 25 106 16 714 NA
13 80 460 125 497 935 13 8 132 7 30 119 37 727 1
10 73 488 100 498 974 8 10 123 11 44 96 19 737 1
9 51 438 93 518 989 12 5 106 9 26 133 19 802 NA
13 87 467 141 539 929 9 13 120 10 26 71 17 685 0
7 73 479 103 528 907 7 15 106 10 31 100 9 728 NA
8 61 426 99 510 942 14 7 116 10 25 120 24 670 1
9 69 448 111 508 877 8 6 132 11 23 92 21 706 1
6 65 460 93 446 857 12 11 111 3 31 101 29 714 0
5 74 481 115 524 860 16 20 123 14 21 101 33 789 0
8 76 424 108 455 904 7 14 129 13 28 131 23 640 2
10 81 458 105 496 917 9 4 111 6 25 92 32 717 0
8 78 454 100 509 945 9 11 111 10 31 106 27 703 3
9 63 444 107 557 972 5 14 104 14 33 85 20 760 2
8 66 399 105 551 976 12 9 110 12 14 110 25 770 0
13 28 457 118 549 925 22 12 114 11 22 137 24 626 NA
10 65 472 93 535 962 19 13 96 15 29 114 52 772 1
5 77 371 131 434 894 7 8 127 12 24 97 15 660 1
6 77 494 98 526 872 16 13 98 11 27 123 25 757 1
12 118 484 132 520 917 10 15 129 4 14 102 49 720 1
6 68 474 120 454 937 11 7 110 13 27 116 34 796 0
9 88 447 122 524 898 11 11 112 5 20 119 29 734 3
12 70 472 103 517 927 5 18 116 13 32 95 35 733 NA
7 51 447 91 534 943 5 4 124 8 23 107 21 680 0
9 94 505 112 545 981 12 9 120 10 21 113 20 689 0
