"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
4 8 12 83 18 106 40 8 88 37 10 17 8 9 NA
11 19 10 96 20 122 10 5 90 31 9 18 10 11 0
4 13 10 77 17 125 22 2 79 32 3 16 11 10 0
8 14 11 70 19 114 26 5 90 22 5 18 9 12 0
11 17 9 80 19 128 19 7 86 29 7 17 9 11 0
5 14 11 80 22 116 21 5 85 31 8 9 15 9 NA
11 21 10 85 22 118 28 9 96 15 7 16 9 11 0
12 12 11 81 21 118 16 3 78 32 11 17 13 10 NA
14 9 11 79 20 123 19 9 88 42 6 14 17 8 0
8 14 12 70 19 122 31 8 79 23 9 15 6 10 0
13 17 11 88 18 115 25 9 87 31 6 13 12 10 0
19 14 10 91 19 120 17 9 82 34 3 9 12 9 0
19 17 10 79 11 129 19 4 79 36 7 15 10 11 NA
14 17 12 85 19 121 22 11 95 20 6 16 9 11 NA
11 12 12 90 21 116 11 8 87 12 13 15 9 12 0
15 13 10 93 18 124 41 10 42 28 9 17 8 10 0
11 18 11 76 21 119 26 7 43 39 12 17 11 12 NA
13 15 12 75 21 121 19 3 76 25 9 18 13 9 0
22 9 10 89 10 122 19 9 72 25 8 16 13 11 0
12 16 11 87 21 120 27 3 86 36 9 8 14 10 0
15 7 12 76 20 116 16 3 83 42 8 17 9 12 0
11 15 10 46 19 129 20 8 90 20 5 15 5 10 0
9 7 10 71 19 118 20 8 34 31 10 6 5 11 0
14 8 10 87 19 117 16 8 69 29 8 9 11 10 0
10 18 9 81 19 129 32 9 90 17 4 18 6 9 0
13 21 10 96 10 132 28 5 88 45 9 15 9 13 0
9 13 11 78 22 122 20 9 82 36 13 17 11 11 0
6 16 10 67 20 120 30 9 92 20 9 15 6 10 NA
4 13 10 73 19 125 13 3 52 29 9 15 13 12 0
6 14 10 81 20 118 27 10 90 18 11 15 9 9 NA
18 6 11 84 18 109 22 11 97 24 11 8 7 11 0
9 15 10 78 23 125 23 4 80 32 11 15 8 10 0
16 8 10 90 9 114 14 7 81 41 11 13 6 10 0
10 14 10 88 10 126 17 10 80 31 5 16 12 10 NA
12 12 11 93 18 121 20 7 88 30 5 15 11 10 0
7 16 10 79 9 120 24 5 36 32 9 15 14 8 0
22 19 11 69 19 125 18 11 79 30 8 13 10 9 NA
22 21 11 86 17 118 19 11 80 33 11 19 11 11 0
10 14 11 82 10 120 15 4 84 32 4 18 12 11 NA
10 17 13 75 19 118 33 6 89 38 7 11 14 10 0
12 7 9 82 17 123 10 8 73 39 10 17 10 12 NA
4 8 9 81 10 122 26 5 107 26 8 19 7 10 NA
13 17 10 87 17 130 34 7 92 48 6 15 4 10 0
4 7 11 79 19 115 20 6 79 33 9 16 7 10 NA
18 13 10 93 19 119 32 9 82 28 9 7 8 10 0
13 17 12 77 22 130 27 8 89 31 8 7 10 10 NA
11 15 11 78 19 126 20 8 72 31 9 8 11 8 0
14 13 10 78 19 124 17 7 78 24 11 9 10 10 0
13 8 11 77 18 125 21 7 90 28 11 17 8 12 0
6 18 10 74 19 119 23 3 89 31 8 7 15 11 0
21 19 13 80 21 117 35 3 74 20 6 15 14 10 0
21 15 10 81 19 116 19 9 77 15 9 15 11 11 NA
12 13 9 81 17 122 13 7 74 34 12 9 8 9 NA
24 15 12 92 9 138 22 7 88 22 9 18 5 11 NA
8 18 11 93 22 125 24 11 98 32 9 12 11 11 NA
11 13 12 80 17 110 31 8 89 40 7 19 7 11 0
6 14 11 69 10 130 31 7 92 38 6 15 11 11 0
9 17 11 78 20 131 22 6 76 48 8 18 9 11 NA
10 13 11 77 11 129 15 9 42 28 9 8 13 10 0
10 8 11 79 18 115 24 4 86 28 5 15 5 11 0
6 15 10 95 19 126 21 5 45 38 6 17 14 10 NA
17 17 10 91 10 121 32 10 82 33 5 8 5 9 0
11 8 11 42 9 119 39 3 85 34 11 19 14 10 0
9 17 10 76 19 115 13 9 64 35 9 13 5 10 NA
20 9 9 75 10 122 31 5 89 24 10 15 5 10 0
13 15 11 75 19 128 16 2 80 33 11 14 13 9 0
9 15 11 70 21 121 19 7 74 18 9 13 11 10 NA
3 15 11 84 21 121 25 6 95 29 12 12 5 11 0
10 16 11 81 19 122 21 4 80 18 9 16 11 10 0
14 8 11 43 10 117 29 4 92 23 11 16 12 9 0
16 13 10 90 21 125 7 8 83 27 11 9 13 10 0
11 18 13 71 17 130 15 10 87 25 11 14 14 10 0
20 15 10 75 22 134 19 4 91 29 5 17 9 11 0
18 17 9 82 10 119 17 7 75 32 9 15 10 8 0
13 13 10 75 18 124 15 6 88 29 9 14 5 10 NA
6 8 10 73 19 120 16 10 84 24 11 12 9 10 NA
9 9 13 81 21 118 16 5 90 29 9 8 7 11 0
11 10 12 69 17 129 8 11 90 23 14 15 11 10 0
15 13 12 87 17 127 28 10 84 33 3 17 13 11 NA
15 14 11 80 21 126 11 5 92 30 7 14 10 9 0
7 15 11 81 15 125 14 8 85 24 11 9 14 10 NA
6 7 9 73 19 106 15 5 72 40 7 8 14 9 0
15 13 11 86 21 110 27 5 98 36 4 15 7 10 0
18 8 12 70 9 118 22 3 69 26 7 9 16 9 0
15 13 11 86 20 117 25 9 96 30 9 9 14 11 0
9 18 11 73 18 115 21 7 95 26 11 15 11 10 0
15 15 11 81 17 125 14 4 78 19 5 15 8 11 0
7 18 12 76 20 112 17 11 92 31 11 12 12 9 0
16 13 8 94 9 116 22 7 41 25 7 15 11 11 0
17 8 10 91 19 115 16 5 86 22 9 9 8 10 0
17 16 11 85 10 115 25 10 73 15 9 15 11 11 NA
18 8 11 75 17 120 9 7 71 32 6 16 7 10 0
12 9 10 77 19 112 19 7 88 28 8 14 9 9 0
9 13 11 88 18 114 20 3 40 29 4 17 12 9 0
10 16 10 80 20 121 13 6 99 29 12 7 5 9 0
6 14 10 90 19 129 17 6 79 39 10 19 5 9 0
11 10 12 72 22 126 26 9 92 31 11 9 11 11 0
15 13 10 79 23 127 17 6 74 22 8 7 9 10 NA
7 8 9 84 20 115 16 3 77 19 7 16 11 10 0
16 17 11 82 19 115 39 8 83 25 12 8 11 10 0
