"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 149 0 0 1 NA 33 16 31 12 100 4.52
"2" "kukd" 234 0 0 1 NA 103 20 102 16 100 2.27
"3" "kuku" 1009 0 0 1 NA 463 32 465 33 100 2.18
"4" "pkd" 566 0 0 1 NA 227 23 224 20 100 2.49
"5" "pku" 1103 0 0 1 NA 579 54 584 33 100 1.91
"6" "pp" 11934 0 0 1 NA 2051 66 2045 57 100 5.82
"7" "tdkd" 37 0.11 NA 0.89 NA 25 11 24 9 100 1.48
"8" "tdku" 30 0 0 1 NA 13 5 13 4 100 2.31
"9" "tdp" 668 0 0 1 NA 234 18 235 17 100 2.85
"10" "tdtd" 133 0 0 1 NA 51 25 46 20 100 2.61
"11" "tukd" 46 0.34 NA 0.72 NA 42 8 41 9 100 1.1
"12" "tuku" 0 1 NA 0.66 NA 0 1 0 0 100 NA
"13" "tup" 101 0.98 NA 0.02 NA 158 21 159 18 100 0.64
"14" "tutd" 44 0.18 NA 0.83 NA 35 9 34 8 100 1.26
"15" "tutu" 1600 0 0 1 NA 921 46 916 46 100 1.74
