"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 188 0 0 1 NA 47 16 46 14 100 4
"2" "kukd" 350 0 0 1 NA 174 26 175 19 100 2.01
"3" "kuku" 1567 0 0 1 NA 852 52 849 45 100 1.84
"4" "pkd" 800 0 0 1 NA 376 25 376 21 100 2.13
"5" "pku" 1701 0 0 1 NA 1048 80 1052 67 100 1.62
"6" "pp" 15175 0 0 1 NA 3665 86 3665 85 100 4.14
"7" "tdkd" 74 0.0600000000000001 NA 0.94 NA 47 16 46 13 100 1.57
"8" "tdku" 52 0 0 1 NA 27 7 27 6 100 1.93
"9" "tdp" 949 0 0 1 NA 458 32 456 28 100 2.07
"10" "tdtd" 175 0.02 NA 0.98 NA 106 28 105 25 100 1.65
"11" "tukd" 75 0.5 NA 0.52 NA 75 10 74 10 100 1
"12" "tuku" 1 0.57 NA 0.86 NA 1 1 1 1 100 1
"13" "tup" 375 0.02 NA 0.98 NA 309 34 308 24 100 1.21
"14" "tutd" 76 0.51 NA 0.51 NA 76 14 76 13 100 1
"15" "tutu" 2807 0 0 1 NA 1876 77 1870 78 100 1.5
