"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 109 0 0 1 NA 9 7 8 7 100 12.11
"2" "kukd" 78 0 0 1 NA 21 7 22 7 100 3.71
"3" "kuku" 296 0 0 1 NA 80 11 78 10 100 3.7
"4" "pkd" 177 0 0 1 NA 44 8 43 7 100 4.02
"5" "pku" 320 0 0 1 NA 96 14 97 12 100 3.33
"6" "pp" 5271 0 0 1 NA 372 23 370 22 100 14.17
"7" "tdkd" 7 0.16 NA 0.87 NA 4 5 2 3 100 1.75
"8" "tdku" 7 0 0 1 NA 2 1 1 1 100 3.5
"9" "tdp" 262 0 0 1 NA 32 7 32 7 100 8.19
"10" "tdtd" 86 0 0 1 NA 5 8 3 4 100 17.2
"11" "tukd" 5 0.87 NA 0.24 NA 8 3 7 3 100 0.62
"12" "tuku" 0 1 NA 0.94 NA 0 0 0 0 100 NA
"13" "tup" 40 0 0 1 NA 24 6 25 6 100 1.67
"14" "tutd" 6 0.2 NA 0.89 NA 4 2 3 3 100 1.5
"15" "tutu" 349 0 0 1 NA 151 15 150 13 100 2.31
