"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
84 229 1045 502 1291 4822 40 34 529 142 110 462 75 2870 NA
53 269 1129 456 1475 4898 53 17 594 178 91 501 86 2735 NA
52 180 1085 460 1434 4927 64 33 636 170 102 468 108 2828 NA
37 195 1088 438 1239 4838 54 29 639 244 90 441 105 2763 NA
40 203 1161 464 1481 5060 69 39 634 135 82 421 96 2754 1
78 209 1008 446 1296 4891 56 34 636 251 92 453 100 2758 1
49 206 1187 402 1468 4827 53 44 692 178 86 439 91 2816 NA
61 208 1176 407 1482 4806 54 26 625 166 114 528 127 2716 2
40 192 1194 538 1437 4957 50 26 655 191 115 459 109 2780 2
45 219 1232 501 1566 4965 46 41 656 175 86 426 75 2952 1
67 265 1194 519 1433 4925 73 40 672 199 96 478 93 2763 NA
31 215 1170 462 1392 4817 57 57 634 160 78 422 105 2581 5
72 267 1251 478 1385 4951 61 51 615 119 115 498 130 2963 4
58 206 1044 457 1327 4917 90 50 609 182 104 464 130 2946 NA
48 190 1130 470 1354 4800 58 53 590 169 80 480 80 2871 1
58 232 1206 425 1529 4900 45 36 609 131 105 434 98 2862 1
53 205 1166 480 1413 5000 60 13 565 180 90 477 89 2792 1
65 211 1123 468 1402 4845 74 22 611 166 96 408 98 2781 2
23 223 1246 465 1387 4880 55 45 620 184 103 445 87 2838 1
60 214 1117 480 1476 4961 54 39 584 314 103 449 84 2935 NA
43 222 1096 431 1510 4875 64 30 578 154 103 460 107 2811 4
26 188 1061 448 1441 4952 63 23 661 162 99 423 80 2853 1
92 215 1106 467 1332 4854 76 25 592 175 111 429 89 2710 2
57 259 1123 457 1425 4898 45 38 692 143 114 495 114 2853 2
43 199 1083 451 1349 4910 66 48 658 129 115 386 81 2923 1
71 237 1117 461 1324 4751 45 29 642 109 95 420 82 2827 NA
64 228 1102 484 1485 4949 40 28 578 157 94 412 82 2991 3
57 181 1095 510 1350 4692 92 41 635 153 108 446 108 2663 NA
39 258 1190 486 1553 5071 45 42 655 100 88 472 128 2608 1
44 99 1088 449 1336 4821 60 42 577 157 98 372 134 2730 1
32 235 1200 492 1555 4980 50 33 625 256 81 440 103 2981 NA
54 198 1121 477 1473 5126 46 28 624 191 105 488 107 2732 1
45 229 973 413 1412 5177 77 39 627 129 69 448 108 2761 NA
64 223 1189 505 1471 5022 51 34 626 176 89 434 102 2657 1
64 206 1041 452 1405 5025 113 37 640 94 95 457 122 2656 NA
68 232 1160 478 1444 4989 61 44 602 119 95 443 102 2757 3
36 237 1117 455 1489 5011 60 35 585 89 108 438 113 2900 3
58 216 1097 505 1423 4796 72 23 600 163 90 479 94 2680 3
33 238 1089 530 1457 4997 60 36 618 174 113 463 80 2862 3
29 207 1034 507 1412 5017 62 42 621 156 97 423 90 2896 2
52 208 1109 448 1615 4890 36 47 584 186 95 480 51 2913 1
49 224 1076 445 1445 4828 39 29 566 168 100 246 88 2925 NA
48 220 1178 468 1432 4833 37 40 578 196 87 384 102 2815 1
82 215 1158 493 1431 5035 54 36 622 116 100 395 85 2932 NA
68 124 1258 459 1633 5093 25 38 668 201 105 461 113 2738 NA
46 205 1212 465 1370 4982 65 29 581 120 102 471 71 2839 1
51 212 1140 453 1383 4855 55 32 606 174 103 456 95 2898 1
37 202 1110 461 1409 4937 57 37 632 132 97 473 96 2783 1
