"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
35 111 309 88 250 476 13 5 57 13 4 31 14 77 NA
43 104 296 92 294 499 12 9 57 9 8 28 24 71 NA
46 62 298 100 267 509 10 16 65 22 12 32 17 83 NA
42 97 285 74 252 440 8 9 76 15 8 17 14 62 NA
29 101 319 84 274 468 3 8 77 23 9 25 17 52 NA
32 45 268 84 235 487 3 10 76 17 8 26 8 60 NA
25 114 308 65 265 465 10 1 73 20 8 29 8 88 NA
42 119 322 83 261 478 6 5 65 29 7 27 23 81 NA
38 98 330 64 250 433 7 5 86 14 6 27 18 60 NA
28 106 277 96 241 507 9 4 50 9 5 24 12 51 NA
22 91 303 72 270 486 3 10 60 14 8 14 18 75 NA
47 113 342 88 321 512 12 5 68 11 11 20 18 80 NA
35 100 299 91 203 401 12 16 63 16 6 31 9 63 NA
44 122 326 74 244 507 7 7 60 7 8 22 4 47 NA
13 75 301 59 244 466 7 2 67 23 10 19 12 62 NA
50 133 273 97 219 488 9 3 71 17 10 30 11 65 NA
77 127 324 81 229 483 15 15 56 21 10 21 18 72 NA
25 117 336 76 251 476 16 3 61 16 6 33 11 100 NA
28 81 311 63 267 442 7 16 72 15 4 32 17 71 NA
21 116 337 67 295 519 25 8 55 13 5 21 6 66 NA
27 105 294 83 291 480 5 10 63 17 5 21 11 82 NA
17 79 264 97 212 482 4 5 63 18 1 25 6 75 NA
61 147 286 87 251 443 16 16 51 14 3 27 16 77 NA
24 115 257 83 201 418 11 12 63 15 5 21 9 59 NA
44 127 296 97 315 469 15 3 56 13 7 28 19 62 NA
30 108 310 97 268 477 3 9 59 15 8 30 13 65 NA
32 98 270 97 279 445 14 8 53 10 9 22 25 61 NA
34 95 309 78 232 456 17 17 83 15 8 35 17 76 NA
27 101 309 99 319 500 13 9 73 8 19 48 13 54 NA
48 103 372 92 251 438 15 7 62 22 11 35 8 78 1
58 123 296 136 298 505 7 8 68 11 15 35 12 70 NA
25 110 333 82 271 491 10 1 72 26 8 14 13 68 NA
26 81 270 64 213 516 1 12 51 22 4 20 11 72 NA
51 146 363 77 276 450 8 10 63 16 9 19 11 75 NA
27 93 267 93 228 444 11 7 52 24 10 24 14 80 NA
26 92 321 75 263 488 13 7 70 20 14 23 19 62 NA
27 99 313 66 287 448 4 9 76 13 8 19 14 78 NA
43 118 337 65 221 408 3 3 58 17 3 13 19 65 NA
41 134 257 107 262 540 16 1 57 11 7 23 11 56 NA
43 111 297 74 293 565 2 6 69 7 5 21 10 77 NA
28 86 316 67 261 467 7 5 60 19 2 32 19 82 NA
